label,1X1,1X2,1X3,2X1,2X2,2X3,3X1,3X2,3X3,4X1,4X2,4X3,5X1,5X2,5X3,6X1,6X2,6X3,7X1,7X2,7X3,8X1,8X2,8X3,9X1,9X2,9X3,10X1,10X2,10X3,11X1,11X2,11X3,12X1,12X2,12X3,13X1,13X2,13X3,14X1,14X2,14X3,15X1,15X2,15X3,16X1,16X2,16X3,17X1,17X2,17X3,18X1,18X2,18X3,19X1,19X2,19X3,20X1,20X2,20X3,21X1,21X2,21X3,22X1,22X2,22X3,23X1,23X2,23X3,24X1,24X2,24X3,25X1,25X2,25X3,26X1,26X2,26X3,27X1,27X2,27X3,28X1,28X2,28X3,29X1,29X2,29X3,30X1,30X2,30X3,31X1,31X2,31X3,32X1,32X2,32X3,33X1,33X2,33X3,34X1,34X2,34X3,35X1,35X2,35X3,36X1,36X2,36X3,37X1,37X2,37X3,38X1,38X2,38X3,39X1,39X2,39X3,40X1,40X2,40X3
reverse,-7.434082,-13.17139,-32.51343,9.866333,-19.0918,-37.90283,-26.40381,25.70801,84.02405,-34.2865,-13.27515,108.4869,49.93896,-28.0426,-148.7671,10.75134,15.60974,-43.7439,-10.98633,-34.71069,88.09814,7.046509,16.03088,-72.13745,-0.1495361,-15.20691,5.999756,4.327393,8.581543,-8.120728,2.264404,-23.91052,12.36267,0.5554199,-3.509521,-7.180786,5.429077,-28.19824,7.302856,-8.486938,80.92346,-26.32446,11.22131,-106.0883,-11.97815,-11.22131,106.0883,11.97815,16.62598,-72.16797,-16.20178,6.106567,19.29016,2.996826,6.924438,-14.62402,-5.212402,-29.65698,67.50183,18.41736,209.7351,-302.124,-76.57471,-194.635,279.4067,71.33179,24.86267,-38.43994,-9.637451,-39.96277,61.15723,14.88037,33.71887,-70.3125,-9.332275,-23.60535,33.33435,5.874634,-7.415771,-6.109619,-0.4150391,2.017212,-2.481079,-0.3723145,-0.0213623,7.192993,0.1525879,3.793335,-3.973389,0.8270264,-0.5401611,17.08679,2.789307,-2.081299,5.010986,1.635742,-0.8544922,-1.766968,4.354858,-5.010986,22.01843,-5.514526,-3.875732,-10.01282,6.118774,-7.577515,17.03186,-4.049683,-45.62683,67.46521,-16.67786,20.3186,-18.52417,-4.53186,22.00623,-31.82678,9.454346,-15.20081,27.35596,-12.18262
reverse,22.26563,-25.44861,-1.043701,62.85706,-84.90906,12.65259,-105.835,166.0583,-23.02551,62.23145,-90.93628,10.70251,-13.43079,102.0752,5.224609,13.21411,-15.73792,-7.516479,43.82019,-161.4594,14.61487,-3.204346,112.0514,-8.535767,3.204346,-112.0514,8.535767,2.716064,42.07153,-5.667114,-0.6958008,-5.245972,-9.820557,-0.6958008,-10.22949,-2.987671,3.198242,25.74158,-47.97058,3.594971,-14.85901,7.116699,-6.90918,-24.88403,19.63196,2.39563,2.719116,-8.355713,-3.604126,-15.31372,48.05298,0.0,0.0,0.0,5.297852,19.87915,-51.9989,-0.7232666,-12.34741,-12.06055,5.679321,-16.51611,-61.76147,-4.013062,-2.886963,60.57739,-0.1434326,-9.94873,-18.68896,-6.134033,-1.177979,22.53113,-4.742432,6.030273,29.12903,-0.9338379,2.624512,10.10742,-4.547119,1.654053,-0.1983643,-14.64539,0.7080078,-9.552002,18.1427,8.654785,23.30017,-103.598,-7.324219,-54.49524,55.76172,6.326294,35.09827,15.1001,2.813721,13.60474,28.53699,0.9857178,10.40649,-26.85852,-3.051758,-11.51733,11.74622,0.390625,12.57629,20.13855,2.282715,6.985474,-28.10364,-6.445313,20.35828,19.59839,4.821777,-11.94153,-11.95068,-3.869629,11.12671,17.9718,6.57959,-10.79407
reverse,0.479126,4.925537,-3.805542,-2.145386,6.414795,-2.276611,3.155518,-2.398682,6.231689,28.4668,-60.43091,21.71936,-80.00793,168.1183,-44.34814,38.99231,-85.74219,21.60645,3.851318,-1.687622,21.92383,22.16797,-48.27271,1.498413,-4.962158,5.987549,4.748535,-6.811523,13.18359,1.205444,-6.723022,8.02002,6.549072,14.35242,-25.93994,-5.566406,-27.46277,42.12036,5.712891,46.60339,-75.78735,-13.33008,-48.06519,90.8844,11.48682,50.56763,-58.48389,-8.917236,6.292725,-17.14783,-3.765869,5.53894,6.68335,-0.08850098,8.963013,3.198242,-1.727295,5.993652,-0.4730225,-0.1525879,11.43799,10.36987,-9.051514,6.958008,-3.918457,0.7659912,-6.027222,-7.37915,-7.055664,-41.65955,-23.73352,18.50586,31.87256,24.37744,-43.68591,-31.87256,-24.37744,43.68591,23.88,11.54175,-53.75061,-17.59033,-13.83667,22.97363,-5.422974,-7.342529,-9.375,-14.9353,-19.99817,-34.74121,-3.555298,12.82959,31.61621,1.068115,9.359741,18.07251,-7.626343,-1.78833,-7.138062,-13.11035,8.612061,9.753418,37.29248,0.6225586,22.58911,-69.99817,7.476807,-44.62585,46.39893,-3.421021,29.03748,-45.04089,10.72998,-14.95361,32.79114,-7.376099,14.12659,35.849,-7.409668,16.41541
reverse,18.94836,30.2948,17.5415,-4.238892,127.6672,8.59375,17.42554,-124.8047,-10.60181,9.048462,28.52783,-6.341553,-15.97595,64.87122,8.718872,-0.1312256,32.82471,-10.53467,4.992676,3.317261,0.3723145,17.86499,-13.21411,30.55115,40.30151,-12.71973,22.51282,-33.89587,-26.05591,-65.86914,-0.6469727,-6.619263,-5.688477,-38.98315,53.87268,36.88049,73.61145,-139.1602,-12.46033,-19.7113,27.35291,42.31873,-19.20166,40.26184,4.23584,-23.45581,47.86072,5.899048,-4.574585,9.405518,-6.329346,-5.023193,9.408569,2.194214,-11.38,22.01538,-18.99719,4.443359,-7.867432,-7.833862,-12.85095,15.91187,14.0564,12.8479,-17.97791,-16.59546,5.2948,-7.211304,-6.488037,-19.52209,27.02332,13.90991,-21.94214,41.87622,0.2685547,16.12244,-28.03955,-3.729248,25.3418,-40.85999,-10.44922,-50.86975,67.47131,22.3114,-4.940796,-0.3936768,-6.747437,11.97815,-13.51624,-6.738281,7.788086,-8.816528,-6.402588,1.68457,-1.248169,-0.8300781,34.35974,-43.4967,-1.593018,-103.6011,174.4598,-31.3446,49.46899,-58.68835,1.525879,54.13208,-115.7715,29.81873,-25.1709,76.35803,-35.04944,12.09412,-27.2522,4.067993,9.420776,-36.08093,21.03271,-13.53455,44.0918,-43.91479
reverse,-17.48047,37.24365,-87.22534,19.37561,-25.32959,20.11414,-1.895142,-11.91406,67.11121,12.74719,-5.13916,-161.5967,-13.81836,-3.848267,108.1512,-0.8026123,3.869629,24.823,-3.793335,-4.495239,-25.4425,-10.95581,-2.658081,-38.86414,16.62292,12.27112,92.92908,-39.37378,-22.40906,-142.4652,-3.695679,-5.441284,4.519653,23.32458,14.2395,95.73364,19.74487,13.61084,42.21191,-64.17236,-43.56995,-123.9441,30.05981,21.12427,62.55188,11.49597,8.053589,19.4397,-2.783203,-1.953125,-5.410767,-8.068848,4.003906,32.8949,-7.397461,-5.267334,-0.1251221,5.664063,2.658081,-1.055908,16.04614,20.43457,-7.992554,17.84973,1.577759,18.71033,1.306152,-7.061768,4.931641,4.232788,13.85498,8.24585,21.98486,2.844238,58.7616,17.89551,-1.113892,6.52771,1.593018,-1.141357,-0.5218506,-15.9668,-6.930542,-27.4353,4.699707,-0.9887695,4.312134,8.953857,0.8605957,11.00769,38.73901,0.04272461,36.47766,-43.76526,-4.650879,-53.50952,15.38696,0.3417969,15.69214,-53.75366,-3.118896,-59.55811,171.9513,30.0415,348.3978,-130.4932,-20.89233,-243.2617,-21.73767,1.998901,-24.49036,-5.325317,-3.356934,-23.48938,-6.558228,-9.643555,-10.61707,4.946899,-1.544189,17.86194
reverse,17.47742,-13.75122,28.76892,5.404663,21.60645,-65.93323,1.116943,-26.06201,31.81152,-1.116943,26.06201,-31.81152,7.852173,-13.82446,4.428101,-4.174805,14.32495,-8.016968,7.473755,2.89917,-8.81958,4.946899,1.281738,-5.358887,0.2563477,2.34375,0.3692627,2.328491,-0.2868652,-2.252197,-18.68286,-6.738281,19.65027,65.54565,0.2807617,-34.76563,-36.23047,-5.657959,41.94946,11.05042,-2.099609,8.206177,23.9502,-4.980469,12.05139,-64.3158,12.45728,-27.44141,45.85571,4.86145,58.80737,-45.85571,-4.86145,-58.80737,7.8125,13.91907,40.24963,-10.24475,18.34412,30.16663,-7.434082,-13.17139,-32.51343,9.866333,-19.0918,-37.90283,-26.40381,25.70801,84.02405,-34.2865,-13.27515,108.4869,49.93896,-28.0426,-148.7671,10.75134,15.60974,-43.7439,-10.98633,-34.71069,88.09814,7.046509,16.03088,-72.13745,-0.1495361,-15.20691,5.999756,4.327393,8.581543,-8.120728,2.264404,-23.91052,12.36267,0.5554199,-3.509521,-7.180786,5.429077,-28.19824,7.302856,-8.486938,80.92346,-26.32446,11.22131,-106.0883,-11.97815,-11.22131,106.0883,11.97815,16.62598,-72.16797,-16.20178,6.106567,19.29016,2.996826,6.924438,-14.62402,-5.212402,-29.65698,67.50183,18.41736
reverse,213.2111,-129.6448,11.82556,-129.9347,73.10181,-2.047729,-42.79175,27.26746,0.302124,-19.33289,14.12964,0.009155273,3.009033,-2.313232,1.385498,-2.526855,-1.254272,3.573608,-5.105591,5.709839,-0.8209229,-1.864624,6.924438,13.32703,-14.6637,6.079102,-27.55432,9.814453,-0.8972168,28.75061,-23.32764,16.53442,-4.721069,-9.863281,1.434326,-15.06042,23.37646,-17.07153,-8.969116,-62.57019,48.67554,14.65759,35.62012,-26.10168,-10.72998,26.95007,-22.57385,-3.927612,-99.31946,89.94446,-3.048706,-23.91968,28.27759,-16.72668,81.35986,-75.09155,8.831787,-17.9718,17.32788,-12.19482,59.85107,-60.45837,23.13843,-86.47156,89.01367,-42.47742,31.5979,-26.26648,14.05029,54.87366,-62.74719,28.42712,-72.00623,106.839,-36.58752,-15.42358,45.23926,-14.27307,79.37317,-125.8667,47.64099,-7.250977,30.65491,-3.311157,12.0636,-31.14319,5.926514,3.244019,-25.72327,0.604248,-2.572632,36.95068,-2.120972,1.959229,-4.159546,-2.719116,0.6134033,-32.79114,4.840088,-19.0918,84.43298,-22.36328,-3.121948,-40.56702,16.69312,3.915405,-2.960205,11.94153,5.86853,-20.67566,-8.032227,-18.2312,32.47681,-2.182007,11.41357,-24.20349,-5.557251,1.480103,-5.218506,-4.656982
reverse,26.28784,-49.37744,13.75122,-49.57275,108.7463,-41.61987,0.8453369,-1.528931,-0.2410889,12.35352,-24.45984,16.60156,-15.55786,29.51965,-16.65955,-1.419067,-0.4394531,0.6652832,1.89209,-5.578613,1.678467,18.79883,-55.84106,14.45618,8.114624,-22.27173,-0.1251221,-29.44946,80.68542,-23.50769,2.481079,-5.74646,0.8728027,13.89771,-34.6405,5.862427,-27.14844,70.07141,-13.41248,19.1925,-48.61145,7.592773,-9.002686,3.417969,-9.677124,-10.18982,45.19348,2.084351,-48.21472,33.10242,-23.83118,-55.58472,64.78271,-23.7793,59.22241,-45.61462,27.8717,-7.485962,14.28833,-2.841187,25.22583,-29.48303,11.20605,-29.81567,45.93811,-15.72266,-13.14697,38.21716,-19.31763,42.86499,-65.16418,20.10498,-15.81726,67.99622,-52.12097,42.75208,-124.0631,78.43018,-29.44336,105.5359,-72.00623,12.01782,-41.98303,29.85535,-0.4455566,-19.78455,14.14185,1.553345,-1.959229,-0.4333496,-6.958008,1.403809,1.657104,8.813477,-16.3269,8.996582,-40.72571,49.38354,-91.54053,35.22644,-49.06616,75.99792,20.97168,-20.78857,5.371094,0.04272461,-2.767944,-1.211548,-1.052856,-3.646851,29.17175,20.578,11.59363,-35.71777,12.85706,5.725098,17.05627,-2.249146,-1.257324,10.26611
reverse,-1.434326,18.53027,-64.33105,12.64648,-41.90674,47.29309,5.978394,-33.74023,70.90149,3.125,29.66614,-170.9595,2.731323,-31.70166,111.6791,-4.083252,0.6835938,40.69214,3.448486,-4.01001,-33.76465,7.629395,4.367065,-24.00818,-4.855347,-0.5493164,36.30371,30.77393,1.055908,-52.3468,-21.16089,-4.101563,54.98352,-6.439209,-1.351929,22.0459,-11.16943,5.941772,15.37476,17.36755,-14.21204,-26.92871,-7.901001,-2.093506,4.962158,-10.92529,11.27014,17.08374,-1.473999,-4.40979,-3.936768,-13.23547,6.030273,11.91101,-39.86511,-4.269409,13.46436,28.91235,6.161499,-8.605957,13.53455,1.409912,-3.988647,-13.89771,0.3143311,23.47107,27.48413,-0.201416,-27.43225,-25.67444,-3.799438,38.63831,6.317139,-3.701782,-21.0083,13.12561,2.764893,-18.48755,-14.14795,-13.56201,-9.399414,13.30566,11.56921,5.044556,3.152466,2.185059,-5.041504,0.2960205,2.511597,-0.3295898,2.688599,2.893066,7.052612,-1.791382,3.723145,-8.422852,1.593018,3.918457,1.208496,1.135254,-8.502197,10.74524,22.21985,19.68994,-42.32788,-22.21985,-19.68994,42.32788,31.99463,2.059937,-38.67188,-12.39929,-6.317139,18.09692,13.95569,-2.359009,20.19653,-11.1969,2.096558,1.467896
reverse,0.8544922,1.263428,-1.940918,1.708984,3.564453,-3.375244,3.292847,14.03809,13.70544,7.128906,-0.6713867,-24.4812,3.659058,3.884888,-0.1556396,1.870728,-6.896973,0.8605957,45.98694,22.52502,12.38403,22.32971,-4.104614,32.04041,-54.39148,-26.12305,-15.79895,25.55542,4.580688,23.92883,-22.77832,-4.101563,-26.44958,3.411865,1.031494,13.32397,46.06934,12.06055,48.64502,-37.80518,-7.733154,-4.495239,-7.424927,-2.874756,17.59949,0.7019043,-2.301025,1.763916,-18.50281,-9.048462,-9.002686,-9.863281,-7.012939,-22.32056,-5.661011,-32.52869,17.77039,0.02746582,13.31177,-45.80078,3.881836,-36.22437,14.33105,0.1708984,29.72412,-30.77393,17.00134,-108.374,32.60803,9.320068,30.70068,-24.59717,-33.97217,65.42358,-49.19739,-2.267456,1.2146,-0.5218506,-4.397583,5.886841,9.228516,1.611328,3.204346,0.2746582,5.752563,37.82654,1.052856,-13.98926,-50.48218,-9.16748,8.633423,3.710938,-4.385376,10.24475,-54.30298,-28.68347,23.04077,-7.714844,-3.579712,-6.860352,68.24036,26.98059,9.997559,-0.2563477,3.704834,-3.900146,13.99536,7.702637,63.4613,-53.28674,-10.66284,-31.75049,36.10229,11.96594,-10.37903,9.976196,4.031372,-48.49854,34.01794,2.093506
reverse,-11.65466,-9.719849,-24.14551,5.157471,-0.4333496,3.588867,-37.55798,-73.64502,43.56384,27.00195,-3.842163,-14.59351,17.84363,26.3092,-44.38782,6.655884,11.60278,-13.84888,-6.814575,19.01245,-27.42004,1.699829,3.872681,-3.170776,-5.273438,-10.18066,-6.051636,-0.2105713,-6.329346,9.628296,13.87939,-52.79541,11.40137,3.662109,-1.834106,-5.929565,10.14709,22.14355,-25.85144,-1.660156,19.48242,-6.045532,3.118896,-7.095337,-9.011841,-2.560425,9.234619,-1.889038,5.554199,-19.63196,-8.670044,3.143311,-12.10938,-7.092285,13.15002,-20.78247,-6.790161,20.23621,-40.40527,-19.67468,-7.550049,33.76465,8.279419,-11.34033,58.85925,24.51477,1.364136,1.739502,-1.376343,-20.94727,31.1615,15.86609,26.64795,-24.53003,-20.33997,-30.58167,27.52075,13.93433,-5.532837,1.577759,0.4150391,-11.16638,14.98108,20.0531,0.0,0.0,0.0,-14.73999,-7.254028,-18.32581,15.58228,12.70752,25.18005,13.54675,11.99341,16.56799,-7.955933,-9.854126,-13.36365,8.947754,17.08069,18.98193,4.916382,18.60657,16.63818,-62.98218,51.08643,14.91089,6.079102,-18.76221,-17.03491,-33.48694,36.21826,4.074097,-11.85608,-11.73096,-25.05798,28.22571,-30.36194,-12.92725
reverse,3.881836,-36.22437,14.33105,0.1708984,29.72412,-30.77393,17.00134,-108.374,32.60803,9.320068,30.70068,-24.59717,-33.97217,65.42358,-49.19739,-2.267456,1.2146,-0.5218506,-4.397583,5.886841,9.228516,1.611328,3.204346,0.2746582,5.752563,37.82654,1.052856,-13.98926,-50.48218,-9.16748,8.633423,3.710938,-4.385376,10.24475,-54.30298,-28.68347,23.04077,-7.714844,-3.579712,-6.860352,68.24036,26.98059,9.997559,-0.2563477,3.704834,-3.900146,13.99536,7.702637,63.4613,-53.28674,-10.66284,-31.75049,36.10229,11.96594,-10.37903,9.976196,4.031372,-48.49854,34.01794,2.093506,213.2111,-129.6448,11.82556,-129.9347,73.10181,-2.047729,-42.79175,27.26746,0.302124,-19.33289,14.12964,0.009155273,3.009033,-2.313232,1.385498,-2.526855,-1.254272,3.573608,-5.105591,5.709839,-0.8209229,-1.864624,6.924438,13.32703,-14.6637,6.079102,-27.55432,9.814453,-0.8972168,28.75061,-23.32764,16.53442,-4.721069,-9.863281,1.434326,-15.06042,23.37646,-17.07153,-8.969116,-62.57019,48.67554,14.65759,35.62012,-26.10168,-10.72998,26.95007,-22.57385,-3.927612,-99.31946,89.94446,-3.048706,-23.91968,28.27759,-16.72668,81.35986,-75.09155,8.831787,-17.9718,17.32788,-12.19482
reverse,2.468872,0.6622314,-9.640503,14.16626,1.965332,3.442383,30.3833,17.22412,72.93091,-17.22412,-6.030273,-21.18835,-33.57239,-9.265137,-24.37439,17.59338,13.34229,35.15625,-19.07654,-9.112549,-29.62036,-3.485107,-3.796387,-9.634399,3.097534,11.77979,26.43433,-4.568481,-1.394653,4.23584,-7.2052,-15.47241,-40.76233,-39.27917,43.45703,73.68774,38.45215,-48.89221,-88.33618,-36.78589,-7.870483,41.02478,22.02759,-4.510498,-28.9032,1.49231,-3.601074,-2.981567,-3.616333,-6.845093,3.970337,3.768921,-10.89478,-8.499146,-13.42468,-66.89758,-5.74646,11.82861,-57.34253,-25.0,18.94836,30.2948,17.5415,-4.238892,127.6672,8.59375,17.42554,-124.8047,-10.60181,9.048462,28.52783,-6.341553,-15.97595,64.87122,8.718872,-0.1312256,32.82471,-10.53467,4.992676,3.317261,0.3723145,17.86499,-13.21411,30.55115,40.30151,-12.71973,22.51282,-33.89587,-26.05591,-65.86914,-0.6469727,-6.619263,-5.688477,-38.98315,53.87268,36.88049,73.61145,-139.1602,-12.46033,-19.7113,27.35291,42.31873,-19.20166,40.26184,4.23584,-23.45581,47.86072,5.899048,-4.574585,9.405518,-6.329346,-5.023193,9.408569,2.194214,-11.38,22.01538,-18.99719,4.443359,-7.867432,-7.833862
reverse,-32.31201,-14.05029,-110.965,2.18811,-5.01709,20.67261,-8.905029,-8.987427,-68.02979,-8.828735,-50.23804,83.12378,12.23755,-9.268188,-21.02356,1.00708,49.39575,-87.2467,-2.896118,-14.18457,-0.1617432,-2.352905,-6.616211,-8.511353,8.850098,49.35913,-10.00366,-14.88342,-110.5194,27.11182,5.877686,29.89502,-5.282593,2.053833,-46.58203,7.983398,6.332397,104.0222,-24.5697,-3.726196,-13.47351,3.52478,1.809692,-4.992676,1.397705,11.10535,-10.21118,7.147217,-0.1281738,29.7699,-9.963989,16.60461,-19.40918,6.37207,-25.04578,41.50085,-13.7207,200.882,-204.3762,47.97668,-94.14673,106.6925,-36.74316,-106.7352,97.68372,-11.23352,114.9261,-96.67969,2.975464,-65.96985,55.13611,-1.794434,4.742432,-3.063965,-1.165771,-20.06836,7.946777,-4.351807,-5.404663,5.007935,-0.6744385,-6.936646,-5.847168,-9.692383,-21.28906,37.5,14.70337,0.0,0.0,0.0,34.62219,-44.47632,-27.10571,-20.53833,37.94556,17.95654,3.939819,6.878662,2.74353,-21.83228,9.082031,6.411743,-0.3051758,1.071167,-0.1220703,4.11377,-10.5011,0.1159668,-98.86475,76.54419,3.799438,16.35437,-13.44604,-5.26123,6.45752,0.5004883,-2.859497,76.05286,-63.59863,4.321289
reverse,-5.941772,35.26306,-167.395,5.941772,-35.26306,167.395,20.98389,-2.508545,-151.3245,-15.18555,-8.666992,101.6388,-3.289795,5.255127,24.58496,-8.947754,-1.324463,-23.24219,-4.53186,0.4852295,6.369019,-7.675171,1.44043,12.52136,18.64624,5.319214,29.45251,-56.05469,-14.2395,-65.41443,56.05469,14.2395,65.41443,-90.65247,-28.10059,-97.55859,50.63477,7.437134,46.9635,28.14941,13.82141,32.23572,-2.145386,-1.461792,-3.250122,-4.574585,-0.9643555,-12.89978,4.296875,3.771973,23.75488,-18.85071,-4.678345,52.7832,33.14209,10.17456,-42.02881,-32.83386,-14.77356,41.18958,12.34131,17.37671,-32.18994,8.813477,5.111694,1.568604,1.461792,-0.3387451,-0.7781982,7.641602,4.473877,4.977417,0.7720947,-0.6500244,-0.970459,42.7948,17.79175,-3.643799,-27.45667,-21.19141,-7.803345,86.11145,25.66223,43.21289,-61.41968,-29.85229,-11.36475,-21.52405,-1.992798,-19.2749,54.93774,-2.209473,83.9325,-12.02393,1.638794,-20.86487,-2.359009,1.153564,8.325195,-3.95813,11.34644,12.39319,1.525879,10.93445,47.22595,-12.53967,-5.932617,-25.02136,-25.10071,-2.212524,-52.73438,-6.512451,-6.674194,-25.43335,6.40564,-12.56409,28.35388,-6.75354,0.668335,-31.5918
reverse,7.492065,-9.20105,-2.304077,13.04016,-27.06604,5.499268,-39.35852,46.79871,-4.556274,-10.47974,8.242798,-0.7019043,1.821899,-1.089478,0.6134033,-2.700806,12.16431,1.416016,-0.668335,1.846313,-0.6774902,23.57483,9.646606,14.56909,-5.612183,8.868408,-1.370239,-28.6438,23.15063,-6.524658,-1.101685,-5.825806,-4.275513,-8.023071,10.72083,2.737427,-13.16833,26.71204,8.575439,4.541016,-27.12097,-13.79395,-20.96863,34.88159,7.540894,-35.13184,40.98511,-15.35645,-11.23352,13.99841,-12.10632,28.54309,-38.91602,-6.326294,0.6958008,0.100708,-6.744385,34.198,-49.41101,16.02783,18.05115,-26.27563,9.973145,-126.9623,203.1433,-94.43054,97.68372,-147.0764,64.88953,-0.03662109,19.65637,-9.991455,14.72168,-10.19287,6.19812,1.461792,14.91394,-10.08606,15.6311,-68.37158,37.96082,1.858521,5.862427,-2.993774,-1.898193,0.4272461,0.4394531,2.151489,23.27881,-9.77478,-5.996704,-14.96582,13.95569,0.8361816,-5.53894,0.8789063,-14.73083,78.43933,1.992798,10.97717,-47.33582,26.9989,-10.05859,-24.36829,-26.95618,8.508301,-16.33911,0.6164551,-13.65356,21.36841,-7.766724,9.533691,-16.56189,2.255249,-15.47852,23.72437,-24.38354,25.45166,-40.06348,30.19714
reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.1155,-162.0544,-428.4424,114.9445,155.3619,465.21,-6.335449,3.686523,-5.599976,-1.776123,1.611328,-6.643677,-5.874634,2.307129,19.2749,1.092529,1.553345,-7.901001,-0.289917,-0.2685547,-0.2105713,16.4032,4.351807,15.06958,-3.173828,-4.837036,-40.35339,25.67749,7.424927,11.11755,-10.30273,-3.604126,-13.85193,2.468872,0.6622314,-9.640503,14.16626,1.965332,3.442383,30.3833,17.22412,72.93091,-17.22412,-6.030273,-21.18835,-33.57239,-9.265137,-24.37439,17.59338,13.34229,35.15625,-19.07654,-9.112549,-29.62036,-3.485107,-3.796387,-9.634399,3.097534,11.77979,26.43433,-4.568481,-1.394653,4.23584,-7.2052,-15.47241,-40.76233,-39.27917,43.45703,73.68774,38.45215,-48.89221,-88.33618,-36.78589,-7.870483,41.02478,22.02759,-4.510498,-28.9032,1.49231,-3.601074,-2.981567,-3.616333,-6.845093,3.970337,3.768921,-10.89478,-8.499146,-13.42468,-66.89758,-5.74646,11.82861,-57.34253,-25.0
reverse,-9.310913,25.02136,-2.62146,-20.29724,50.50964,7.232666,14.25476,-30.54504,-1.464844,-18.4967,42.16309,3.375244,10.11963,-20.27893,-0.7293701,-27.05994,55.79224,1.065063,65.17334,-128.8513,3.652954,-65.17334,128.8513,-3.652954,104.1473,-211.731,30.83496,-94.46411,186.8286,-24.64294,6.735229,-15.86609,3.405762,-11.25488,30.87158,-4.425049,1.547241,-2.804565,1.385498,-5.618286,11.47156,-4.733276,-1.867676,4.116821,-1.446533,-38.69324,42.89246,-21.34399,10.9314,-10.18982,2.966309,-16.46118,26.76086,-14.50195,44.99817,-62.35046,32.50122,-58.67004,101.5533,-50.54626,32.04651,-36.45325,22.71118,0.9643555,28.50037,-7.040405,15.58228,-36.38611,15.34424,1.931763,39.59961,-11.27014,8.135986,24.38965,-9.005737,-1.382446,-19.95239,3.878784,-2.862549,-66.71143,27.05383,-4.241943,17.77954,-5.944824,-4.241943,-6.091309,-0.01525879,12.73804,-46.22803,14.83459,-32.47986,88.95874,-27.14539,10.18372,-40.12756,11.40442,-14.56909,4.779053,-28.2074,-6.610107,4.690552,0.5615234,33.078,-58.97827,32.61719,-0.6317139,-2.462769,-0.4760742,7.922363,-5.535889,13.9679,-1.351929,-5.020142,1.358032,4.885864,10.34241,-4.086304,0.6561279,-2.749634,-0.09765625
reverse,-11.60278,-10.20508,-13.42773,-1.828003,-4.257202,-10.72998,-31.44836,-41.02783,57.93152,7.485962,-32.85828,30.69763,35.97412,80.25818,-138.5956,-30.83801,-94.33899,48.84338,30.83801,94.33899,-48.84338,-11.63025,-49.18213,37.42371,2.035522,-10.30884,2.972412,4.177856,19.11621,-17.53845,9.674072,-33.03223,8.981323,16.33911,-44.57397,6.100464,2.932739,32.52563,-15.72266,0.668335,29.5166,-11.24573,1.239014,-0.2685547,-5.886841,-25.4364,56.20728,-5.084229,0.0,0.0,0.0,52.55432,-111.1938,-2.178955,-10.19287,29.49219,-7.955933,30.69458,-43.66455,-17.03796,-13.12561,20.86487,-1.934814,-23.60535,38.3667,6.594849,-36.32507,66.13464,22.51282,29.44336,-56.9458,-21.56982,-9.0271,13.35449,3.549194,2.774048,-7.861328,-5.792236,-23.19031,51.45264,23.81287,34.51843,-55.31006,-30.04761,-34.51843,55.31006,30.04761,35.11658,-18.18848,-18.72864,-31.77185,20.15686,17.5293,1.101685,3.52478,0.7232666,-3.543091,14.63928,7.400513,-5.041504,-4.367065,-1.2146,-11.96289,14.73389,5.532837,16.10107,-30.49927,-11.24268,-108.9661,140.2527,37.31995,32.30896,-41.01257,-24.59412,48.22083,-60.75745,-11.34033,-14.81934,20.07141,-2.819824
reverse,-2.523804,1.51062,-11.60583,2.529907,-2.075195,-3.381348,7.580566,-3.497314,-2.996826,-16.13159,-4.815674,-15.32288,-17.80701,-4.217529,28.21655,-0.8117676,2.941895,-5.908203,-4.022217,-5.908203,19.39392,10.05249,21.79871,-39.3158,-0.2044678,-11.24573,17.38892,14.4104,4.083252,-27.32239,-13.40027,-11.67908,22.34192,-7.318115,-9.65271,15.46631,0.6988525,-3.936768,-5.69458,-5.950928,-3.80249,4.641724,-2.645874,-2.383423,0.9765625,-7.424927,-0.982666,1.443481,-0.06408691,5.252075,4.25415,11.84692,12.54883,5.819702,-120.1233,-21.61255,24.93591,120.1233,21.61255,-24.93591,-45.53223,20.36133,25.68665,35.87036,-12.677,-19.06433,-5.471802,4.229736,3.598022,-12.24976,12.4939,28.14331,22.69592,-20.03174,-28.1189,-3.945923,3.173828,8.953857,12.9364,-12.00256,10.01892,-4.302979,4.452515,-29.21753,38.48877,-29.36707,34.97925,-28.01208,21.93909,-31.87256,44.3634,-21.30737,-5.181885,-32.2876,17.21802,0.7141113,37.74109,-7.614136,-24.10583,-33.45642,10.96802,17.4408,34.52759,10.91003,34.97314,-14.71863,-1.330566,-6.427002,-21.56067,9.820557,-0.2807617,-25.08545,-11.23657,-20.23926,25.97046,33.40759,48.5199,-24.73755,-13.42163,-18.87512
