label,1X1,1X2,1X3,2X1,2X2,2X3,3X1,3X2,3X3,4X1,4X2,4X3,5X1,5X2,5X3,6X1,6X2,6X3,7X1,7X2,7X3,8X1,8X2,8X3,9X1,9X2,9X3,10X1,10X2,10X3,11X1,11X2,11X3,12X1,12X2,12X3,13X1,13X2,13X3,14X1,14X2,14X3,15X1,15X2,15X3,16X1,16X2,16X3,17X1,17X2,17X3,18X1,18X2,18X3,19X1,19X2,19X3,20X1,20X2,20X3,21X1,21X2,21X3,22X1,22X2,22X3,23X1,23X2,23X3,24X1,24X2,24X3,25X1,25X2,25X3,26X1,26X2,26X3,27X1,27X2,27X3,28X1,28X2,28X3,29X1,29X2,29X3,30X1,30X2,30X3,31X1,31X2,31X3,32X1,32X2,32X3,33X1,33X2,33X3,34X1,34X2,34X3,35X1,35X2,35X3,36X1,36X2,36X3,37X1,37X2,37X3,38X1,38X2,38X3,39X1,39X2,39X3,40X1,40X2,40X3,41X1,41X2,41X3,42X1,42X2,42X3,43X1,43X2,43X3,44X1,44X2,44X3,45X1,45X2,45X3,46X1,46X2,46X3,47X1,47X2,47X3,48X1,48X2,48X3,49X1,49X2,49X3,50X1,50X2,50X3,51X1,51X2,51X3,52X1,52X2,52X3,53X1,53X2,53X3,54X1,54X2,54X3,55X1,55X2,55X3,56X1,56X2,56X3,57X1,57X2,57X3,58X1,58X2,58X3,59X1,59X2,59X3,60X1,60X2,60X3,61X1,61X2,61X3,62X1,62X2,62X3,63X1,63X2,63X3,64X1,64X2,64X3,65X1,65X2,65X3,66X1,66X2,66X3,67X1,67X2,67X3,68X1,68X2,68X3,69X1,69X2,69X3,70X1,70X2,70X3,71X1,71X2,71X3,72X1,72X2,72X3,73X1,73X2,73X3,74X1,74X2,74X3,75X1,75X2,75X3,76X1,76X2,76X3,77X1,77X2,77X3,78X1,78X2,78X3,79X1,79X2,79X3,80X1,80X2,80X3
ankle,-7.125854,1.159668,15.74402,-24.0448,-4.351807,60.7666,-27.51694,-44.04907,103.7994,18.50967,-3.265381,-153.4576,31.67191,58.53882,-93.7561,-29.5639,-127.4414,83.70056,23.88458,46.8689,-62.25891,11.93924,-18.71948,-14.25476,14.76593,-41.02173,-23.34595,31.073,-54.60205,-36.71875,-52.09885,194.9158,52.87781,85.746,-215.6494,-109.491,-26.77917,138.0066,50.77209,-1.602173,26.24512,11.64856,-13.42697,23.526,5.792236,-43.93768,27.8717,41.27808,52.92816,-22.97974,-53.4668,-36.763,21.46912,34.44824,-59.12552,53.86047,48.37952,-0.2494812,5.426025,-0.3234863,1.794434,13.93433,19.76929,7.331848,0.04882813,-2.310181,21.68198,36.57227,7.427979,12.40158,-108.3313,-53.92456,-0.8163452,121.4355,40.95764,18.84842,21.02661,-19.94629,-18.03207,-142.4622,-21.01135,77.66418,426.7883,-118.7775,-74.90616,-397.4121,91.29639,-6.103516,3.582764,-16.04919,0.3005981,-17.56287,-1.855469,0.617218,-7.125854,1.00708,2.224731,4.592896,-8.306885,0.8728027,-3.881836,17.1814,11.71646,-0.9521484,-5.575562,4.524994,-1.49231,-3.69873,-14.99939,-0.869751,4.968262,-36.44867,-0.9674072,40.81421,5.453491,-4.675293,4.483032,-2.90451,-6.332397,1.467896,-0.4493713,-5.08728,1.226807,-7.893372,-9.93042,5.535889,3.369904,-3.619385,-15.46021,-19.81354,-20.16907,-16.55579,-13.13858,-67.33704,93.38989,42.79861,57.27539,-21.05713,0.05493164,-7.510376,0.6011963,10.92148,19.97986,13.63525,2.426147,0.07324219,-6.04248,12.76932,10.13794,11.24878,3.516388,14.5813,-28.85132,45.89386,156.1646,-65.39612,13.35297,19.89746,-80.39246,-24.8848,-41.95251,-49.19739,21.99707,-36.56006,55.26733,-12.04224,-26.74866,-13.47961,-30.67703,-45.27893,71.48132,8.815765,-5.236816,-5.078125,-15.72418,2.352905,49.36523,-63.12714,40.03906,126.123,-8.790588,-51.94702,59.58557,-6.768799,-95.6665,-10.55298,29.25949,2.185059,-104.5959,18.76984,13.16833,-45.2179,10.43701,42.02271,-67.25769,1.348114,32.94373,-0.9887695,-17.58499,50.68359,-76.13831,-9.46579,38.47046,-93.20374,33.40454,-3.997803,-11.38,37.52747,-30.81055,58.70361,-25.49744,-38.25684,91.94946,12.84256,-2.374268,-23.13232,-20.93201,-6.637573,66.20178,0.7293701,-2.133179,-2.496338,-19.30466,6.851196,49.45984,5.331421,-2.700806,2.108765,16.39633,9.182739,34.07593,-8.364868,-27.005,42.65137,7.95517,10.1532,-61.5387,-1.426697,-13.6322,17.23938
ankle,-9.791565,-100.5981,5.307007,56.82755,188.4521,-105.0934,8.116913,-142.2058,145.7031,-2.372742,107.4707,-106.2347,-5.744171,34.73511,-39.46838,4.824066,-46.93604,41.39404,-2.326965,-3.936768,-8.929443,5.103302,-5.291748,4.644775,6.106567,-1.940918,1.519775,7.514954,77.55127,-16.53137,0.528717,16.45508,-4.003906,-21.75064,-35.90088,-18.09387,44.57855,179.2053,-18.12744,-45.17899,-88.25378,-32.02209,5.202484,25.43945,-41.13159,-26.32904,6.326294,-41.30249,12.73422,-5.517578,-3.317261,8.992767,-117.1997,135.9009,-25.00305,-26.78833,-16.18652,-0.5088806,-23.2666,7.327271,-3.318024,24.54224,-27.16064,7.468414,16.9281,-9.124756,21.36154,8.584595,45.14465,-5.619049,68.87817,-135.611,46.65451,6.8573,35.38208,16.47339,-18.61877,-4.879761,-7.228851,-40.64941,37.00562,-5.284119,-14.26392,20.32166,-14.79111,-10.68115,43.85071,-2.124786,0.6225586,14.08386,-16.73279,6.518555,22.85156,5.223846,-2.276611,38.09814,-30.44128,5.633545,-3.302002,-4.639435,-1.104736,21.40808,-21.02509,3.311157,-16.29639,12.50381,-1.571655,-33.30688,-3.740692,-3.19519,-4.882813,-15.26184,-3.244019,13.26599,6.197357,-3.466797,-8.209229,7.631683,-5.895996,18.36243,-16.16364,-19.45801,-2.233887,-38.53302,-43.29529,15.51514,64.32571,14.23035,-30.77087,12.01477,-3.649902,-6.838989,15.4335,-36.51428,22.1344,18.37311,-61.10229,10.48279,6.715393,35.32104,-40.46631,4.712677,0.4058838,-20.44983,45.73135,-56.83594,-23.55652,-4.328156,76.10474,-4.846191,-0.4928589,27.6001,-5.596924,-54.16183,82.37305,30.20325,-5.492401,7.995605,4.159546,-22.96219,20.41626,8.666992,-11.13739,29.61426,10.01282,-8.06427,7.275391,-2.18811,-0.289917,6.915283,-5.337524,-27.33078,266.098,-20.37354,26.12991,-119.0857,-82.47375,38.0806,-137.0605,43.41431,6.747437,13.2019,-27.64282,2.784729,-55.22156,43.573,0.6591797,-1.464844,-4.953003,6.609344,-7.904053,-7.388306,-0.8979797,-8.096313,-1.034546,24.91837,-2.310181,-74.02344,-21.0968,-18.30139,57.66602,-33.0658,-0.8728027,37.18872,-0.8483887,-3.076172,17.02271,-5.241394,-2.926636,2.429199,-9.841156,-6.530762,4.562378,-1.393127,-7.165527,5.062866,3.45459,-5.224609,5.426025,-8.023071,-17.80396,2.151489,-22.84088,-84.021,90.17639,30.18799,34.17969,-47.55859,14.60648,37.62817,-19.13147,1.772308,-8.270264,-0.1953125,5.164337,38.5437,-22.72034,4.206848,-3.613281,4.785156
ankle,1.384735,17.57202,-9.216309,-0.2281189,0.08544922,-0.994873,17.42935,-9.655762,27.81067,-2.318573,0.1464844,-6.515503,-16.30859,0.5004883,-14.81628,5.210114,-8.688354,7.931519,-3.831482,1.89209,-8.172607,1.003265,0.302124,-1.309204,-0.7644653,-17.60864,-2.606201,-3.21579,12.39624,-8.117676,-18.16025,-1.739502,-9.597778,0.2426147,12.91504,-1.889038,3.947449,16.89148,0.05493164,-47.57462,91.34521,-49.5636,17.37289,-32.43713,1.025391,5.781555,-2.636719,-7.580566,-7.610321,20.12329,-29.71802,13.17215,-23.14148,23.01636,-1.38092,28.56445,-31.97632,-23.51685,61.70654,-129.9255,26.2352,-93.29834,113.9923,10.27756,-10.19592,57.29675,9.896851,-19.82422,26.07117,7.754517,-2.331543,14.52332,5.976868,-8.703613,-11.55396,-11.22665,-12.79907,11.62415,6.773376,-5.941772,1.889038,17.25769,-5.813599,45.03174,6.186676,-17.0105,23.30322,-16.48407,29.21448,-9.32312,3.147888,-2.346802,19.69299,-20.27664,5.224609,3.701782,-0.3677368,-1.287842,-4.620361,-13.37051,-6.726074,57.24182,-3.244019,-16.10107,16.07971,41.55197,-75.15259,42.23633,-29.89197,-62.3291,-7.714844,15.00092,3.112793,-74.95117,19.87076,7.446289,-47.96143,-6.008148,36.59973,-33.65784,11.46317,-3.289795,-20.41626,0.03814697,19.16809,-12.80212,-8.689117,48.18726,4.30603,3.731537,-12.93945,-7.278442,-9.361267,21.45691,5.807495,-4.183197,15.74707,2.566528,-14.95438,27.57263,8.111572,0.3639221,4.437256,3.338623,-2.397919,13.21716,3.753662,-4.714203,22.49146,5.999756,1.464844,8.657837,4.946899,-0.6370544,20.1416,2.786255,-1.872253,170.1355,7.473755,11.5387,29.8645,-89.33716,13.19351,-167.9932,3.814697,0.5172729,-14.35547,-9.588623,15.7486,-11.66992,-32.24182,-7.410431,-33.57544,23.39783,8.071136,-5.892944,10.97107,-11.01761,-15.75928,24.55444,19.13147,13.51624,-79.953,-13.54599,-20.97168,34.74426,-12.59689,-11.8927,54.19617,-2.632141,-1.031494,-11.20911,-6.612396,2.536011,10.98938,-4.284668,2.108765,-10.46448,-14.09454,4.257202,34.55505,-3.556824,0.5218506,9.640503,-22.68448,2.545166,15.81421,-1.782227,-19.37866,11.64551,5.288696,-17.71545,0.2838135,0.3204346,1.483154,8.380127,12.9715,3.302002,-8.346558,-11.03134,-28.43628,74.84436,18.64471,-2.709961,-10.36377,17.27371,-3.851318,2.471924,5.374908,-45.4834,39.68811,28.2074,-12.71362,-14.05029,33.95615,-45.7428,5.957031,-54.5311,137.0575,-110.9467
ankle,20.047,-69.37256,19.90051,-0.04196167,11.88965,-9.967041,67.33246,10.53162,60.00366,0.3486633,-22.79968,-5.252075,-68.46008,-50.48523,-34.16138,47.53799,9.310913,-24.25537,-5.078888,-5.532837,3.469849,-6.082153,-5.529785,5.197144,-6.812286,-2.502441,-10.31189,-5.371094,-2.508545,-7.91626,-24.19357,6.762695,33.81653,16.98761,-17.91382,-129.7729,-27.72369,16.20483,94.1864,-17.2142,7.336426,33.63953,-9.634399,-3.051758,6.137085,-16.89606,-13.51929,14.16321,7.074738,-13.24768,-3.811646,47.40601,24.19128,-14.54163,-60.54993,-56.21033,14.01062,13.51395,-31.64368,85.77576,-9.791565,-100.5981,5.307007,56.82755,188.4521,-105.0934,8.116913,-142.2058,145.7031,-2.372742,107.4707,-106.2347,-5.744171,34.73511,-39.46838,4.824066,-46.93604,41.39404,-2.326965,-3.936768,-8.929443,5.103302,-5.291748,4.644775,6.106567,-1.940918,1.519775,7.514954,77.55127,-16.53137,0.528717,16.45508,-4.003906,-21.75064,-35.90088,-18.09387,44.57855,179.2053,-18.12744,-45.17899,-88.25378,-32.02209,5.202484,25.43945,-41.13159,-26.32904,6.326294,-41.30249,12.73422,-5.517578,-3.317261,8.992767,-117.1997,135.9009,-25.00305,-26.78833,-16.18652,-0.5088806,-23.2666,7.327271,-3.318024,24.54224,-27.16064,7.468414,16.9281,-9.124756,21.36154,8.584595,45.14465,-5.619049,68.87817,-135.611,46.65451,6.8573,35.38208,16.47339,-18.61877,-4.879761,-7.228851,-40.64941,37.00562,-5.284119,-14.26392,20.32166,-14.79111,-10.68115,43.85071,-2.124786,0.6225586,14.08386,-16.73279,6.518555,22.85156,5.223846,-2.276611,38.09814,-30.44128,5.633545,-3.302002,-4.639435,-1.104736,21.40808,-21.02509,3.311157,-16.29639,12.50381,-1.571655,-33.30688,-3.740692,-3.19519,-4.882813,-15.26184,-3.244019,13.26599,6.197357,-3.466797,-8.209229,7.631683,-5.895996,18.36243,-16.16364,-19.45801,-2.233887,-38.53302,-43.29529,15.51514,64.32571,14.23035,-30.77087,12.01477,-3.649902,-6.838989,15.4335,-36.51428,22.1344,18.37311,-61.10229,10.48279,6.715393,35.32104,-40.46631,4.712677,0.4058838,-20.44983,45.73135,-56.83594,-23.55652,-4.328156,76.10474,-4.846191,-0.4928589,27.6001,-5.596924,-54.16183,82.37305,30.20325,-5.492401,7.995605,4.159546,-22.96219,20.41626,8.666992,-11.13739,29.61426,10.01282,-8.06427,7.275391,-2.18811,-0.289917,6.915283,-5.337524,-27.33078,266.098,-20.37354,26.12991,-119.0857,-82.47375,38.0806,-137.0605,43.41431
ankle,15.47012,0.4974365,23.42224,3.302002,-0.793457,-2.407837,1.987457,2.105713,-38.7207,10.45303,-3.851318,82.62024,-11.15265,3.222656,-13.75122,-5.562592,-13.40027,21.12732,-20.19196,7.061768,-18.69812,-6.189728,-16.08582,47.35413,-5.963135,-1.745605,-40.48767,2.242279,-13.56812,-6.356812,36.36475,38.3667,-71.80786,-34.10645,-67.09595,70.98083,7.830811,-114.679,33.9325,26.27563,181.7749,-104.9133,-7.765198,-417.3279,43.95447,7.765198,417.3279,-43.95447,37.44507,-135.6873,-18.56079,-10.31342,87.39624,9.729004,15.83405,-3.161621,0.7598877,29.36325,8.453369,11.48682,33.00705,17.58423,5.737305,7.711792,16.1499,3.759766,-113.0478,9.265137,-12.91199,25.44327,42.85278,22.18018,-50.8873,102.8687,21.07239,3.791809,-50.89111,-29.73328,21.65222,-94.83032,-13.51929,-57.42416,280.8716,-20.97168,21.87195,-77.11182,-57.03735,34.31396,-89.69116,11.16333,-0.01602173,55.85327,-103.7537,19.04678,-127.0752,78.20435,6.233215,-30.5481,30.98755,-0.1022339,-8.917236,22.75696,-23.92349,-3.381348,38.65051,36.37238,-3.445435,-50.28687,-23.25897,-0.06103516,29.73938,-14.70261,-3.68042,-2.474976,-11.4151,-13.40942,-9.307861,6.801605,5.282593,27.11792,1.392365,-1.849365,13.87634,9.072876,-1.873779,4.147339,-4.262543,19.03687,-12.81128,6.591034,-25.26855,8.80127,-0.8926392,-14.18152,19.68689,5.233002,-105.3833,96.32874,3.704071,-55.61218,-42.94739,-3.105164,128.8147,-57.95288,32.90329,-42.86499,35.18677,-1.118469,33.18176,-25.88196,22.23511,1.565552,-3.927612,-14.34555,39.505,-8.352661,-3.820801,11.23352,-3.604126,1.329803,9.179688,11.99341,13.84583,5.79834,23.65417,-26.73492,5.01709,-16.97083,-45.88699,7.03125,-15.15198,-9.893799,2.816772,13.39722,-4.193878,3.112793,-0.1281738,-3.18985,3.536987,-3.497314,-6.88324,11.32813,-4.779053,-0.05569458,-1.959229,-1.89209,-76.4946,150.4333,-37.50305,46.67816,-42.24854,-27.11182,25.60501,-22.88208,-21.3501,20.30334,-57.04346,28.95203,-30.96542,53.48511,-100.6378,-5.300903,-19.07959,-28.16772,18.00461,-14.80103,49.82605,0.8369446,-9.527588,0.4058838,7.66983,44.50073,-103.5126,36.56006,-59.64966,73.05603,-8.889008,-29.61426,68.44177,-4.122925,-7.647705,29.48914,-2.958679,-3.683472,31.98853,-12.4588,-4.293823,35.04944,-17.3378,-1.96228,19.60144,11.68442,2.926636,-14.54773,-20.87555,-0.4638672,42.04407,-28.23181,6.802368,98.61755
ankle,12.41684,-6.469727,-23.0011,-6.61087,-35.23254,14.151,16.18881,-33.53577,-4.367065,6.840515,-83.63342,-3.594971,3.074646,-42.77954,-49.71313,19.7525,146.991,-18.54248,-5.303955,45.20874,-0.5645752,44.19937,-84.80835,-14.39209,-18.18466,69.49463,6.973267,40.37476,8.444214,15.53955,-14.69193,13.16223,-1.641846,31.6864,23.19031,8.297729,33.29163,0.2868652,4.644775,-124.8528,49.23401,2.572632,0.07324219,0.0793457,-2.838135,-23.703,80.31921,17.81006,-2.580261,6.433105,-19.68079,-9.593964,63.70239,-27.52991,5.574036,-22.71118,-37.73804,21.85745,35.91614,-61.39526,10.27145,-61.25183,-32.20215,10.32257,-98.40393,62.57935,16.29715,-30.82581,19.32373,-7.038879,-9.204102,23.23914,5.477905,-4.693604,10.39124,-6.542969,-2.944946,6.109619,-1.839447,-1.824951,0.3326416,-7.523346,-1.065063,1.577759,-25.42267,-14.35547,-10.11047,13.54218,4.705811,15.87219,-2.462006,3.369141,25.40894,3.531647,-3.851318,-1.846313,8.359528,-4.86145,6.729126,-0.6195068,0.2166748,-6.750488,-1.582336,-1.239014,4.888916,1.950836,-25.36926,25.10376,2.417755,-71.60339,68.03894,9.777069,-130.0171,-14.13574,10.009,173.4131,-46.34399,15.81192,-34.22852,2.191162,-5.843353,56.18896,-22.71423,12.36725,-7.617188,-2.462769,-4.696655,22.11304,-3.19519,20.99228,-2.478027,6.118774,-16.53748,24.19434,11.8042,21.09222,0.5737305,22.67456,-57.2319,10.49194,-32.07092,-22.40219,3.607178,-8.673096,-11.49139,3.216553,15.9668,-0.8972168,1.9104,-4.037476,-14.24484,8.190918,7.684326,-1.802063,8.288574,-9.970093,22.95761,-12.89673,-17.6178,-122.7722,193.2068,-23.29712,85.79941,-94.11316,-25.6073,21.00677,-25.76904,-9.576416,-20.26596,37.27112,-60.47974,12.4382,-52.79846,-6.140137,-2.985382,-7.830811,-6.243896,-2.289581,20.44373,-12.62512,10.35233,-28.90625,30.28259,12.33292,37.34131,-78.44543,28.60413,-42.14478,32.66296,-9.907532,-31.63452,60.44922,-0.3135681,-10.22949,52.03857,-13.5994,-4.748535,39.75525,-0.04348755,-2.059937,15.70129,-8.888245,0.4821777,9.967041,-29.92554,-5.178833,30.82275,4.586029,11.27319,48.31848,3.94516,-1.275635,-5.429077,-1.161957,-3.234863,-0.7476807,24.55368,0.769043,-47.2168,3.688812,-4.025269,1.660156,-6.636047,-8.032227,13.39722,10.48508,-7.614136,-17.66968,6.066895,-8.184814,-9.957886,16.2056,-31.25,22.37244,61.24878,-162.5702,73.48633,-33.68073,54.25415,-94.40918
ankle,-11.76147,-5.072021,9.277344,-0.3959656,-5.444336,-1.312256,2.111816,-2.22168,6.784058,-6.502533,-18.12134,8.92334,-4.933167,-10.47058,-2.923584,-19.68536,-94.87915,103.8635,35.33478,65.31372,-69.41833,7.900238,18.70728,-10.96802,3.372955,-1.165771,-2.438354,3.820801,31.20728,-18.91174,1.178741,4.745483,-2.957153,9.265137,6.549072,5.114746,-1.386261,1.992798,-1.327515,7.430267,-3.689575,11.09924,5.296326,-7.992554,7.885742,-17.77802,5.126953,-20.01648,1.314545,-0.9979248,0.3265381,4.763794,-16.94641,9.054565,-3.495026,11.27014,-10.69031,-2.159882,-20.38879,-4.571533,-3.514099,22.02454,-7.589722,-19.58771,-10.48279,-9.002686,3.234863,14.26392,-0.6530762,-19.49158,61.38306,-20.88318,3.344727,3.424072,-4.229736,-7.263947,7.092285,-18.0542,-15.23209,37.21924,-54.06799,30.54962,-56.04553,60.03418,-21.28525,47.33276,-63.95874,21.12579,-20.15076,31.63757,-31.23627,79.96216,-152.9358,20.44754,-78.2959,92.32178,24.2012,-48.04688,110.6354,-1.757813,21.93604,-31.94275,12.91122,-24.15771,38.15002,0.3555298,-10.91309,-8.679199,-6.790924,-8.337402,8.435059,10.3241,-5.230713,14.40125,12.73575,-6.951904,34.13696,-2.715302,-6.921387,2.209473,-1.651764,15.81726,28.59497,-4.808807,2.850342,15.52429,-18.72711,4.449463,-5.264282,-1.644897,-1.312256,-2.426147,-8.179474,-5.85022,26.67847,-4.886627,-14.64233,30.41992,39.75449,-115.686,105.5359,-38.70468,-31.23779,-74.96338,43.63251,-8.764648,-71.20667,-7.079315,51.63574,-54.84924,3.734589,23.32764,-24.17297,2.928925,10.16846,-13.61084,9.473419,-13.40027,-14.82544,-11.3678,55.74341,5.905151,-3.328705,3.155518,-0.8331299,2.863312,-9.786987,-6.048584,-15.04898,41.36963,12.42676,-10.1799,17.25159,4.241943,-0.4417419,10.20813,5.349731,-1.16272,6.515503,1.828003,-4.666138,26.11389,8.215332,1.407623,5.056763,2.127075,-3.240967,67.60559,13.90076,3.577423,99.00513,-16.86096,11.62109,45.98389,-84.18884,9.822083,-165.2924,12.82654,9.453583,12.49084,-41.23535,-0.5233765,-62.42371,30.42908,-0.0617981,-5.227661,-8.120728,8.509827,-6.463623,15.90576,-11.55167,-14.39819,19.88525,15.18784,9.802246,-66.85486,-5.923462,-15.40527,12.13989,-13.91144,-13.3606,47.55859,-6.845093,-1.074219,16.35132,-6.207275,3.344727,2.078247,-2.080536,0.1403809,-0.7751465,-15.11383,6.207275,17.01965,-10.52933,3.466797,13.49182,-13.38806,-4.467773,22.20459
ankle,16.2735,3.00293,-13.52234,-18.11447,-14.5813,15.07263,1.428986,-5.053711,3.213501,-11.80878,-5.163574,7.098389,-5.771637,-4.876709,10.9375,-16.27274,-3.216553,24.68872,-16.9426,-3.991699,26.651,14.72626,6.402588,-25.46387,-3.220367,0.2746582,4.373169,3.55835,0.06408691,-5.142212,2.604675,0.1464844,-3.878784,-3.69873,-2.719116,7.461548,-0.8262634,-9.448242,13.47046,1.525879,-2.749634,-2.55127,-3.639221,-1.068115,-2.618408,3.850555,-2.825928,0.680542,-1.71814,-19.0918,7.244873,5.471039,8.395386,-18.67981,1.351929,-53.67432,8.422852,-1.475525,12.04834,-9.490967,-20.14084,15.65247,-27.83508,6.103516,7.41272,11.5509,-0.9986877,-26.86462,58.44727,1.65329,6.356812,-11.62415,18.05573,-6.640625,14.19067,2.770233,-6.5979,-7.040405,45.32928,-130.365,85.54993,20.80231,78.68652,-85.29663,-47.51663,100.2991,-33.1665,-6.121063,11.35254,0.4943848,-10.59875,58.11768,8.569336,1.475525,6.57959,-2.001953,5.396271,65.1886,18.06946,-1.576233,-14.76746,-19.02771,-35.97488,-47.17102,1.358032,-15.89203,-47.3114,0.3082275,-2.809906,-9.155273,-11.04431,-4.573822,-9.436035,-17.41028,17.45377,33.21533,-0.2838135,-9.034729,34.06372,-10.98633,11.11984,0.8178711,0.08239746,1.528168,19.28711,-10.6842,-12.76321,72.21069,-50.85754,24.48959,-76.58081,38.0127,-42.65366,176.1169,-212.7472,52.78015,-184.9518,176.181,3.509521,-10.38818,2.426147,1.932526,-1.757813,-8.798218,1.583862,-20.00122,24.10889,-8.235168,-6.570435,1.226807,3.554535,-9.265137,20.03784,-19.07959,-2.69165,37.98523,-6.804657,-7.302856,-1.208496,22.04437,0.982666,38.14087,-1.416016,-2.880859,-1.382446,3.567505,-4.797363,24.0509,-0.07095337,-5.984497,-1.803589,-3.271484,-0.4302979,11.38916,-1.570129,-3.436279,-1.119995,-12.4855,-22.92786,27.14233,-27.93427,-97.96448,88.8092,23.18878,48.35205,-114.4562,5.944824,-12.63123,-25.10986,20.68176,28.86963,-24.69482,18.43262,-29.13818,-10.10132,9.109497,28.24707,-9.631348,42.18903,-29.99268,-13.31787,-73.66486,107.428,18.90869,279.7882,-209.3567,-16.13464,-125.8057,124.9603,-1.507568,-84.52988,53.25623,14.60876,11.02219,0.09460449,-1.342773,-57.12662,19.56177,-3.808594,-13.9595,7.409668,4.922485,-9.388733,4.074097,3.262329,-39.61334,17.84058,14.4104,-62.15744,67.27295,49.08142,-64.41803,120.52,26.69067,166.1888,-205.6335,-90.1825,-136.7928,306.6223,43.02979
ankle,-0.4493713,-5.08728,1.226807,-7.893372,-9.93042,5.535889,3.369904,-3.619385,-15.46021,-19.81354,-20.16907,-16.55579,-13.13858,-67.33704,93.38989,42.79861,57.27539,-21.05713,0.05493164,-7.510376,0.6011963,10.92148,19.97986,13.63525,2.426147,0.07324219,-6.04248,12.76932,10.13794,11.24878,3.516388,14.5813,-28.85132,45.89386,156.1646,-65.39612,13.35297,19.89746,-80.39246,-24.8848,-41.95251,-49.19739,21.99707,-36.56006,55.26733,-12.04224,-26.74866,-13.47961,-30.67703,-45.27893,71.48132,8.815765,-5.236816,-5.078125,-15.72418,2.352905,49.36523,-63.12714,40.03906,126.123,-8.790588,-51.94702,59.58557,-6.768799,-95.6665,-10.55298,29.25949,2.185059,-104.5959,18.76984,13.16833,-45.2179,10.43701,42.02271,-67.25769,1.348114,32.94373,-0.9887695,-17.58499,50.68359,-76.13831,-9.46579,38.47046,-93.20374,33.40454,-3.997803,-11.38,37.52747,-30.81055,58.70361,-25.49744,-38.25684,91.94946,12.84256,-2.374268,-23.13232,-20.93201,-6.637573,66.20178,0.7293701,-2.133179,-2.496338,-19.30466,6.851196,49.45984,5.331421,-2.700806,2.108765,16.39633,9.182739,34.07593,-8.364868,-27.005,42.65137,7.95517,10.1532,-61.5387,-1.426697,-13.6322,17.23938,-8.331299,13.37585,8.508301,-4.563141,-17.32483,49.14856,-1.284027,-5.74646,-20.87097,-2.093506,-0.6622314,-19.89746,22.86072,-74.68872,82.49817,0.7156372,-34.64966,-23.06824,0.05264282,9.188843,-51.55334,20.65277,8.074951,-32.52869,6.835175,-1.18103,-19.87305,-3.760529,49.24927,-19.7937,10.56061,-10.17151,-3.973389,-17.15012,46.30127,-1.809692,4.85611,-9.353638,0.01831055,-16.99448,21.875,-1.45874,-2.642059,6.188965,-0.3631592,-29.44031,43.08472,16.43982,5.366516,-2.160645,-6.484985,-8.390045,27.59094,7.504272,0.4768372,-0.6896973,-3.210449,-9.052277,31.17981,-6.820679,9.09729,-22.80273,-8.889771,6.642914,120.6177,-18.80798,7.881927,-50.96436,-22.58911,23.10028,-33.21228,16.27502,16.3269,28.0304,-18.45703,-5.064392,-55.45959,6.460571,29.11606,46.0907,-50.33875,-33.83331,-78.41797,51.75171,32.66678,24.67041,-46.79871,25.34103,14.52026,-105.3497,-29.31595,-42.75208,30.49622,-32.40128,-19.9585,91.65344,-28.75214,0.1495361,4.882813,-12.34207,1.831055,36.06567,-28.75519,5.517578,23.37341,13.67188,-8.673096,12.80518,-10.009,-7.870483,14.54773,6.345367,-7.717896,-8.303833,11.91177,-17.67883,-20.55359,12.53433,1.834106,-2.194214
