label,1X1,1X2,1X3,2X1,2X2,2X3,3X1,3X2,3X3,4X1,4X2,4X3,5X1,5X2,5X3,6X1,6X2,6X3,7X1,7X2,7X3,8X1,8X2,8X3,9X1,9X2,9X3,10X1,10X2,10X3,11X1,11X2,11X3,12X1,12X2,12X3,13X1,13X2,13X3,14X1,14X2,14X3,15X1,15X2,15X3,16X1,16X2,16X3,17X1,17X2,17X3,18X1,18X2,18X3,19X1,19X2,19X3,20X1,20X2,20X3,21X1,21X2,21X3,22X1,22X2,22X3,23X1,23X2,23X3,24X1,24X2,24X3,25X1,25X2,25X3,26X1,26X2,26X3,27X1,27X2,27X3,28X1,28X2,28X3,29X1,29X2,29X3,30X1,30X2,30X3,31X1,31X2,31X3,32X1,32X2,32X3,33X1,33X2,33X3,34X1,34X2,34X3,35X1,35X2,35X3,36X1,36X2,36X3,37X1,37X2,37X3,38X1,38X2,38X3,39X1,39X2,39X3,40X1,40X2,40X3
knee,9.149933,-0.5523682,-47.03674,-2.828217,2.685547,21.41418,-3.9505,0.3448486,3.134155,-1.467896,-2.215576,-12.91809,10.57892,-2.688599,-27.28271,0.0,0.0,0.0,19.78455,-42.90924,-58.48389,-3.53241,22.70508,16.74805,-11.47232,22.35565,18.86597,3.876495,1.837158,-21.38062,-0.5935669,17.0578,-40.04517,-22.12906,64.92767,-72.27478,-9.123993,0.9307861,-2.383423,0.2754211,-18.2312,71.6156,22.91489,-68.67371,87.33826,0.0,0.0,0.0,-40.73105,152.092,-48.37646,12.51678,-70.17059,55.22156,-9.702301,-0.479126,7.867432,-38.48724,4.141235,53.26233,3.298187,-104.6387,76.95007,70.42847,-9.735107,-94.13757,1.482391,-16.14838,-1.44043,17.84592,17.61017,-21.17004,1.615906,2.62146,-4.104614,-18.26706,24.70703,-24.07227,0.0,0.0,0.0,48.60229,-0.7904053,24.91455,-14.0564,28.93219,-50.59814,-8.786774,7.528687,-35.45837,-12.76016,-19.7876,12.89673,-12.99896,-15.88287,48.24524,26.52206,28.07465,-95.20569,1.583099,-26.62964,73.16895,-2.540588,-7.702637,13.33313,12.93488,-25.46082,-10.3302,-38.49945,31.71844,19.03381,103.1494,-270.2332,-21.78955,-76.3298,191.7938,98.0896,-8.210754,9.934998,-13.06763
knee,2.144623,-16.56494,13.86108,7.633972,-1.382446,-9.387207,2.687073,15.00702,-20.34912,-3.704834,5.264282,-5.615234,-12.53738,9.925842,-11.31897,-7.97348,11.59363,-9.033203,8.661652,22.40143,-12.39624,-2.642059,12.43286,-10.06775,11.30829,-31.98395,23.90747,-0.2593994,56.10657,-51.34277,7.204437,-23.90137,20.4834,-6.945038,-32.2052,30.85938,30.16739,196.1731,-132.5867,-31.55518,-74.75281,42.67273,-45.43762,28.25165,-17.70325,36.71646,-123.7228,105.0903,-14.92538,28.37372,-4.629517,-55.8876,74.37744,-22.62268,80.92194,-128.7003,29.77905,-44.93484,61.18927,-11.07788,9.913635,-34.6817,28.51868,35.02121,-26.50757,-17.4408,-43.97278,-82.29675,115.4541,40.18631,56.53534,-103.6926,6.666565,8.285522,-13.52539,-0.3044128,13.02338,-1.327515,6.049347,-10.68573,-7.495117,16.98227,1.799011,-17.98401,-4.275513,3.988647,4.147339,18.04733,42.53693,-70.26062,-5.462646,-17.8299,-16.35132,-33.43353,17.68799,71.71631,-0.4829407,-33.04443,39.31885,0.0,0.0,0.0,21.75827,-3.546143,29.44031,4.644775,-31.61316,-20.21484,13.49564,-41.6275,-7.870483,40.1207,-40.13824,0.3997803,49.58572,-145.1599,64.89868,-103.8193,211.0199,-38.1134
knee,2.539825,24.35455,-33.27332,-5.15976,-29.41132,0.6958008,2.619934,5.056763,32.57751,22.89276,-48.09113,-24.9939,7.621002,24.49036,23.40088,-12.08572,3.936768,-2.294922,19.34967,-31.57349,-21.875,10.30197,-38.64288,-41.82129,-48.07968,89.88037,67.58423,47.11609,-179.0573,-43.69812,-10.97794,-29.94385,96.03882,-35.54077,166.4337,1.35498,-0.5973816,42.56744,-53.69568,-25.44632,-110.0952,141.9586,-2.529144,70.89844,-79.41284,5.220032,20.87555,-22.93701,-3.70636,-3.19519,4.022217,9.345245,7.56073,1.342773,-1.309967,-2.958679,7.107544,9.275055,-1.501465,-10.06165,29.06265,-7.417297,-24.46594,-9.741974,20.26367,-21.92993,-10.16922,5.569458,4.376221,14.3013,-8.700562,-10.92529,-4.55246,-2.185059,-13.68103,20.03326,7.208252,-41.07666,4.897308,1.132202,-5.743408,-13.17902,6.256104,27.62756,-1.928711,9.254456,-0.2990723,0.8888245,5.999756,-8.502197,-15.26718,46.67969,-18.85376,-12.23831,-19.83643,45.19653,-14.00681,35.672,-2.560425,21.05179,-81.48041,28.81775,-161.1183,492.1143,-98.99597,114.3059,-383.5541,101.6296,9.655762,-21.92841,-25.68359,8.38089,-42.63611,1.455688,14.10904,-18.14117,19.74487,-3.471375,-3.17688,26.60828
knee,3.65448,-83.51135,56.06995,23.39172,-45.99457,84.42078,-17.79404,28.59344,8.377075,-27.37198,13.81378,32.6416,26.59454,-57.65533,-20.38879,6.189728,-34.24988,-8.987427,35.30807,-1.690674,-23.08655,0.0,0.0,0.0,-69.90356,-427.6093,295.6329,72.97363,400.3799,-269.3298,3.710175,-21.9696,15.56702,-16.83655,45.75195,-37.30469,4.216766,3.747559,-3.924561,-17.68341,20.70923,-8.547974,4.498291,5.545044,-3.649902,-15.38696,51.47247,0.3326416,-7.05719,90.75775,4.02832,41.46881,-168.7851,7.196045,-5.538177,226.5594,-68.60046,37.72964,-158.017,8.041382,0.3059387,-47.56165,4.040527,9.681702,-39.68811,15.91797,-42.17911,18.70728,40.60059,104.631,-110.3577,-4.159546,-59.96933,29.77142,-13.21411,30.1712,-112.0743,0.07324219,-62.4527,149.8581,60.02808,-12.38022,42.80243,-42.72766,2.863312,-53.79791,76.79443,-2.863312,53.79791,-76.79443,-7.893372,-11.22437,43.61877,-4.337311,2.781677,3.616333,5.728149,-44.01398,38.15613,-2.297974,24.0036,-48.58093,-2.458954,-17.19208,-6.079102,11.25946,45.64514,-30.7312,-14.81628,-48.59009,15.42969,14.81628,48.59009,-15.42969,-22.5502,-33.1665,-10.50415,12.86545,27.95715,-0.769043
knee,2.928925,-12.38251,8.334351,5.142212,27.71301,-6.332397,43.33115,-27.57263,-66.64124,-21.96732,-86.56769,-17.6239,-7.21817,-9.7229,44.18945,26.03302,-76.70746,-48.37341,-21.26999,45.5658,67.42554,-9.706879,13.11798,3.289795,16.79459,-32.29523,13.61694,-6.217957,18.40973,20.96863,-25.95901,52.21252,-13.98926,-9.155273,-26.05286,127.5452,3.35083,39.9231,-134.6191,-45.75882,2.430725,97.7478,25.45319,-0.01983643,-61.39526,1.911926,-1.036072,-4.284668,-4.599762,0.7598877,8.251953,11.37161,-2.883911,-12.04224,-3.403473,-1.15509,21.4386,23.85788,-2.185059,-31.75354,-2.193451,1.147461,-4.364014,-6.639099,2.941895,-13.59863,35.61707,2.738953,-8.001709,12.02927,13.63831,-21.37451,-27.14539,-8.576965,15.43884,-0.1937866,6.672668,-8.7677,11.33041,5.467224,-11.53259,-23.66333,16.84418,-2.578735,-3.292847,17.81616,-39.68811,-28.19138,-9.912109,57.5531,-0.9536743,-14.46075,31.6864,24.46365,-30.22766,-12.73499,-93.61343,62.52747,47.78442,-5.879974,-69.83337,46.81702,25.42572,-28.71094,-46.54846,-14.73923,-27.82135,-27.03247,12.20779,-14.25629,-44.99207,13.9122,-8.950806,-39.90784,61.31592,61.06262,30.33447,0.9010315,11.05804,14.42566
knee,-7.872009,-14.91699,28.60718,-23.349,-16.3681,18.19153,-5.018616,2.017212,-32.83386,-34.90753,-21.59271,27.07825,45.41931,37.44812,-62.33521,-27.19727,0.1739502,1.559448,29.89807,5.136108,-19.97681,-3.578949,0.3570557,-2.69165,16.26129,0.982666,-12.96997,4.90036,0.2227783,-3.668213,23.87619,15.51971,-32.12891,18.91632,9.133911,-35.39124,-16.5947,5.723572,33.37402,-13.20114,-8.488464,31.31714,-2.493286,5.815125,0.7476807,-3.214264,1.312256,2.078247,-2.071381,-1.339722,-0.491333,-3.386688,24.74213,-29.13818,-1.480865,-45.97778,45.85266,-22.5441,126.001,70.50781,-13.99078,-56.71997,8.370972,-2.581787,-39.26086,-25.81177,23.07892,-29.28467,-0.8605957,-6.483459,-16.82434,52.6825,-10.09674,-55.00031,16.1438,28.08609,20.39642,-65.24963,-1.291656,-26.67847,10.97412,16.69693,1.321411,-39.5874,8.500671,-22.75391,-12.70752,-18.93845,87.81738,0.2563477,-1.152802,29.15955,-66.04004,-12.94403,41.64734,51.49231,14.09683,-70.80688,14.54773,-26.60828,131.2943,-33.75244,19.23599,-95.85571,21.6095,7.372284,-35.43854,12.14294,12.99667,189.8483,-241.0034,22.56088,-215.5334,118.2159,-35.55756,25.68512,122.7875,71.32187,-91.47186,-66.90674
knee,-15.47623,67.41791,-52.6123,12.76703,-51.31836,54.9408,1.031494,38.0249,72.23816,2.388763,-37.3642,3.741455,-1.462555,-29.56696,-8.279419,-5.664063,-18.56995,-8.52356,-3.876495,2.452087,23.9624,16.89911,-17.36908,2.001953,3.73764,4.911804,22.21985,-0.289917,-7.000732,-11.64856,5.551147,1.525879,-18.91174,-1.838684,2.348328,7.113647,21.23871,-30.3833,-27.6123,6.307983,-9.082031,-12.64038,-11.3327,15.84778,-12.2406,0.0,-4.191589,-3.143311,-10.88715,15.25269,19.35425,15.72647,-27.4231,-79.15955,-16.26205,22.07031,80.05981,-0.5111694,0.3204346,-2.600098,2.817535,-4.798889,-7.36084,8.865356,-49.61548,-27.88086,4.660797,17.13257,27.96631,11.24573,-18.1778,7.76062,7.271576,-8.636475,36.12671,-5.490112,19.02466,13.82751,28.07693,-74.81689,72.05505,-35.42862,62.29858,-53.34167,-12.40845,9.228516,-1.599121,-33.62122,7.333374,38.79089,1.844788,11.59973,-28.70789,-7.012939,23.11096,-0.8117676,14.74457,8.850098,-36.19385,7.387543,1.547241,-9.274292,1.447296,0.08850098,-4.736328,1.529694,0.479126,-8.352661,0.07781982,-0.4806519,-2.526855,-9.209442,6.030273,-32.79419,2.171326,1.889038,-13.42773,12.83035,-23.16132,4.641724
knee,7.932281,-54.8111,91.24451,-40.16266,81.30188,-81.25,-4.595947,2.200317,2.72522,1.967621,2.246094,-15.03601,-5.45578,2.426147,5.050659,-27.4559,6.756592,4.916382,23.1308,-7.196045,-19.06433,6.150055,-7.019043,-9.854126,10.41794,-0.9124756,-3.610229,19.28711,-17.83142,-5.859375,22.19696,-23.64349,-8.981323,-4.563141,15.09094,-11.1969,1.548767,-1.159668,-2.462769,-3.370667,7.626343,-10.18372,-3.039551,5.33905,0.7598877,-2.509308,5.844116,-4.58374,-42.35153,116.037,-146.6644,8.850861,-33.56171,111.7432,-9.450531,19.64874,-5.767822,13.01956,-38.02795,28.78418,-15.47623,67.41791,-52.6123,12.76703,-51.31836,54.9408,1.031494,38.0249,72.23816,2.388763,-37.3642,3.741455,-1.462555,-29.56696,-8.279419,-5.664063,-18.56995,-8.52356,-3.876495,2.452087,23.9624,16.89911,-17.36908,2.001953,3.73764,4.911804,22.21985,-0.289917,-7.000732,-11.64856,5.551147,1.525879,-18.91174,-1.838684,2.348328,7.113647,21.23871,-30.3833,-27.6123,6.307983,-9.082031,-12.64038,-11.3327,15.84778,-12.2406,0.0,-4.191589,-3.143311,-10.88715,15.25269,19.35425,15.72647,-27.4231,-79.15955,-16.26205,22.07031,80.05981,-0.5111694,0.3204346,-2.600098
knee,-10.17227,31.28967,-25.96436,-8.436584,37.21466,-37.26807,-2.329254,-70.8252,95.07751,-1.396942,37.55493,-49.23706,-33.68988,-16.71448,65.11841,4.550934,2.816772,-15.99731,32.86514,47.16797,-94.96155,-45.96405,0.05645752,34.87854,45.96405,-0.05645752,-34.87854,-17.86957,10.65063,-0.06103516,7.327271,-0.4470825,-12.82959,6.63147,-2.16217,-5.560303,26.76468,1.339722,-68.10608,3.633118,-1.870728,-4.876709,-12.30698,9.262085,39.44397,3.759766,7.366943,-23.27881,-17.93976,-24.1394,75.26855,0.0,0.0,0.0,7.978821,98.15674,-117.7094,-26.43433,8.259583,13.84277,-17.23251,104.2419,41.61682,11.90491,-112.0636,59.22546,-3.03421,-12.66174,6.829834,15.99579,-50.15717,15.65552,6.018829,-23.95935,11.87134,5.337524,-12.56714,24.89624,-1.77536,-7.518005,8.828735,-9.472656,-1.573181,11.50818,7.669067,5.122375,-57.30591,-70.10956,-8.685303,97.44568,33.82568,-2.919006,-76.68152,14.92996,-17.23328,-27.10571,17.73224,24.09515,-9.490967,-6.233978,-40.12604,-9.402466,10.73227,22.23053,-7.894897,4.200745,26.83105,7.006836,12.59155,19.5694,-47.43958,6.333923,55.01709,-17.59338,24.02725,-3.52478,-110.2905,-2.670288,-75.02289,138.1012
knee,1.644135,52.39105,-41.27502,8.110046,43.62488,-32.01904,2.259064,1.608276,-5.688477,4.86908,23.27881,-19.42444,-0.6408691,-2.84729,-3.567505,-10.43015,-9.057617,-21.00525,5.796814,-11.26709,14.27612,9.164429,1.800537,-55.79834,9.049225,-9.197998,27.33765,-8.666992,2.609253,19.58313,19.2543,8.529663,-61.65771,-12.20703,13.32703,13.24768,-8.477783,11.74927,4.666138,-23.85941,95.55969,-31.48499,-23.7709,37.2879,-31.83594,1.895905,-60.52704,74.68872,-8.489227,-33.5556,69.50378,15.9996,-37.32758,-11.50208,-23.49701,-2.876282,-3.192139,25.25177,-22.99957,-8.493042,-5.255127,2.027893,30.86853,26.11618,-10.70862,27.54822,32.07245,32.22504,15.60059,-6.147766,-17.45453,-17.59644,17.96875,17.03033,-12.77161,-4.992676,-2.912903,-19.24133,-23.05756,-21.15021,-14.36157,10.26993,9.901428,15.3595,-22.04132,-18.62335,-18.87512,-12.77618,-7.473755,11.72485,-18.45245,4.10614,-26.35193,-2.287292,-9.53064,-9.637451,39.21738,27.27203,-17.47131,7.516479,-0.7171631,3.488159,27.45743,6.217957,-4.025269,1.393127,-5.59082,2.938843,1.863098,-8.537292,5.343628,27.38419,-17.48352,4.400635,-4.264069,-58.02612,1.928711,-25.07477,1.292419,9.860229
knee,6.459045,17.94434,-54.94995,-9.043121,-18.30597,110.9344,1.482391,68.48755,-213.2935,-18.41049,-27.32697,156.192,16.9281,-41.16058,57.10144,-42.71393,105.7053,-75.49133,11.01074,-36.84845,27.59399,-8.493805,56.66504,-16.71753,3.395081,-27.02332,56.42395,0.1670837,51.18866,76.16577,23.68622,-143.4692,-23.99292,20.80841,-19.33289,12.28943,9.738159,-35.02808,54.63562,-9.584045,28.75977,-41.89148,-2.770996,2.658081,-1.513672,-5.24292,16.72516,-67.50183,-2.312469,4.626465,111.8195,10.26917,3.570557,-49.23401,4.066467,-2.854919,-1.101685,-6.214905,-9.25293,-59.75647,26.5625,-20.04852,6.582642,-18.37082,24.76807,-19.90051,12.603,-3.704834,-19.41833,-10.56671,37.46796,-30.25513,-9.204865,-19.16962,21.40808,10.37521,36.62109,-134.6741,-1.525879,-70.26825,114.6118,18.18542,-51.14441,-31.84509,-10.44846,-1.934814,29.36401,-2.518463,-8.712769,20.65125,-10.29205,33.61969,24.84131,0.08544922,-7.643127,-1.306152,-10.6926,54.06036,18.21289,22.80426,-168.9117,116.864,-29.83398,134.6481,-57.75452,-16.91208,-34.76563,68.56079,10.15244,61.0199,-77.63062,2.868652,1.831055,-12.5,-2.932739,6.208801,30.62439,2.371216,2.39563,-5.474854
knee,-9.90448,-9.371948,21.57288,64.36005,44.67468,-162.6953,-53.79486,-20.35217,119.339,-20.28732,94.35883,-32.55005,-27.06757,58.70972,-15.25269,-19.10477,13.96332,38.87634,32.97043,-136.4822,51.96533,-12.54044,21.02966,-4.821777,10.95047,-25.56305,6.750488,-23.92654,33.06427,1.495361,43.65082,-62.21161,-1.443481,-2.786255,-10.0647,0.378418,24.7406,-21.02966,141.7694,-4.376984,-8.004761,-65.48157,-0.4669189,23.3017,-43.52112,-7.118225,-3.231812,-20.14465,6.06308,13.27972,8.776855,-6.591034,-5.229187,-16.73584,2.527618,19.81964,-3.756714,-7.202148,-30.03235,-2.947998,2.539825,24.35455,-33.27332,-5.15976,-29.41132,0.6958008,2.619934,5.056763,32.57751,22.89276,-48.09113,-24.9939,7.621002,24.49036,23.40088,-12.08572,3.936768,-2.294922,19.34967,-31.57349,-21.875,10.30197,-38.64288,-41.82129,-48.07968,89.88037,67.58423,47.11609,-179.0573,-43.69812,-10.97794,-29.94385,96.03882,-35.54077,166.4337,1.35498,-0.5973816,42.56744,-53.69568,-25.44632,-110.0952,141.9586,-2.529144,70.89844,-79.41284,5.220032,20.87555,-22.93701,-3.70636,-3.19519,4.022217,9.345245,7.56073,1.342773,-1.309967,-2.958679,7.107544,9.275055,-1.501465,-10.06165
knee,2.965546,-13.32855,4.006958,-28.75137,64.39362,-32.547,2.568817,-48.00262,77.86865,-2.568817,48.00262,-77.86865,-28.8002,-17.26074,81.96411,-41.28494,21.36078,41.17126,17.72003,7.487488,-42.30957,8.518982,3.02124,-17.77344,19.45572,-2.267456,-31.3385,24.39041,-12.34131,-31.71387,-23.27957,16.96167,15.20081,-3.655243,-0.831604,-2.767944,21.05637,-41.97845,1.782227,1.678467,2.372742,-3.594971,4.199982,23.47565,-10.62012,53.48663,42.73224,-100.8698,-45.02792,-8.547974,60.05859,-3.71933,9.05304,-6.048584,-5.529785,-32.80029,37.69836,-4.347992,42.03796,-39.4043,-6.365967,20.93048,15.93933,-1.933289,-5.545044,8.041382,-37.74033,130.1682,-20.59326,-16.14685,-37.20093,15.89661,67.32483,-160.8276,29.28162,-53.22876,101.4526,-15.40527,53.22876,-101.4526,15.40527,-7.362366,35.04944,18.69507,2.376556,-32.72552,13.99841,5.844879,-15.78369,-18.28003,-0.7797241,-22.2229,-3.277588,-2.313232,-30.18799,-7.403564,-9.531403,30.63202,-14.4165,-5.417633,32.57141,-6.109619,-5.178833,16.33911,2.163696,22.36176,-13.67188,14.63013,0.0,0.0,0.0,-49.52087,40.55176,-35.4248,20.11337,-17.52014,-4.431152,11.69891,-14.21967,-50.36621
knee,-2.193451,1.147461,-4.364014,-6.639099,2.941895,-13.59863,35.61707,2.738953,-8.001709,12.02927,13.63831,-21.37451,-27.14539,-8.576965,15.43884,-0.1937866,6.672668,-8.7677,11.33041,5.467224,-11.53259,-23.66333,16.84418,-2.578735,-3.292847,17.81616,-39.68811,-28.19138,-9.912109,57.5531,-0.9536743,-14.46075,31.6864,24.46365,-30.22766,-12.73499,-93.61343,62.52747,47.78442,-5.879974,-69.83337,46.81702,25.42572,-28.71094,-46.54846,-14.73923,-27.82135,-27.03247,12.20779,-14.25629,-44.99207,13.9122,-8.950806,-39.90784,61.31592,61.06262,30.33447,0.9010315,11.05804,14.42566,39.88495,-38.5025,-10.58044,-26.85089,37.33368,21.54846,-12.56409,16.09344,8.151245,60.88181,-57.41272,-10.20813,-48.25897,111.6104,59.31702,-9.216309,-10.90088,-20.3064,-3.406525,-43.29681,-28.80249,-14.88647,162.442,36.84082,36.39984,2.868652,-67.74292,10.53772,-63.62457,-33.18176,13.90686,-57.4646,8.737183,-3.617859,-18.97583,-17.453,-42.34009,-25.24567,72.79968,190.9599,-137.9944,-165.5182,-100.5577,-15.5365,112.8662,-90.40222,153.5309,52.65198,16.9426,-81.26831,13.40027,-19.50455,34.13391,21.80176,-0.4737854,35.36987,-20.67871,-31.92444,-21.13037,30.2887
knee,-10.17838,17.90314,54.32434,11.80954,-41.58783,43.67371,-40.6044,74.45068,-57.79724,-16.24222,-10.38361,20.69397,-1.579285,9.947205,-12.36572,-1.738739,6.248474,-6.591797,18.0542,19.20166,-31.9519,-49.08981,-46.74683,77.53296,38.45062,36.86371,-55.34058,-6.443024,-3.733826,36.52039,6.351471,6.347656,-27.89307,19.11469,6.343079,-43.91479,0.8491516,-1.643372,-14.94751,-9.233093,2.56958,28.0426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-317.8062,172.6593,-61.33728,327.6787,-263.3667,36.203,4.482269,30.45654,12.52747,-0.7461548,19.99207,7.070923,6.253815,27.93579,12.854,-5.73349,28.4729,5.853271,0.08087158,-0.1037598,-0.668335,-7.35321,108.6777,16.52222,-5.522919,-91.64581,-23.57178,-0.0213623,106.4835,2.301025,2.601624,-65.20233,-5.545044
knee,9.913635,-34.6817,28.51868,35.02121,-26.50757,-17.4408,-43.97278,-82.29675,115.4541,40.18631,56.53534,-103.6926,6.666565,8.285522,-13.52539,-0.3044128,13.02338,-1.327515,6.049347,-10.68573,-7.495117,16.98227,1.799011,-17.98401,-4.275513,3.988647,4.147339,18.04733,42.53693,-70.26062,-5.462646,-17.8299,-16.35132,-33.43353,17.68799,71.71631,-0.4829407,-33.04443,39.31885,0.0,0.0,0.0,21.75827,-3.546143,29.44031,4.644775,-31.61316,-20.21484,13.49564,-41.6275,-7.870483,40.1207,-40.13824,0.3997803,49.58572,-145.1599,64.89868,-103.8193,211.0199,-38.1134,2.965546,-13.32855,4.006958,-28.75137,64.39362,-32.547,2.568817,-48.00262,77.86865,-2.568817,48.00262,-77.86865,-28.8002,-17.26074,81.96411,-41.28494,21.36078,41.17126,17.72003,7.487488,-42.30957,8.518982,3.02124,-17.77344,19.45572,-2.267456,-31.3385,24.39041,-12.34131,-31.71387,-23.27957,16.96167,15.20081,-3.655243,-0.831604,-2.767944,21.05637,-41.97845,1.782227,1.678467,2.372742,-3.594971,4.199982,23.47565,-10.62012,53.48663,42.73224,-100.8698,-45.02792,-8.547974,60.05859,-3.71933,9.05304,-6.048584,-5.529785,-32.80029,37.69836,-4.347992,42.03796,-39.4043
knee,2.831268,-26.01166,-0.5096436,35.52551,20.80536,102.6123,-20.64819,-3.605652,-11.88049,22.69897,1.765442,7.952881,2.033997,-3.768921,-3.494263,9.555817,-30.61371,-20.89233,-34.28879,32.61719,16.43372,74.80698,-192.9855,3.894043,-74.80698,192.9855,-3.894043,101.8326,-318.8385,197.8058,-90.12222,290.1367,-171.9177,6.497192,-15.93781,19.34204,2.73056,-4.139709,36.71265,-12.46262,23.00415,-30.87158,-5.188751,-2.583313,25.58289,-3.286743,28.35846,-76.65405,1.979065,-44.45038,150.4913,15.60669,15.94696,-95.70618,-5.24292,16.0675,-49.75891,3.806305,-3.219604,-2.218628,-15.21225,17.84363,-11.74011,0.7644653,1.898193,-8.859253,-4.399872,-19.16809,-19.11316,0.2593994,4.455566,0.390625,1.286316,-1.467896,-76.89819,7.535553,8.859253,52.28271,4.805756,9.887695,19.58008,4.154205,15.65704,-22.84851,-10.47516,6.32019,29.55627,0.1319885,-0.1174927,-1.605225,-9.094238,38.78632,16.38794,-6.694794,44.54956,-1.119995,-27.771,95.98999,25.61646,-13.82217,-57.19452,-14.97192,-10.71777,-62.43744,17.89551,21.05408,-53.54309,-1.000977,8.745575,-13.62457,5.755615,-9.76944,-21.37299,63.55591,13.40256,0.7659912,-25.02136,-2.49939,-4.631042,-6.005859
knee,0.5661011,1.393127,3.494263,2.427673,2.589417,-1.425171,13.96255,-12.69226,-46.66138,-4.618073,22.23358,31.11267,4.362488,0.680542,-12.34436,-12.36801,20.42847,19.96765,-8.24585,83.17566,-62.4054,-25.1709,64.64233,-12.16125,5.661774,-89.26392,86.69128,-15.69519,69.35883,-14.17542,19.36264,-66.36505,17.82837,-1.87149,-4.934692,-2.523804,9.447479,23.45428,33.45032,16.62674,-60.9314,12.33521,3.88031,-26.29242,0.8483887,-1.631927,-18.16864,-5.297852,-4.203796,-1.797485,1.345825,3.038788,-5.352783,44.13452,-1.037598,5.018616,42.81616,-3.502655,3.930664,-50.45166,-15.73029,15.10468,-23.39783,5.524445,-3.831482,-21.38977,-36.41968,20.65735,-70.34607,7.933044,-11.09467,-8.795166,15.0116,-10.79102,10.24475,-0.09155273,-5.56488,-4.11377,3.061676,2.787781,-17.06848,7.391357,-6.472778,44.08875,11.57455,4.205322,31.73828,-3.048706,-5.848694,-52.15149,21.69647,-15.64636,10.4126,62.06818,-103.7689,-39.98413,7.775116,-89.25171,3.701782,-50.11444,116.8381,60.20203,2.064514,1.387024,58.45337,-15.95306,38.18359,0.5065918,25.34714,-99.02649,73.58398,-41.45966,97.4884,-54.84619,-9.53598,20.17975,-14.90173,1.160431,39.46533,-44.97681
knee,-6.365967,20.93048,15.93933,-1.933289,-5.545044,8.041382,-37.74033,130.1682,-20.59326,-16.14685,-37.20093,15.89661,67.32483,-160.8276,29.28162,-53.22876,101.4526,-15.40527,53.22876,-101.4526,15.40527,-7.362366,35.04944,18.69507,2.376556,-32.72552,13.99841,5.844879,-15.78369,-18.28003,-0.7797241,-22.2229,-3.277588,-2.313232,-30.18799,-7.403564,-9.531403,30.63202,-14.4165,-5.417633,32.57141,-6.109619,-5.178833,16.33911,2.163696,22.36176,-13.67188,14.63013,0.0,0.0,0.0,-49.52087,40.55176,-35.4248,20.11337,-17.52014,-4.431152,11.69891,-14.21967,-50.36621,2.831268,-26.01166,-0.5096436,35.52551,20.80536,102.6123,-20.64819,-3.605652,-11.88049,22.69897,1.765442,7.952881,2.033997,-3.768921,-3.494263,9.555817,-30.61371,-20.89233,-34.28879,32.61719,16.43372,74.80698,-192.9855,3.894043,-74.80698,192.9855,-3.894043,101.8326,-318.8385,197.8058,-90.12222,290.1367,-171.9177,6.497192,-15.93781,19.34204,2.73056,-4.139709,36.71265,-12.46262,23.00415,-30.87158,-5.188751,-2.583313,25.58289,-3.286743,28.35846,-76.65405,1.979065,-44.45038,150.4913,15.60669,15.94696,-95.70618,-5.24292,16.0675,-49.75891,3.806305,-3.219604,-2.218628
knee,-15.52582,19.53735,-14.10217,-10.12192,27.79236,-4.751587,-1.652527,-15.04974,-6.82373,0.7781982,57.80182,-17.65747,7.104492,9.024048,-78.65601,15.97061,-108.3557,-28.15552,18.88123,-27.89612,99.89014,13.77411,-30.97687,-20.83435,-5.619049,-2.432251,17.00439,-38.3934,62.38251,35.37598,62.36496,-124.913,-37.18567,-32.79953,62.44507,47.75696,-21.12427,36.70197,59.14307,-1.273346,-20.75653,31.49414,-25.88501,40.01465,-56.95801,-3.539276,-2.861023,5.484009,4.949951,-1.419067,-14.39514,-8.800507,-6.469727,15.16418,13.60321,3.063965,-26.42822,-6.466675,-9.69696,13.0188,18.97049,23.89069,-37.09412,-29.94003,6.707764,48.16589,18.65387,-11.03363,-55.23376,11.28616,4.325867,7.067871,1.828766,-13.43231,-61.24878,6.370544,13.13934,20.05615,5.578613,0.2716064,-1.11084,-13.77792,0.0213623,42.30347,48.98148,7.058716,-139.4318,-48.98148,-7.058716,139.4318,39.08539,11.64246,-153.1525,-57.4234,59.13849,17.66663,-4.593658,-14.62708,99.61548,-19.36188,38.62,31.95801,3.526306,-24.01276,15.09094,-24.68872,18.12134,44.53125,63.45596,-88.88245,-55.70984,-95.50629,90.62042,70.43762,13.01804,-85.8078,67.10205,8.371735,-86.22284,-63.60168
