label,Average_energy,Acceleration_mean(3-axis)_x,Acceleration_mean(3-axis)_y,Acceleration_mean(3-axis)_z,Acceleration_std(3-axis)_x,Acceleration_std(3-axis)_y,Acceleration_std(3-axis)_z,Acceleration_max(3-axis)_x,Acceleration_max(3-axis)_y,Acceleration_max(3-axis)_z,Acceleration_min(3-axis)_x,Acceleration_min(3-axis)_y,Acceleration_min(3-axis)_z,Acceleration_pv(3-axis)_x,Acceleration_pv(3-axis)_y,Acceleration_pv(3-axis)_z,Synthetic_acceleration_mean,Synthetic_acceleration_std,
ankle,95.57559,-0.2889838,0.1892083,-0.1065054,50.90149,67.13073,40.78993,279.7882,306.6223,107.2266,-136.7928,-209.3567,-114.4562,416.581,515.979,221.6828,62.91336,69.30625
ankle,61.24163,-0.7438752,-0.01373291,0.2316662,21.87715,37.52369,29.68485,65.7486,182.663,70.22705,-82.85446,-119.6167,-93.53333,148.6031,302.2797,163.7604,41.62252,32.18695
ankle,85.44884,-2.124759,3.496627,1.080093,48.20219,68.52734,42.97102,279.7882,306.6223,176.181,-136.7928,-209.3567,-212.7472,416.581,515.979,388.9282,56.66146,75.32159
ankle,109.7095,-0.6178377,-0.2354809,0.6798531,33.20557,48.96059,90.77605,124.8772,120.2087,338.6078,-136.5868,-139.0289,-346.7377,261.464,259.2376,685.3455,73.78098,79.35558
ankle,86.71475,0.8353138,-0.6455986,0.01846275,22.50671,48.17707,77.03886,73.3551,153.949,363.5529,-77.09122,-197.4548,-322.7692,150.4463,351.4038,686.3221,58.82694,72.82221
ankle,68.25964,0.09530108,-0.005608511,-0.06359109,22.63375,43.76704,36.02908,60.87112,150.4333,98.61755,-76.4946,-105.3833,-103.5126,137.3657,255.8166,202.1302,45.76263,40.39466
ankle,74.77644,0.4930212,-0.03189126,0.5104071,21.87667,43.47224,56.18332,73.3551,126.3977,204.068,-77.09122,-169.1223,-290.1123,150.4463,295.52,494.1803,49.96224,55.0388
ankle,64.93698,0.2899069,-0.5544276,-0.9516136,27.342,49.093,27.64231,85.79941,193.2068,107.2266,-124.8528,-130.0171,-63.62,210.6522,323.2239,170.8466,45.64385,42.89221
ankle,82.36157,-0.1304529,0.198442,0.4288106,26.80318,53.43012,47.24767,76.97144,199.2279,130.8136,-95.26443,-187.3718,-169.9921,172.2359,386.5997,300.8057,55.22878,52.49334
ankle,72.64674,0.6891441,0.6994616,-0.6065382,13.2658,55.44805,48.65737,44.83719,182.1838,228.4576,-30.79529,-164.3311,-136.145,75.63248,346.5149,364.6026,51.55286,54.42096
ankle,103.2993,-0.08077629,-0.2088169,-0.1013954,27.11658,85.99563,53.53136,85.746,426.7883,126.123,-74.90616,-397.4121,-153.4576,160.6522,824.2004,279.5806,70.51891,77.60999
ankle,80.04196,0.8456517,-0.1941309,-1.04519,19.14348,56.82206,49.91479,60.87112,182.1838,228.4576,-58.815,-164.3311,-136.145,119.6861,346.5149,364.6026,55.15827,55.19164
ankle,521.2339,-0.9634212,0.9541042,0.632928,31.4344,2165.417,255.4394,104.4807,14277.13,1548.431,-113.6864,-12909.74,-1633.432,218.1671,27186.87,3181.863,453.2427,2133.036
ankle,86.78938,-0.2215386,-0.740471,0.06706152,35.4828,67.11635,37.50939,121.2608,337.6587,123.3612,-103.1799,-271.5393,-104.7516,224.4407,609.198,228.1128,59.07476,60.67424
ankle,53.79921,-0.3415298,-0.1436612,0.0332257,17.12834,28.99205,30.24618,45.31479,101.5076,89.73694,-55.78766,-106.2744,-80.51758,101.1024,207.782,170.2545,37.39072,25.51121
