label,Average_energy,Acceleration_mean(3-axis)_x,Acceleration_mean(3-axis)_y,Acceleration_mean(3-axis)_z,Acceleration_std(3-axis)_x,Acceleration_std(3-axis)_y,Acceleration_std(3-axis)_z,Acceleration_max(3-axis)_x,Acceleration_max(3-axis)_y,Acceleration_max(3-axis)_z,Acceleration_min(3-axis)_x,Acceleration_min(3-axis)_y,Acceleration_min(3-axis)_z,Acceleration_pv(3-axis)_x,Acceleration_pv(3-axis)_y,Acceleration_pv(3-axis)_z,Synthetic_acceleration_mean,Synthetic_acceleration_std,
knee,55.33973,-0.2410886,0.6082156,0.04058875,16.01668,32.74399,34.19596,55.36499,97.33429,100.1221,-40.31677,-126.9653,-116.4734,95.68176,224.2996,216.5955,37.23299,33.34968
knee,60.1157,-0.02862925,-1.189689,0.06225575,14.88906,43.12531,27.07955,41.00647,149.0662,99.86267,-42.69867,-94.52057,-83.14819,83.70514,243.5868,183.0109,41.39128,33.21085
knee,65.83512,-0.03772736,1.048795,-0.7807158,22.11711,41.49081,39.90547,57.82013,182.0221,92.86194,-97.85614,-147.7432,-131.8054,155.6763,329.7653,224.6673,43.74829,43.48445
knee,56.64291,0.07171607,0.3811076,-0.4559321,18.93723,42.48896,27.96026,73.05145,172.2748,101.5503,-54.75769,-108.1192,-70.06836,127.8091,280.394,171.6187,38.15899,38.59997
knee,47.59828,-0.398369,0.4687683,0.09738895,10.74386,35.99319,26.10656,48.14453,106.9839,61.95068,-29.7287,-138.5254,-95.32166,77.87323,245.5093,157.2723,33.82045,30.80677
knee,51.07302,-0.3234294,0.2618418,-0.1289749,10.21048,30.72992,28.53451,26.5686,100.441,111.2335,-23.59009,-72.40753,-71.19751,50.15869,172.8485,182.431,33.94967,26.65353
knee,78.27843,0.3653145,-2.526301,-0.6336201,26.33236,45.96437,48.64021,66.90216,213.8031,117.5995,-115.8356,-144.5831,-154.7302,182.7378,358.3862,272.3297,51.15955,50.61229
knee,51.53035,0.3503035,-0.09172444,-0.1161195,13.67457,35.31449,27.75245,41.50543,101.4648,102.6886,-42.10663,-113.1607,-69.43359,83.61206,214.6255,172.1222,35.02367,31.26967
knee,54.15248,0.142994,0.7390786,-0.1683433,13.22728,37.04649,24.2868,41.94183,120.9076,62.32605,-32.8125,-94.52057,-83.14819,74.75433,215.4282,145.4742,36.67516,28.15635
knee,54.07309,-0.3671073,-0.1367186,0.5521761,14.18967,32.81816,32.7766,52.23999,78.55225,118.7164,-32.8125,-133.8257,-141.1469,85.05249,212.378,259.8633,36.35417,32.11723
