acc_x_fc,acc_x_mf,acc_x_rmsf,acc_x_vf,acc_x_std,acc_y_fc,acc_y_mf,acc_y_rmsf,acc_y_vf,acc_y_std,acc_z_fc,acc_z_mf,acc_z_rmsf,acc_z_vf,acc_z_std
2.7256425631365477,2217.478661857028,3.0177520732316343,1.6777001935122584,1.2952606662414552,3.4898232211599765,4840954.511054428,3.632189896595052,1.0139373299797823,1.0069445515914877,3.483135066521262,142590.31223907688,3.6255807293001423,1.0126057330424711,1.0062831276745483
2.733825275579008,1406.7300060994912,3.056088731423275,1.8658776969376851,1.365971338256292,2.70911362848653,126.32236579073222,3.026033169595231,1.8175800914391116,1.3481765802145917,2.899504633527509,674.4152136257984,3.2577139483541235,2.2055730494535193,1.485117183744609
2.929929044898381,2547.824051774392,3.18366464690421,1.5512363758085668,1.2454864012941156,2.840206217850434,193.58441866852394,3.089022824097017,1.4752906478760444,1.2146154320920035,2.898620148266506,725.4631950569106,3.204506041672119,1.8668602071765732,1.3663309288662733
3.924297405669702,10896.527074675996,4.039872158898886,0.9204569321003913,0.9594044674173616,3.0084929469718418,192.68366285644396,3.23588794146833,1.419940957760831,1.1916127549505464,3.252033944908656,966.338059568372,3.53781428805628,1.9404051579370067,1.392984263348659
3.8111849179476174,12709.928384331866,3.934766195656199,0.9572545356873704,0.9783938550948541,2.949373550832737,338.3047014935643,3.108952887908914,0.9667837168854665,0.9832516040594425,3.1323664550189054,2501.5614399375745,3.306147370792857,1.1188908288728217,1.057776360519
3.7303963940849934,13662.501998449015,3.865640851696388,1.0273219373016593,1.0135689109782617,2.832157149511797,435.60569958035575,2.978029344445702,0.8475446568489113,0.9206218859276111,3.0939357004209693,2842.8916116642486,3.2758592006129557,1.15881538390116,1.0764828767338381
3.7010131428093715,12432.075575950059,3.8460055317888457,1.0942602673027004,1.0460689591526462,2.8014103928081306,380.169023027039,2.9498893855616037,0.853947198115611,0.9240926350294169,3.083612428108056,2620.3618522045995,3.2646773587380666,1.149452649874496,1.0721252957907932
3.00556620828437,5106.388807549578,3.1881385857767484,1.1307994097376814,1.063390525506825,2.874397672613956,427.6518182244787,3.037329788917515,0.963210266317187,0.9814327619950268,3.112187636075971,3086.531821598114,3.287451909116041,1.121628172606558,1.059069484314678
2.7874754953805256,3283.8451984609064,3.046652039348488,1.512069011519393,1.229662153406127,2.909004078505339,277.27246345572405,3.103406473420452,1.1688270105072673,1.081123032086204,2.9882798376777577,1626.323672557466,3.27250381856975,1.7794648542821918,1.3339658369996557
2.7054448454252085,2699.720743602751,2.9898104034317234,1.6195344368307358,1.2726093025083292,2.9757809554589034,186.03178962480692,3.205814655211392,1.421975308696235,1.192466061863496,2.9885479578014276,1040.0450731293204,3.3006049211401827,1.9625739493757035,1.4009189660275514
2.8735435710306034,3206.813245968051,3.1589334323063025,1.721607775131165,1.3121005202084042,2.893795298487127,226.1502519302604,3.1367936192320918,1.465422980108964,1.210546562553033,2.952843488262745,1103.6992122801485,3.2564900727600192,1.8854429278088591,1.3731143170941227
2.798085995419847,2881.018292821079,3.1029395011524312,1.7989483100474228,1.3412487875287802,2.6837028421839406,157.72749947591515,2.9343814192894446,1.408333368724975,1.1867322228392447,2.459125107693605,883.1341337170858,2.8280059135560345,1.9503211518188148,1.3965389904398713
3.0552958450406176,4578.885785848884,3.2688434183600683,1.350504593033475,1.16211212584392,2.6787902615627015,191.25171838999717,2.9242015674233266,1.3750375414778762,1.1726199475865469,2.73435964478421,844.0132394102573,3.0250702119909234,1.6743271204503796,1.29395792839272
3.079179500969869,4100.04401854537,3.2842832691133523,1.3051701925848347,1.1424404547217482,2.872853560819551,176.0764656735234,3.106915390831246,1.3996356638704994,1.1830619864869716,2.772614783032351,816.4962295822436,3.057968762616297,1.663780218047516,1.2898760475516693
3.073747970247229,4429.411834034416,3.3212246867996424,1.5826068356084215,1.2580170251663614,2.85250759353107,150.2836805947207,3.0836247047138503,1.3719417483691647,1.1712991711638683,3.08225664407645,1674.3562654260463,3.345755415463931,1.6937732801527967,1.3014504524386614
