r_shoulder_JNTa_x,r_shoulder_JNTa_y,r_shoulder_JNTa_z,r_shoulder_JNTw_x,r_shoulder_JNTw_y,r_shoulder_JNTw_z,
-39.01367,32.66602,-8.279419,0,0,0,
46.96045,-36.44409,7.095337,-1.074886,0.8998108,6.397095,
-22.85461,12.80518,3.237915,-0.7778549,1.217651,4.103394,
-12.8479,8.276367,1.004028,-0.5673599,1.328735,2.769775,
-11.1908,-0.7385254,2.844238,0.03845215,2.399292,2.219849,
-0.06713867,16.10107,-14.18152,0,0,0,
-3.781128,-6.729126,9.225464,0.4819489,2.810822,-3598.41,
1.693726,6.09436,-6.228638,0.3009033,1.359711,0.6174854,
2.087402,0.6347656,-2.996826,0,0,0,
4.251099,77.28882,-76.05591,4.550838,5.050964,3.870773,
-4.251099,-77.28882,76.05591,0,0,0,
5.947876,47.6532,-52.03552,2.319775,1.968231,2.764188,
-1.333618,-5.606079,4.135132,2.040329,1.577606,2.349617,
-2.34375,12.33521,-15.16113,2.531357,1.443481,2.639471,
-0.7507324,-3.057861,1.583862,2.736263,1.660767,2.51062,
-1.519775,-51.32446,61.47766,0,0,0,
-0.2349854,79.60205,-101.0773,5.244751,3.35434,3.924023,
-5.661011,30.40161,-118.2953,15.00725,8.075867,4.762285,
10.91309,-87.9303,165.0421,4.332371,2.285614,1.124208,
4.800415,-1.055908,-2.450562,5.015278,2.621002,1.167545,
-9.817505,-21.01746,56.78101,0,0,0,
18.90564,21.42334,-51.91345,5.035477,3.083038,2.20156,
0.1861572,-4.748535,10.59875,4.147682,2.743378,2.209938,
9.112549,3.869629,10.98633,3.579578,3.156128,3.154294,
5.841064,0.189209,0.4974365,3.695927,3.597412,3.745379,
38.23853,15.5426,33.86841,0.8429337,5.163574,5.795658,
26.72424,-3.02124,9.820557,-0.006752014,5.811768,6.369691,
-99.00818,-33.255,-13.85803,0,0,0,
75.37537,24.34692,37.47864,-2.859726,1.882477,1.415501,
-33.56628,-5.249023,-7.647705,-2.444134,1.305084,0.6394434,
-41.80908,-19.0979,-29.83093,0,0,0,
107.0129,55.87158,80.62134,-6.891022,2.112122,0.4367781,
-41.21704,-17.86804,-26.51672,-4.961376,0.8528137,-0.3619766,
-65.7959,-38.00354,-54.10461,0,0,0,
99.35608,54.22058,89.01672,-8.292389,1.36261,-0.8593082,
-19.50073,-19.40918,-18.69507,-6.909008,0.9002686,-1.073656,
-45.5658,-15.48462,-43.07251,-4.022942,0.1771545,-1.141701,
6.008911,5.514526,5.450439,-5.890427,0.006103516,-1.54727,
-19.03687,-10.82153,-13.26599,-3.79612,-0.0668335,-0.8739328,
-13.82141,-4.711914,-9.591675,-2.690105,0.02670288,-0.1074076,
0.2075195,0.1251221,2.044678,-2.933064,0.03204346,-0.1097488,
-0.2685547,7.302856,5.480957,-6.703548,-0.06866455,1.833444,
-5.682373,-0.3204346,6.155396,-8.006382,-0.1092529,2.869182,
-3.277588,-7.937622,-7.836914,-5.183105,0.2064514,2.299981,
1.580811,-8.477783,-15.68604,0,0,0,
-1.498413,5.697632,12.68616,-4.537411,0.3213501,2.256713,
-6.912231,1.51062,13.25378,-4.101486,0.3492737,1.273513,
-1.251221,0.2746582,3.738403,-4.398956,0.3788757,1.28335,
-11.6272,2.719116,11.37695,-6.184273,0.9806824,0.03189564,
-13.27209,-3.323364,14.99634,-5.756454,1.290283,-2.587023,
-4.01001,-2.532959,4.232788,-5.522556,1.393127,-3.460145,
10.5957,-2.49939,-18.30139,-3.768559,1.044922,-2.575312,
-15.24353,-1.321411,8.053589,-3.484955,1.75827,-4.460969,
24.60632,-0.4699707,-23.67554,-1.388712,0.7711792,-1.878204,
18.61267,-0.05493164,-26.36108,0,0,0,
-66.76941,-14.30664,150.5768,-3.55588,2.998047,-6.219115,
49.7345,11.8927,-130.6976,-0.8840179,1.533051,-1.969469,
4.794312,0.5523682,-5.499268,-0.6352043,1.107178,-1.419604,
10.42786,1.171875,-28.33557,2.378454,2.622986,-0.7672882,
2.593994,0.7019043,-3.460693,2.327833,2.182922,-0.4384828,
13.78174,6.982422,-45.20569,2.962713,0.4856873,0.6257343,
1.446533,-5.108643,-3.479004,3.160009,0.5213928,0.6807423,
-11.4502,-2.270508,47.89734,1.619883,0.07888794,0.3107142,
13.41248,-2.896118,-52.13013,7.665167,0.1567078,1.429,
-11.43799,-0.2807617,39.83154,4.588184,-0.2767944,0.4587221,
1.385498,-1.229858,-4.763794,5.248947,-0.322876,0.5486393,
-1.138306,-10.79712,-29.89502,11.27562,-1.989899,-1.593094,
2.11792,-3.347778,-1.11084,11.30665,-2.112274,-1.662142,
-5.361938,-2.487183,5.712891,10.56229,-2.28241,-2.895989,
-4.553223,5.24292,21.50574,6.997871,-1.709747,-2.785752,
-8.026123,-3.414917,-5.447388,8.39922,-2.453461,-3.816547,
-11.00769,-1.867676,-0.05493164,9.129791,-3.145142,-4.734633,
0.4302979,-4.742432,-5.593872,10.09361,-3.261414,-4.747891,
2.764893,-1.99585,0.5554199,9.884052,-2.986145,-4.196393,
-8.987427,-17.67578,-38.32703,14.75557,-4.34967,-3.226865,
12.21924,15.3595,46.61255,8.807373,-2.592773,-1.335425,
-8.648682,-28.97644,-2.471924,15.7382,-4.533081,-1.952021,
-15.06653,22.10083,-23.86169,9.55862,-1.6745,2.130599,
1.022339,6.896973,20.16296,6.574078,-1.157684,2.067543,
-3.024292,1.312256,8.874512,5.181618,-0.9239197,2.25626,
-7.528687,-6.19812,-2.920532,5.443058,-0.546875,2.948813,
1.681519,2.91748,7.434082,4.154129,0.227356,3.143071,
-2.532959,-5.715942,0.9338379,4.101372,0.2059937,3.291655,
-51.87683,-41.45203,-13.42773,4.636459,0.1091003,5.411108,
25.32349,0.9735107,34.20715,4.041214,0.05111694,4.770133,
43.96362,49.40186,10.79102,0.775795,-0.2578735,0.9287858,
-2.584839,-4.815674,0.5950928,0.6604385,-0.332489,0.8375239,
1.724243,1.742554,14.03198,-0.9710693,-1.376801,-0.9955072,
4.019165,1.293945,1.348877,-1.25473,-1.440582,-1.276228,
4.620361,-5.212402,8.69751,-2.11319,-1.842804,-2.430179,
3.448486,1.544189,-2.545166,-1.971588,-1.646576,-2.204146,
-1.373291,-30.14832,49.93896,-6.539764,-5.094147,-6.217907,
1.00708,-0.9216309,-9.698486,-6.014328,-4.508972,-5.524233,
5.792236,23.46497,-9.356689,-5.039654,-2.871094,-3.883426,
2.215576,9.405518,0.567627,-5.021763,-2.271423,-3.397456,
-7.437134,-10.02808,14.52332,-6.531162,-3.008881,-5.019373,
12.45728,30.17578,-46.91162,-1.946697,-0.9048462,3598.379,
-10.29358,-31.04248,60.56824,-7.767124,-2.716217,-5.105591,
13.83972,31.04553,-51.85852,-2.669754,-0.6542969,-1.332092,
-0.6561279,-4.260254,8.712769,-3.520031,-0.8447266,-1.751404,
83.26721,-45.49866,129.9255,-13.81636,-1.619568,0.6033325,
-35.52246,49.85962,-117.0044,-4.078693,-0.2352905,1.891479,
-6.030273,11.83472,-28.42102,-1.654701,0.1477051,2.810669,
-1.141357,1.977539,-3.900146,-1.318645,0.3669739,2.991028,
-7.479858,5.166626,-13.39722,-0.1481247,1.048584,-3596.676,
4.486084,0.1403809,-5.007935,0.5456161,1.729279,4.4478,
-27.57874,-6.64978,-10.64148,1.544228,1.374664,2.101969,
-5.130005,-0.9429932,-6.860352,2.240829,1.703796,2.108013,
-45.64819,-7.592773,-59.00879,8.164787,4.420166,1.927593,
-3.051758,-0.7598877,-8.496094,8.844872,4.858093,2.316465,
23.33374,19.65942,19.38477,5.798855,2.546234,2.529175,
2.008057,0.2868652,1.419067,5.570583,2.47467,2.488062,
9.783936,21.1731,-5.825806,5.152512,2.222595,3.948944,
5.718994,23.41309,-31.36292,6.853561,2.949371,6.23323,
13.38501,-29.76074,63.61084,2.541428,0.6628418,2.956223,
1.45874,1.928711,-3.717041,2.725048,0.7397461,3.206854,
35.62317,90.92407,-122.8821,9.541626,1.588287,11.59976,
5.688477,-9.570313,11.90491,7.564354,0.4112244,9.602633,
-30.36499,-61.87744,72.79663,4.023132,-0.1557922,2.59038,
-10.1532,-19.76929,27.00806,2.75013,-0.3343201,0.4130459,
-1.541138,-5.786133,22.4823,1.399345,-0.1431274,-0.224371,
1.452637,1.690674,7.049561,0.843277,-0.05279541,-0.7370615,
0.201416,-3.210449,1.998901,0.7458496,-0.04882813,-0.6729746,
14.16931,13.78174,8.511353,0.06324768,1.06842,0.1369333,
4.907227,-1.467896,5.316162,-0.4745102,1.280518,0.4944563,
77.61841,61.66992,59.0271,-7.625427,5.451965,5.556087,
-12.60376,-24.53918,0.7476807,-7.182884,4.375,4.112816,
-37.87537,-20.44678,-0.8209229,-6.493263,2.467804,1.287851,
3.591919,4.110718,0.9796143,-7.534313,2.283173,-0.06114483,
-59.04236,-52.73132,-51.84326,0,0,0,
69.25354,62.72278,62.89368,-10.00595,1.968384,-3.160572,
-27.58789,-26.27258,-4.360962,-6.545982,0.8439636,-4.177699,
-13.77869,-15.54871,-19.25354,-4.238205,0.5462646,-2.727203,
-27.88696,-20.90149,-39.27917,0,0,0,
156.0059,87.5824,213.0096,-23.60855,5.622559,-10.14716,
-133.0688,-75.38147,-189.3036,-4.085979,1.303864,0.4386997,
13.24463,5.334473,14.7583,-6.378403,2.015686,0.6602478,
-10.68726,-1.699829,-12.80518,-5.925388,2.368774,1.576147,
-1.226807,-1.113892,-0.4974365,-5.92144,2.4263,1.705341,
-12.87231,-1.022339,-0.07629395,-5.885582,1.525574,1.132321,
-11.39526,-13.69934,-25.08545,0,0,0,
-2.450562,31.2561,68.8324,-14.38581,2.673187,1.611786,
-8.795166,-15.95459,-31.93665,-7.835388,1.159515,0.5323601,
0.7080078,-2.255249,-0.5981445,-6.06638,0.5986023,0.2794313,
0.1525879,-1.708984,0.8758545,-4.402905,-0.007476807,0.002970695,
-1.708984,-0.4608154,2.603149,-5.018578,-0.08026123,-0.08965492,
-2.670288,-1.376343,-5.801392,-5.294151,-0.3109741,-0.4272604,
-2.783203,-0.2929688,-0.869751,-5.92268,-0.4344177,-0.7858944,
1.467896,-2.761841,-12.35962,-4.901142,-0.4779053,-1.087589,
-11.4563,1.577759,11.69128,-7.873955,-0.8560181,-2.411537,
-6.716919,-1.947021,7.226563,-9.76902,-1.103516,-3.443685,
34.25293,-6.07605,-39.6637,0,0,0,
-30.33752,6.280518,56.25305,-9.3188,-0.6338501,-2.716146,
19.92493,-2.587891,-24.06311,-3.658609,0.03570557,-0.6349468,
7.287598,-1.05896,-8.804321,-1.908998,0.3067017,0.2083206,
-1.019287,-0.06103516,8.065796,-2.559719,0.4127502,0.285368,
4.251099,-2.194214,-11.43799,-1.105871,0.4211426,0.7626486,
-0.1068115,-0.378418,-20.01343,0,0,0,
5.981445,-0.9979248,4.675293,1.473436,1.025238,0.837326,
3.408813,-2.758789,-29.68445,4.082136,0.9086609,0.03046036,
-11.60583,-1.675415,-12.64343,4.712591,-0.2087402,-2.402143,
-0.8148193,-2.038574,-0.3112793,5.196962,-0.2470398,-2.661099,
3.030396,7.470703,37.96387,0,0,0,
-14.30664,-11.09619,-38.92822,9.611473,-0.526123,-5.180321,
5.166626,1.538086,2.929688,7.222023,-0.844574,-3.749273,
2.954102,1.528931,7.653809,5.391102,-0.7305908,-2.765367,
-0.6225586,-7.748413,-26.61133,9.456654,-1.645203,-4.038365,
-0.1800537,-22.42737,-61.48987,18.90581,-3.790436,-7.33592,
-0.5737305,10.06165,44.70825,13.15216,-2.876129,-4.750892,
-4.171753,9.457397,32.58972,9.539204,-2.227783,-3.063403,
-3.826904,-5.435181,-7.128906,10.29299,-2.6474,-3.450713,
-3.80249,-6.375122,-6.359863,11.26404,-3.105469,-3.92625,
19.3634,30.49622,52.63672,0,0,0,
-55.5603,-53.0426,-86.69739,16.67889,-4.548492,-5.759053,
0.201416,13.51013,22.41821,11.19558,-2.771301,3596.912,
-24.36523,-11.59363,6.253052,13.32489,-2.993622,-2.778015,
0.1647949,-14.17236,25.42114,14.58456,-3.480072,-3.282166,
19.01855,28.71704,-0.4058838,7.394829,-0.5091858,0.5914307,
-0.2838135,-3.613281,-0.5462646,7.184868,-0.3761292,0.7962036,
0.9094238,6.866455,-5.276489,5.274658,0.1853943,1.212158,
-3.305054,-7.41272,-0.4364014,5.439873,0.3240967,1.294556,
-2.160645,-8.197021,1.78833,4.826927,1.161041,1.533813,
-4.104614,-13.87024,-0.4425049,4.59343,1.444397,1.713867,
69.48547,62.80823,37.92419,0,0,0,
-125.0061,-148.7701,-23.70911,6.822662,3.479309,-3596.447,
95.47119,104.7729,24.68567,0.6577301,0.2262878,1.040157,
14.60876,19.39697,0.8270264,0.1040268,-0.01800537,0.5670986,
-1.525879,-1.986694,7.345581,-0.8406448,-0.5863953,0.3399673,
-0.9918213,-2.676392,8.010864,-1.916466,-1.220398,0.07505536,
-0.7659912,-0.7385254,1.644897,-2.106781,-1.942444,-0.7143041,
-0.6774902,-2.041626,1.45874,-2.301979,-2.5,-1.293723,
-15.1001,-21.34399,35.14709,-4.830818,-6.139374,3594.096,
-10.12573,-23.91968,19.05212,-6.668243,-8.415985,-8.68042,
30.91431,43.07556,-22.84851,-4.850044,-4.591064,-4.988403,
13.19885,34.23157,-51.61438,0,0,0,
-7.226563,-40.31677,81.21948,-7.68177,-6.580963,-7.058105,
11.30066,18.82019,-25.45776,-5.085068,-4.579315,-4.360657,
0.4333496,8.26416,-17.56592,-3.531742,-2.901001,-2.659607,
5.865479,2.89917,12.57324,-4.685688,-3.016663,-2.363586,
3.570557,-2.34375,14.66064,-6.184368,-3.899841,-2.921143,
2.801514,5.767822,28.50952,-9.58149,-5.833588,-3.249512,
-1.504517,-0.9521484,-12.00867,-8.573341,-5.06546,-2.580566,
-9.698486,1.507568,-55.19714,-3.372288,-1.838074,0.2532959,
-5.541992,6.35376,-26.7334,0,0,0,
13.2843,-18.58521,22.66235,-2.477379,-0.4031372,2.896423,
-13.2843,18.58521,-22.66235,0,0,0,
16.12549,-10.88257,-10.62622,1.070404,2.374573,4.914246,
-6.964111,7.797241,-1.565552,1.161556,1.749115,2.961731,
22.3175,24.21875,-97.10388,9.948673,10.44647,12.57477,
-7.815552,-4.147339,24.65515,7.164478,7.899017,9.530945,
-12.16431,13.14697,9.945679,5.619488,4.940796,6.634827,
2.502441,4.47998,-10.849,6.117458,5.600891,-3592.348,
-14.00146,-34.61304,85.54382,0,0,0,
14.60571,47.07031,-79.37317,5.050812,4.990234,7.780143,
0.8544922,0.5493164,-2.658081,4.895535,4.888763,7.721453,
-1.156616,6.600952,-5.813599,4.835701,4.175873,7.204052,
1.254272,50.84229,-46.04797,6.040039,5.709381,7.255435,
-15.55786,-105.0629,133.8928,0,0,0,
16.81824,105.2673,-112.2162,3.33519,3.804932,1.98173,
-8.480835,-74.38965,98.19946,-0.4907227,0.01846313,-1.831477,
12.72278,17.47742,11.80115,-2.282562,-0.2833557,-2.573557,
7.250977,0.6958008,13.35449,-3.415222,-0.5072021,-2.500737,
11.40137,-0.5187988,17.5293,-4.625053,-0.905304,-1.974399,
5.389404,-4.348755,9.277344,-5.114899,-1.101379,-1.531332,
-45.10193,-44.18335,-37.94556,0,0,0,
85.99548,91.17737,103.8757,-13.20343,-1.870117,-0.722785,
-3.735352,-16.31775,-1.828003,-12.6757,-1.709595,-0.1401711,
-25.07935,-1.367188,-25.2594,-12.74975,0.3131104,-0.01121521,
-23.8678,-31.21948,-12.72278,-7.379913,0.5374146,-0.5707717,
-10.95276,-14.08386,-19.54651,-4.827747,0.3881836,-0.8828282,
5.371094,3.399658,9.448242,-5.751648,0.471344,-1.055715,
15.26184,6.591797,7.415771,-6.750088,1.019745,-1.803133,
5.407715,-2.832031,-0.3814697,-6.915264,1.276703,-1.636206,
54.31824,16.02478,12.29248,-11.23241,3.806763,-1.02453,
-8.383179,-19.05518,-5.993652,-9.664936,3.522034,-0.4050612,
-94.33594,-32.31812,-67.30042,0,0,0,
48.57788,12.93335,21.82007,-4.669647,3.0159,2.044483,
-7.110596,-3.210449,-4.193115,-4.002228,2.942047,2.381668,
10.1532,1.507568,-0.6713867,-5.210838,4.910889,5.011036,
-31.58569,-4.122925,-6.451416,-3.31255,3.119659,3.825474,
-7.321167,-2.792358,-3.219604,-2.228622,2.057648,2.561526,
2.636719,6.314087,0.1861572,-3.445873,3.535004,5.590239,
3.308105,3.713989,0.3173828,-4.863892,5.018921,8.560181,
-3.903198,-3.338623,1.156616,-3.440094,2.874603,6.180391,
-14.75525,-11.00464,-8.944702,0,0,0,
18.85071,14.28223,5.331421,-4.267464,2.412109,8.752975,
-18.85071,-14.28223,-5.331421,0,0,0,
5.26123,4.473877,-9.884644,-1.719952,0.717926,4.185066,
-8.712769,-0.06103516,-1.193237,-1.980934,0.2897644,3.550115,
-12.8479,-1.202393,6.759644,-2.702026,-0.4916382,3.305302,
-6.445313,-3.887939,10.88562,-2.323685,-1.113739,1.706395,
10.69946,-0.7324219,-1.065063,-1.273918,-0.7417297,1.002016,
5.725098,1.019287,2.319336,-0.7405853,-0.7568359,0.7114983,
-0.4516602,-0.1861572,4.75769,-0.7298279,-0.8491516,0.8865929,
2.908325,-1.055908,22.19238,-0.01916885,-0.7249451,1.265726,
1.895142,-2.731323,-3.652954,0.1294136,-0.7951355,1.123819,
1.968384,4.364014,-31.11877,0,0,0,
3.204346,-3.695679,13.53149,0.5295372,-0.8747864,0.5296898,
-4.806519,0.881958,-11.79199,1.718216,-1.049957,-1.853604,
-6.567383,0.3143311,-16.28113,3.617077,-1.464996,-5.449648,
-5.410767,-3.213501,-31.54297,5.530224,-1.126556,-8.304453,
4.342651,-0.5371094,10.44006,3.752766,-0.4611206,-5.388546,
2.29187,0.982666,18.7561,3.166828,-0.696106,-3.839383,
-0.5432129,-1.156616,-1.974487,3.503075,-0.788269,-4.238362,
3.448486,-3.720093,-18.97888,5.390415,-0.5831909,-3.911471,
2.044678,-2.127075,-7.189941,6.018677,-0.4855347,-3.577805,
6.92749,-15.41443,-57.35474,13.28453,-0.9307861,-2.806644,
-4.931641,27.68555,102.3865,0,0,0,
5.841064,-36.18469,-114.3829,15.0297,-1.213226,-2.836883,
-26.08337,21.79871,84.21326,7.599335,-1.26709,-1.9912,
-15.93933,-14.18762,-18.69507,12.60574,-2.362976,-3.918142,
8.639526,4.248047,15.02991,8.929119,-1.906433,-3.360021,
5.560303,5.621338,9.130859,6.028385,-1.732483,-2.470939,
-7.366943,-7.275391,-6.933594,7.554283,-2.470703,-3.270447,
-29.29993,-21.15479,-9.545898,11.35878,-3.133392,-3.093874,
-32.41272,-36.63635,25.55847,15.83105,-3.812256,-2.433453,
20.44067,11.18774,-9.536743,11.14063,-1.65329,-0.1600373,
70.62073,72.58301,25.16174,0,0,0,
-54.54712,-50.15564,-38.05237,6.738129,0.5662537,2.285217,
6.686401,2.441406,6.375122,5.338402,0.6184387,2.389054,
0.4394531,-3.85437,2.328491,4.893036,0.6959534,2.648435,
-23.27576,-20.16602,-1.074219,5.337715,-0.6114197,2.467191,
70.69702,71.73462,30.42297,0,0,0,
-117.395,-112.8326,-25.71106,3.817177,-5.018311,-0.9503222,
62.71667,50.14954,28.83606,1.244659,-2.973022,-1.127331,
14.04114,17.54456,6.390381,0.07118225,-3.084259,-2.514796,
4.650879,2.700806,1.062012,-0.2016068,-2.958679,-2.633858,
5.709839,14.42566,14.20288,-1.893616,-2.701569,-2.737153,
-0.07324219,-1.589966,1.724243,-2.164421,-2.769775,-2.778876,
30.34973,29.60205,-26.50452,0,0,0,
-26.39771,-17.17224,38.16833,-3.696747,-2.824097,-2.643267,
-4.693604,-5.081177,23.08655,-6.04763,-4.567719,-3.925815,
-30.3009,-34.66797,125.5219,-19.07131,-13.86383,3589.196,
38.78784,23.31543,-106.5643,-8.145809,-6.486664,-5.744934,
8.853149,9.735107,-29.04053,-5.248318,-4.235382,-3.86261,
-3.909302,-8.752441,8.123779,-6.055679,-5.106964,-5.330811,
-5.459595,-12.86011,11.24878,-7.229462,-6.360321,-7.531128,
2.130127,0.668335,-2.041626,-7.251949,-5.420837,-7.346802,
2.566528,2.426147,-3.796387,-7.026691,-4.403076,-6.985168,
-5.154419,2.978516,5.316162,-8.260574,-4.494781,-7.983398,
23.57788,39.4104,-70.02258,0,0,0,
-26.55029,-36.33118,68.99414,-8.628426,-4.243317,-8.205261,
18.32886,31.55823,-47.20764,-2.964916,-1.118469,-2.142639,
8.221436,4.772949,-21.7865,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
19.44885,198.5596,-420.0836,43.3885,29.91028,30.63019,
-19.44885,-198.5596,420.0836,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
243.3258,338.9404,-749.3774,61.25233,44.29092,-3547.779,
-191.0919,-308.1543,678.8116,6.136513,3.718109,4.150126,
-52.23389,-30.78613,70.5658,0,0,0,
0,0,0,0,0,0,
98.67249,54.40063,-46.20361,3.66993,2.095795,2.848258,
-36.52039,-16.9342,62.31079,-2.692528,0.2828979,1.222522,
-25.75684,-11.98425,4.095459,-3.034401,0.213623,0.8884168,
13.24158,7.867432,8.856201,-4.270554,0.2755737,1.180325,
93.29529,83.46863,97.95227,-18.07034,1.614227,3.643618,
-142.9321,-116.8182,-127.0111,0,0,0,
150.3174,107.3181,139.3799,-19.93225,1.990051,3.681982,
-60.49805,-42.94128,-44.39087,-13.3606,2.085571,2.400494,
-33.24585,-23.87695,-20.30029,-8.678608,1.364594,1.651549,
-23.20251,-18.52722,-30.69458,-5.024109,0.7589722,0.9278965,
6.851196,7.049561,-10.36072,-6.259727,1.074982,1.511865,
5.587769,1.898193,0.5523682,-6.961498,1.187897,1.72461,
35.15625,19.25659,24.58191,-12.55781,3.49411,4.548922,
28.67737,7.617188,29.34265,-17.06903,5.632782,7.07849,
-33.62122,-22.29004,-18.12134,-13.34278,4.19281,4.969549,
-45.43457,-20.20874,-35.13794,-7.158928,2.222443,2.317438,
-9.298706,-2.813721,8.886719,-7.076302,1.940155,1.788063,
-8.166504,-3.845215,2.91748,-6.484528,1.610565,1.311712,
-11.22742,0.5187988,-7.867432,-5.949039,1.212311,1.275635,
-1.895142,-9.155273,-38.78784,0,0,0,
-15.14282,16.86401,57.00073,-9.030685,1.571655,2.350907,
-23.31848,3.982544,-2.352905,-8.425598,1.234741,2.933173,
13.90991,-9.320068,-21.36841,-5.152092,0.6547546,1.789541,
6.622314,-5.014038,-17.9657,-2.201653,-0.1127625,0.6237698,
-5.447388,1.416016,4.748535,-2.891483,-0.1445007,0.8468533,
-4.641724,-2.407837,-7.427979,-1.973858,-0.3915405,-0.2824497,
1.919556,-1.193237,0.5187988,-1.75539,-0.4023743,-0.2776432,
-0.8087158,-4.51355,13.22021,-0.9470177,-0.7969666,-0.5925655,
-2.944946,-4.180908,0.2624512,-0.6339455,-1.036682,-0.6402779,
7.568359,-3.75061,-12.28943,0.3025436,-1.065063,-0.4724407,
22.28394,8.117676,-14.34631,0,0,0,
-18.573,-10.5011,10.08301,0.9712219,-0.9713745,-0.2556705,
16.35742,6.555176,-11.35254,0.8758736,-0.1907349,0.1196957,
-1.61438,1.385498,-2.844238,1.116848,0.09643555,-0.3364372,
-0.9216309,-0.4425049,-1.138306,1.371708,0.14328,-0.4479504,
-3.582764,-0.1434326,-3.50647,2.125683,0.2749634,-1.217003,
-1.403809,0.7263184,-1.174927,2.30793,0.3318787,-1.693811,
-3.19519,1.107788,-28.51257,5.244122,0.7270813,-4.268689,
-0.6561279,-1.809692,-18.79272,7.140503,0.929718,-5.915604,
15.39612,-0.692749,-7.406616,5.496826,-0.03356934,-3.745074,
5.401611,-2.618408,1.382446,4.599819,-0.3764343,-2.77761,
-7.208252,6.433105,63.26294,0,0,0,
14.45618,-17.26379,-69.01245,8.197117,-0.3260803,-2.768774,
-5.06897,3.851318,21.88416,5.861607,-0.4455566,-1.699934,
-3.491211,3.488159,12.80823,4.174995,-0.4826355,-1.141033,
-0.8422852,-4.312134,-11.99036,5.760002,-0.8572388,-1.828384,
-15.42664,-21.875,-59.70764,14.22493,-3.529205,-6.467066,
-0.6835938,4.394531,33.13904,11.20537,-2.935028,-5.172939,
-11.52039,11.31897,66.59851,6.833534,-1.908264,-3.018539,
-5.126953,-3.778076,1.599121,7.025337,-2.231293,-2.828715,
-1.016235,-0.5096436,10.88562,6.005764,-2.368774,-1.851668,
-7.620239,-4.608154,6.036377,6.371784,-2.312775,-1.130614,
36.34033,29.29382,-12.2406,0,0,0,
-75.30518,-55.49316,16.70532,10.56047,-3.323669,0.1994681,
-46.59119,-51.3916,-38.74512,10.68579,-3.459625,2.937968,
67.52014,36.61499,17.39197,5.908298,-1.990662,1.470809,
17.17834,16.70532,8.270264,3.613834,-1.34552,0.5799341,
7.345581,5.267334,3.939819,2.798615,-1.143951,0.2600336,
-7.876587,10.4187,-7.626343,2.194901,-1.506195,-0.8206987,
-3.414917,4.25415,-2.893066,1.845703,-1.684418,-1.35498,
-7.211304,2.838135,1.068115,0.6543732,-2.063446,-2.177293,
0.7202148,0.100708,15.42053,0.3582382,-2.201691,-2.413056,
-50.177,-34.4696,27.56958,-1.250763,-5.402374,-6.645555,
97.81189,65.15503,-41.10107,0,0,0,
-126.8066,-102.1576,62.854,-3.759689,-7.709656,-9.954288,
83.05359,67.63611,-33.14209,-3.396034,-3.220978,-4.651626,
9.188843,8.581543,-0.9460449,-3.732777,-3.18924,-4.398867,
1.18103,2.301025,3.656006,-4.57943,-3.648071,-4.8853,
-12.08496,-9.213257,14.50806,-6.592159,-4.993134,3593.212,
-7.290649,-1.635742,16.8457,-8.498783,-5.987549,-8.406982,
-13.11646,-17.65442,30.74951,-12.23433,-7.453613,-11.51764,
-25.75989,-38.81531,61.75842,-20.04173,-10.15396,-17.75452,
33.3313,20.80078,-42.29736,-15.12865,-6.412811,-12.59521,
38.59253,35.52551,-42.67883,-8.894596,-2.626801,-7.35199,
19.7113,34.63135,-71.30737,0,0,0,
-14.44397,-34.97925,93.64929,-11.77692,-2.966614,-8.782349,
10.88867,19.64417,-45.23315,-6.203613,-1.279602,-4.239197,
5.718994,9.991455,-27.33154,-2.975311,-0.1869202,-1.560974,
0.2227783,-1.382446,4.244995,-3.577652,-0.2233887,-1.905823,
7.937622,-1.156616,-25.6958,-1.432762,0.3453064,0.1901245,
3.308105,-0.6713867,-9.512329,-0.6258392,0.5715942,0.9558105,
1.593018,9.988403,-23.6908,3.942833,1.477051,2.405396,
-0.4455566,0.3356934,-1.464844,4.262962,1.580811,2.384033,
-2.67334,4.742432,-14.00146,7.14386,2.387543,2.264099,
-12.10632,-6.512451,49.03564,0,0,0,
15.64941,14.53857,-81.87256,12.30701,4.429016,3.883972,
-7.116699,-2.441406,23.88611,8.864994,3.393097,2.857666,
-5.917358,15.1001,-26.69373,11.90126,4.422913,4.922485,
2.798462,34.24683,-129.8187,28.41305,11.54709,13.54736,
-3.741455,-35.27527,150.4517,7.19532,3.090973,4.616089,
1.757813,8.712769,-20.68481,9.10305,4.132996,6.29364,
4.84314,7.962036,-1.419067,8.617039,4.326782,6.768494,
6.097412,8.108521,-2.27356,8.193913,4.559479,7.278137,
5.938721,1.062012,-0.6103516,7.893982,4.321136,6.729736,
2.767944,-4.525757,6.271362,7.069969,3.845825,5.860291,
-23.07739,-47.4884,82.76367,0,0,0,
77.22168,80.79529,-133.609,11.10989,7.918243,-3589.315,
-24.81384,-49.62769,74.66125,4.545135,3.151855,4.813815,
-24.28894,-23.55957,49.60632,0.5881119,-0.08636475,0.8366555,
