hips_JNTa_x,hips_JNTa_y,hips_JNTa_z,hips_JNTw_x,hips_JNTw_y,hips_JNTw_z,label,
39.07471,11.62415,-28.34778,5.054464,-2.642517,6.445045,sidetoside,
53.06396,29.01611,-40.5304,3.177109,-0.423584,1.494789,sidetoside,
-24.66431,-13.41553,14.30969,4.128027,-0.2584839,1.661148,sidetoside,
76.40991,52.89001,-51.40686,0.2865982,1.509705,-3.579044,sidetoside,
-1.464844,-0.050354,0.3540039,0.264473,1.701508,-3.813858,sidetoside,
125.5676,46.25092,-47.31445,-5.746231,4.274445,-12.66178,sidetoside,
30.43213,7.492065,-14.99939,-7.442989,5.405731,-15.79142,sidetoside,
53.65601,13.51776,-19.12231,-8.366995,7.606964,-14.55593,sidetoside,
-66.3208,-25.99335,27.47498,-4.69842,4.860687,-7.067757,sidetoside,
-15.50293,-1.303101,-6.570435,-4.100428,4.644623,-6.202793,sidetoside,
37.40234,15.12451,-33.22754,-5.529137,6.704102,-8.426275,sidetoside,
-35.35767,-18.22815,21.57593,-3.588352,5.114136,-5.501356,sidetoside,
27.94189,6.764221,-16.75415,-4.111362,6.59256,-6.318007,sidetoside,
-92.40112,-30.58014,54.78821,-1.40882,2.060394,-2.089443,sidetoside,
93.99414,17.63458,-96.62476,-8.718605,6.403351,-10.09688,sidetoside,
-73.06519,-20.59784,74.70703,-5.901313,1.94809,-5.381494,sidetoside,
-46.47217,-6.188965,45.94727,-3.453965,-1.106873,-1.725426,sidetoside,
-3.771973,-2.01416,3.497314,-4.29858,-1.808929,-1.77022,sidetoside,
-11.91406,-2.886963,7.800293,-4.12174,-2.395172,-1.083527,sidetoside,
16.60767,-6.089783,1.803589,-5.377941,-3.694153,-1.209173,sidetoside,
13.12256,-3.062439,-0.9552002,-3.432207,-3.176575,-0.5208683,sidetoside,
1.721191,-4.03595,-0.8422852,-3.537056,-3.252563,-0.4976463,sidetoside,
137.8845,-48.2132,-26.98059,-7.476664,-8.259888,-2.057791,sidetoside,
-64.59961,7.707214,1.583862,-4.733316,-5.197449,-1.231489,sidetoside,
-43.42041,40.62042,-6.045532,-1.765864,-3.174438,-1.32062,sidetoside,
8.337402,-1.832581,-6.40564,-2.073511,-3.955383,-1.713037,sidetoside,
-42.50488,17.61017,4.388428,-1.122995,-3.178711,-1.809607,sidetoside,
0.8056641,-0.5889893,-1.013184,-1.159588,-3.298798,-1.866965,sidetoside,
-14.00146,20.46814,-1.950073,-0.6586757,-3.324738,-2.665257,sidetoside,
6.323242,17.29889,-18.57605,-0.9627902,-5.462646,-4.560289,sidetoside,
-11.55396,21.55151,-90.16418,-0.3227575,-5.639954,-10.82307,sidetoside,
0.390625,-4.780579,-18.54553,-0.3111055,-6.022949,-12.02627,sidetoside,
14.67285,-19.93103,-6.549072,3599.666,-2.366028,-9.327899,sidetoside,
5.651855,-10.98785,9.460449,-0.2807617,-0.4425049,-7.31586,sidetoside,
-8.929443,-33.58765,-63.22327,-0.6085205,1.331177,-7.716008,sidetoside,
-10.25391,-10.72083,50.32959,-0.4663086,1.60141,3594.904,sidetoside,
-25.97656,-32.39136,1.559448,-0.5041504,2.156525,-3.74176,sidetoside,
-37.24976,-58.6441,-63.8031,-0.7034302,3.676453,-3.803101,sidetoside,
-25.16479,-5.558777,55.25208,0.09155273,4.087219,-1.824036,sidetoside,
-82.33032,-94.21234,-83.67615,0.9625244,7.568207,-1.480103,sidetoside,
77.35596,108.5342,159.8602,1.165161,3.668823,-0.2783203,sidetoside,
40.06958,60.53925,106.1127,-3598.439,1.566772,0.6451416,sidetoside,
23.6084,23.04688,-5.728149,0.6877279,0.6983948,0.2880859,sidetoside,
16.00342,24.4751,98.53516,3.33487,2.975616,2.0578,sidetoside,
32.91016,30.48401,-5.355835,2.056196,2.049408,1.69281,sidetoside,
11.48682,6.939697,-17.51099,0.9399748,1.468506,1.335144,sidetoside,
15.06348,15.84473,30.13,1.284495,2.056274,1.838989,sidetoside,
106.7322,44.89746,128.6621,0.1338762,1.527557,5.678711,sidetoside,
-5.047607,-6.018066,-16.97083,-0.08051932,1.085663,-3594.396,sidetoside,
-158.6487,-98.48633,-221.9788,0,0,0,sidetoside,
61.12061,56.38733,74.34387,-0.3919065,-0.8764648,2.658113,sidetoside,
-16.77246,-15.12604,-15.22827,-0.07927775,-1.390686,1.751818,sidetoside,
-32.06177,-24.98322,-21.88416,0.4500318,-2.259674,0.2154809,sidetoside,
26.47705,-7.975769,-3.778076,0.8461338,-1.032257,-1.454737,sidetoside,
18.0542,-6.547546,-2.276611,1.143399,-0.144043,-2.674457,sidetoside,
-56.81763,-1.754761,-31.17676,0,0,0,sidetoside,
265.9668,5.194092,84.52148,2.684805,6.104279,-3.854584,sidetoside,
-162.5488,-5.69458,-46.15173,0.8023059,3.212738,1.494665,sidetoside,
-19.83643,-1.470947,5.245972,0.2308095,3.863831,6.524733,sidetoside,
10.13794,-1.5625,15.51208,0.4255974,4.874268,10.84199,sidetoside,
-36.85913,-1.017761,7.284546,0.7401657,4.545441,16.71289,sidetoside,
-30.75562,1.281738,-1.66626,0.9740627,3.566284,15.97201,sidetoside,
-26.10474,3.269958,-64.74609,0,0,0,sidetoside,
9.368896,-4.345703,91.54358,1.594344,4.244995,22.31723,sidetoside,
-29.71802,10.40649,19.29932,2.722298,1.86142,21.19175,sidetoside,
-8.953857,3.227234,28.63464,3.463974,2.124329,26.40897,sidetoside,
29.30298,-9.288025,-139.4775,0,0,0,sidetoside,
44.94019,25.16479,74.43848,2.716699,-5.938721,3.726025,sidetoside,
-20.40405,-14.80103,-66.65039,0.5269098,-4.037018,-2.809916,sidetoside,
-24.53613,-10.36377,-7.788086,0,0,0,sidetoside,
30.7373,8.92334,4.824829,0.3529572,-6.079102,-4.383411,sidetoside,
0.177002,-4.499817,-6.12793,-0.06659031,-7.545013,-5.602217,sidetoside,
-26.33667,-3.469849,70.08972,-0.134902,-15.64575,-4.075403,sidetoside,
-14.77661,-9.70459,35.40649,-0.3231573,-18.89267,-3.256025,sidetoside,
-69.51904,-4.655457,43.8446,1.621308,-10.02823,2.220411,sidetoside,
-16.54053,-4.704285,9.936523,2.116177,-8.731384,2.804222,sidetoside,
96.25854,18.11066,-157.9742,0,0,0,sidetoside,
-281.5979,-73.54584,365.5396,7.682254,-11.64154,5.169477,sidetoside,
171.4355,30.13763,-235.7361,3.607068,-3.076935,0.8879662,sidetoside,
-51.46484,-22.26715,59.73816,5.317144,-4.479523,1.287632,sidetoside,
-78.09448,-18.82019,97.66846,9.170389,-4.625549,0.8112812,sidetoside,
-34.60693,-10.50415,45.401,11.14459,-4.256134,0.433445,sidetoside,
274.3286,94.99969,-332.6111,0,0,0,sidetoside,
-30.59692,-35.04639,59.28345,1.97175,0.9159851,0.6321621,sidetoside,
38.09204,12.01477,-34.45129,0.758481,2.235107,0.7073689,sidetoside,
127.5879,85.47516,-77.96631,-2.077751,7.193604,0.6122398,sidetoside,
13.56812,9.568787,-15.57922,-2.42209,7.79892,0.0137043,sidetoside,
-148.6511,-72.01233,68.71338,0,0,0,sidetoside,
344.5251,163.3194,-192.8833,-5.653396,16.47354,-2.842207,sidetoside,
-74.98169,-93.01758,55.57861,-3.106537,10.66376,-3.955727,sidetoside,
58.56934,7.69043,-32.47681,-3.755302,12.92603,-4.881077,sidetoside,
-102.1545,-12.6297,89.88342,-1.364465,6.719055,-0.7499027,sidetoside,
-58.09326,-12.22992,38.38806,-0.4770994,3.988037,0.7455349,sidetoside,
-89.05029,-38.11493,45.0592,0.05518436,1.312866,5.929022,sidetoside,
-7.080078,-5.838013,10.43701,-0.03548145,0.7479858,6.575041,sidetoside,
-37.55493,-10.87646,11.34033,-0.2209759,-0.4336548,5.198851,sidetoside,
29.8584,-4.571533,36.01685,-1.133642,-0.8091736,9.162035,sidetoside,
-24.43848,-5.293274,11.80725,-3.175793,-0.1741028,2.478371,sidetoside,
16.25366,-13.76038,14.03503,-4.100428,-0.2140808,3.224916,sidetoside,
-35.57739,-15.87067,-40.51514,-4.391921,0.8183289,-10.07021,sidetoside,
-11.4624,13.62152,-25.91248,-2.56273,0.6323242,-7.747269,sidetoside,
-9.362793,2.185059,-15.30151,-2.392838,1.220856,-10.64966,sidetoside,
0.8544922,-13.16376,-1.147461,-3.274713,1.832581,-15.61116,sidetoside,
-5.761719,20.13092,-18.42041,-1.892545,1.493683,-11.54146,sidetoside,
1.763916,3.364563,2.72522,-1.370621,1.125183,-8.727975,sidetoside,
2.716064,7.221985,-23.28186,-1.659768,1.890869,-9.490452,sidetoside,
0.9216309,-3.645325,-29.92554,-2.512231,3.163757,-14.4347,sidetoside,
-28.49731,27.20184,19.93408,-1.584003,0.9124756,-5.056286,sidetoside,
-7.592773,6.744385,2.679443,-1.469679,0.4602051,-3.261037,sidetoside,
-13.69019,-2.787781,-12.51221,-2.193204,0.3326416,-3.564286,sidetoside,
-20.18433,-2.563477,-19.67163,-3.220487,0.2281189,-4.237447,sidetoside,
9.179688,-10.18066,12.33215,-2.72227,-0.4154968,-2.724895,sidetoside,
-3.326416,-4.138184,-2.95105,-2.84282,-0.6919861,-2.464457,sidetoside,
-106.9763,-4.724121,-105.7465,-5.933187,-3.29422,-5.021813,sidetoside,
0.3967285,-8.761597,-8.157349,3594.655,-4.081116,-4.37114,sidetoside,
-29.44336,-20.67261,-37.87842,-5.228882,-4.883881,-5.307859,sidetoside,
94.92798,2.104187,110.965,-1.281128,-2.589874,-2.878351,sidetoside,
-7.043457,-4.580688,-11.56616,-1.200256,-2.825775,-3.368253,sidetoside,
30.48096,3.684998,20.53833,-0.3982544,-2.302399,-3.328866,sidetoside,
-33.3252,-11.18774,-37.12158,-0.4916382,-3.474426,-4.900623,sidetoside,
48.96851,21.12732,58.49609,-0.1519775,-2.537231,-3.294135,sidetoside,
-2.874756,-1.266479,-3.829956,-0.1727295,-2.698517,3596.508,sidetoside,
42.17529,9.866333,36.44104,-1.166382,-9.317474,-9.638977,sidetoside,
12.95166,2.39563,8.203125,-0.8822632,-6.670685,-6.887207,sidetoside,
64.64233,34.72595,80.43213,-0.892334,-3.027954,-1.947632,sidetoside,
19.03687,10.48889,17.72461,-1.195068,-3.935699,-2.440491,sidetoside,
4.35791,13.85193,5.316162,-0.6176758,-0.8950806,0.809021,sidetoside,
6.054688,3.744507,5.514526,-0.664978,-0.9570313,0.8758545,sidetoside,
2.056885,40.02991,11.56006,-0.2676392,-0.2612305,3.133545,sidetoside,
-4.864502,12.24365,-0.6317139,-0.04455566,0.1161194,4.043884,sidetoside,
10.05859,61.83777,73.73962,1.490784,-0.7609558,9.36554,sidetoside,
-33.20923,-53.57056,-44.64111,1.500549,-0.7452393,-3592.688,sidetoside,
-18.2251,-31.37207,-56.95801,0.7489014,-2.192078,1.791894,sidetoside,
-23.36426,-51.63116,-42.58423,0.1907349,-1.281891,-0.281617,sidetoside,
12.10938,-7.098389,4.318237,-0.2667236,-2.760162,-1.542635,sidetoside,
1.501465,-45.66193,-11.05957,-1.133423,-3.299866,3597.067,sidetoside,
22.75391,-28.34167,-0.4425049,-1.790771,-3.108368,-2.875671,sidetoside,
15.57007,-23.10791,-1.907349,-2.157593,-2.00058,-2.0047,sidetoside,
46.94214,-10.80017,7.952881,-2.015686,-1.16394,2.519226,sidetoside,
112.1338,-38.36365,15.1062,-2.131958,0.1400757,-3588.518,sidetoside,
-116.51,49.84589,2.120972,0.1843262,2.172699,8.646377,sidetoside,
-52.45972,18.42957,11.12671,1.889954,4.307709,9.139792,sidetoside,
-6.82373,3.269958,20.18433,3.122559,6.408539,12.62118,sidetoside,
-49.05396,45.09583,-10.42175,2.984619,5.322418,9.336123,sidetoside,
-3.186035,6.300354,28.31116,4.346619,7.893829,13.335,sidetoside,
-2.783203,11.46545,-17.32788,3.120728,5.708313,9.036398,sidetoside,
0.7141113,-0.3890991,-2.822876,2.899475,5.468597,8.655019,sidetoside,
-12.98828,19.14063,55.60608,-3592.893,9.371643,22.74226,sidetoside,
13.03711,-8.702087,-22.48535,5.748098,7.958984,19.2004,sidetoside,
53.61938,-2.529907,-87.02087,2.182311,2.475281,6.528463,sidetoside,
19.25049,7.116699,0.1953125,3.100308,3.663177,9.037638,sidetoside,
-27.39258,-11.57532,-19.92493,1.952878,3.201447,3.132772,sidetoside,
-1.818848,-1.457214,0.5615234,1.890014,3.104858,3.077021,sidetoside,
-5.908203,0.5081177,-1.126099,2.811738,4.296265,0.2449226,sidetoside,
-15.41748,-6.813049,6.237793,1.864932,2.772827,-0.5530453,sidetoside,
-39.69727,-1.698303,100.7751,7.167916,6.46225,-2.587948,sidetoside,
-4.602051,-5.789185,-10.63843,5.503769,4.611053,-1.922483,sidetoside,
6.286621,-1.905823,-42.41943,2.40134,1.48407,-0.2668953,sidetoside,
-174.6582,-21.51031,164.7156,9.350114,-0.7278442,5.745316,sidetoside,
76.2146,-0.6195068,-84.47266,5.169325,-1.236877,4.163589,sidetoside,
4.443359,-9.242249,-4.803467,4.975381,-1.376648,4.250765,sidetoside,
-48.46191,-39.45923,44.0033,7.014899,-2.615509,5.758619,sidetoside,
45.41016,9.480286,-47.62573,4.971771,-2.26181,3.917656,sidetoside,
-17.76733,-3.033447,8.786011,5.568304,-2.47879,3.355904,sidetoside,
-81.18896,-23.23303,52.55432,8.459659,-3.708649,2.677612,sidetoside,
113.1165,42.73224,-97.80884,3.916416,-1.624908,0.8541489,sidetoside,
63.5376,18.55164,-76.53198,1.012154,0.01419067,-1.437664,sidetoside,
31.52466,24.01733,-9.423828,0.3545094,0.2124023,-1.063538,sidetoside,
38.3667,31.63757,-22.39075,-0.2931595,0.6491089,-1.378193,sidetoside,
24.71313,23.35052,-30.57861,-0.7588863,1.521454,-2.437782,sidetoside,
-2.56958,-3.625488,2.212524,-1.064005,1.897583,-1.985111,sidetoside,
31.7749,19.01703,-32.32422,-1.839447,2.768707,-3.186722,sidetoside,
73.63281,4.940796,-47.35718,-3.701048,3.361206,-5.504618,sidetoside,
88.62305,9.957886,-69.86389,-5.544157,4.998169,-7.818966,sidetoside,
-142.4255,-32.64771,155.658,-2.223678,1.511536,-1.416798,sidetoside,
39.45313,16.46729,-20.20569,-3.121109,1.973572,-1.8396,sidetoside,
-60.5835,-30.80444,38.60474,-2.046652,-0.05355835,0.5760002,sidetoside,
-6.030273,-4.112244,3.201294,-1.904259,-0.08041382,0.5579185,sidetoside,
38.07983,-16.78772,18.93921,-2.495713,-0.5661011,2.066269,sidetoside,
-19.52515,-10.112,9.973145,-1.975451,-0.5873108,1.991987,sidetoside,
23.99902,-18.85986,35.5957,-3.946524,-2.372284,-1.259298,sidetoside,
11.85303,-6.446838,7.53479,-4.512053,-2.833862,-1.750059,sidetoside,
-59.73511,-9.277344,-9.283447,-3.789778,-2.418823,-3.307877,sidetoside,
-33.99658,-9.056091,-8.505249,-3.564959,-2.284851,-4.66898,sidetoside,
-15.36255,0.5157471,-10.28137,-3.177114,-2.745667,-3.716135,sidetoside,
-18.35327,-25.35858,-2.95105,-4.277642,-4.740601,-4.325714,sidetoside,
-13.41553,11.04431,-13.12866,-4.572415,-6.044464,-3.032112,sidetoside,
-3.112793,33.58612,-9.719849,-3.175778,-4.920502,-0.9473705,sidetoside,
-9.698486,22.7417,-52.26746,-5.035677,-11.98181,-1.835356,sidetoside,
-3.173828,17.84821,-26.01318,-4.305224,-13.39676,-1.775169,sidetoside,
-4.302979,30.11475,-1.556396,-3.082892,-10.10406,-3.816757,sidetoside,
-7.275391,99.80316,-18.25256,-1.01668,-5.483246,-9.409542,sidetoside,
22.50366,-37.30469,29.80957,-0.6881928,-2.787323,-8.000021,sidetoside,
29.84009,23.61145,-12.55798,-0.5935049,0.07843018,-11.96342,sidetoside,
10.80322,50.49438,-53.125,-0.8684671,2.130737,-18.04712,sidetoside,
1.525879,-80.01099,36.51123,-0.5927944,4.558258,-12.75098,sidetoside,
-3.686523,-20.02563,-11.59973,-0.3368092,5.362549,-12.06975,sidetoside,
3.704834,-68.70117,-140.6006,0.6467569,13.31024,-14.11496,sidetoside,
16.91284,-14.35852,-46.66443,1.800494,15.01175,-14.92874,sidetoside,
-21.03882,-69.11316,183.5175,2.24715,5.557098,-0.8869147,sidetoside,
-1.617432,3.436279,7.287598,2.187934,5.237427,-0.7968569,sidetoside,
-16.93115,-69.52209,-37.63123,4.382875,4.840393,-1.866506,sidetoside,
-4.412842,27.86255,42.84668,3.446796,3.218384,-1.450671,sidetoside,
-4.272461,-30.91736,12.12158,5.327737,2.530823,-6.038166,sidetoside,
1.544189,41.32385,36.51733,3.801241,1.567688,3595.376,sidetoside,
28.17383,26.69678,74.9939,7.719147,-1.459503,-16.27777,sidetoside,
-3.466797,24.37286,8.09021,5.878458,-1.505432,-13.0191,sidetoside,
17.54761,28.06396,38.82751,3.183341,-1.700134,-5.758667,sidetoside,
36.12061,16.18652,63.86108,2.608619,-2.754974,-2.638855,sidetoside,
14.85596,9.223938,-17.99316,1.449594,-1.988831,2.194519,sidetoside,
50.59204,9.950256,38.39111,1.583142,-2.523193,5.81543,sidetoside,
-18.42651,-4.830933,-46.72546,0.7844687,-1.663361,6.867371,sidetoside,
16.64429,1.213074,0.4089355,0.7018566,-1.672211,8.553467,sidetoside,
150.7019,2.140808,53.17078,0.1525927,-2.443085,14.57367,sidetoside,
14.33716,-9.358215,-23.349,-0.3861809,-1.973114,-3586.626,sidetoside,
-9.997559,-4.664612,-12.07581,-0.7427216,-1.309509,10.97733,sidetoside,
-72.60132,-14.02588,-45.62378,-3.045831,1.209259,1.125691,sidetoside,
-85.33325,-0.2700806,-21.85059,-2.469649,1.253052,0.4536629,sidetoside,
-3.070068,-17.41028,18.50586,-6.011081,4.196014,-0.8970857,sidetoside,
-41.21094,9.594727,-16.25061,-4.75512,3.618469,0.414834,sidetoside,
-13.06763,6.307983,-2.911377,-5.059056,4.299316,2.018502,sidetoside,
35.5835,-4.109192,25.11292,-8.376662,7.614136,7.340257,sidetoside,
-24.06006,9.887695,3.50647,-9.679618,10.22827,19.69455,sidetoside,
30.63354,-3.912354,21.79565,-12.81075,13.66425,27.29546,sidetoside,
-80.15747,1.950073,-78.82385,-2.478974,4.669495,13.7183,sidetoside,
19.94629,-2.682495,4.470825,-3.772571,7.514954,21.77417,sidetoside,
-48.9624,9.161377,-27.01416,-0.9537147,5.468597,12.94712,sidetoside,
0.8666992,0.2807617,-0.2593994,-1.065532,5.562286,13.2421,sidetoside,
3.753662,10.09827,-10.86121,0.2181996,6.02951,7.73139,sidetoside,
-0.9521484,0.453186,0.3845215,0.3099595,5.445251,6.114492,sidetoside,
46.56982,9.390259,-44.08264,4.25077,14.55765,-1.669149,sidetoside,
-8.007813,-8.706665,8.706665,4.467219,12.98813,-5.838223,sidetoside,
-9.527588,-2.325439,39.64539,4.106658,5.693054,-6.00029,sidetoside,
-4.949951,-1.93634,7.373047,3.812947,3.908234,-5.602722,sidetoside,
-10.84595,-3.552246,11.83167,4.175038,2.173462,-3.735437,sidetoside,
3.283691,-2.561951,12.99438,6.436083,1.753235,-3.932858,sidetoside,
-25.09155,-4.293823,9.979248,4.583151,-0.1589966,-0.7967186,sidetoside,
-10.40039,-5.316162,26.23596,6.997139,-1.398621,0.3905964,sidetoside,
-64.44092,-0.3890991,61.27625,8.354354,-4.677124,4.523487,sidetoside,
-59.11255,-4.432678,70.85266,11.65573,-8.089294,8.288193,sidetoside,
-10.19897,-7.096863,-22.43652,9.589911,-7.088623,7.378616,sidetoside,
-84.18579,-23.45428,-3.152466,7.146473,-6.655273,7.680063,sidetoside,
75.41504,6.646729,-52.89001,4.485483,-4.085541,5.141087,sidetoside,
6.933594,-9.951782,-2.526855,3.89967,-3.379974,5.020332,sidetoside,
-57.88574,-25.62408,40.15503,5.461683,-4.728394,6.824341,sidetoside,
90.2771,24.28436,-72.42737,2.85346,-2.470856,3.236523,sidetoside,
-68.42651,-28.83148,48.01636,4.913826,-3.95874,5.261898,sidetoside,
97.85156,48.26508,-60.83679,2.765875,-1.627045,2.319965,sidetoside,
-9.082031,-4.037476,1.028442,3.117685,-2.084045,2.307358,sidetoside,
106.3477,42.9245,-92.89551,-0.5087757,-0.7608032,-1.542416,sidetoside,
0.5432129,-0.1586914,-1.937866,-0.5483913,-0.7739258,-1.624508,sidetoside,
80.29175,59.40094,-58.4137,-2.584505,-0.10849,-3.380604,sidetoside,
-27.50854,-22.67609,26.52588,-1.855021,-0.01037598,-2.363281,sidetoside,
55.12085,9.587097,-15.42053,-2.593679,-0.2851868,-2.09259,sidetoside,
94.88525,33.39539,-54.62952,-4.372234,-0.4876709,-3.207684,sidetoside,
37.69531,-24.74213,-28.40576,-7.11113,-1.665344,0.2123833,sidetoside,
22.85767,-4.22821,-15.80505,-7.991219,-1.895142,0.7250404,sidetoside,
-35.12573,1.574707,51.89209,-7.696776,-2.446289,0.9208298,sidetoside,
-124.2737,-23.92883,84.23767,-4.272933,-1.763916,0.6398392,sidetoside,
5.297852,-6.182861,4.470825,-6.054363,-4.026642,-1.555672,sidetoside,
-54.3335,-20.22095,21.73767,-4.83098,-4.095459,-2.661991,sidetoside,
-15.59448,-21.15479,15.03601,-4.111128,-3.829498,-4.413071,sidetoside,
16.12549,-28.72925,14.77051,-5.669827,-5.677643,-8.88361,sidetoside,
-23.57788,0.06713867,-6.109619,-5.405655,-6.573029,-11.00806,sidetoside,
26.5686,-43.60352,-16.17126,-10.16036,-13.57452,-23.6484,sidetoside,
-30.0354,24.30115,-10.19897,-5.314221,-7.579956,-12.08147,sidetoside,
-17.95654,-18.51807,-25.73242,-3.417518,-7.268829,-8.533144,sidetoside,
-18.09082,29.39758,5.569458,-1.999037,-4.813995,-5.745754,sidetoside,
-15.60669,14.52637,-14.47754,-1.311438,-4.410095,-5.464287,sidetoside,
-16.40015,6.005859,-23.51379,-1.241754,-5.637054,-7.995796,sidetoside,
-23.36426,46.0144,8.203125,0.03882766,-3.966827,-7.711658,sidetoside,
4.25415,-1.651001,7.91626,0.1547849,-3.409729,-7.307878,sidetoside,
-65.83252,89.04419,-99.2981,2.915963,-7.329254,-29.90169,sidetoside,
33.23364,-41.185,54.56848,1.984074,-4.829865,-19.74518,sidetoside,
-0.6591797,7.174683,29.34265,0.8451295,-1.796112,-9.313072,sidetoside,
-31.79932,29.05579,-37.54272,1.251655,-2.563324,3586.581,sidetoside,
65.41748,-68.013,12.12769,0.2657628,-0.3814697,-5.185852,sidetoside,
-14.28833,9.355164,-38.31787,0.4324841,-0.5065918,-7.052307,sidetoside,
25.47607,-59.61761,13.35754,0.001516342,2.10556,-0.9487915,sidetoside,
-14.25171,-10.69946,-67.89856,0.1155019,3.20816,-1.427307,sidetoside,
35.35767,-78.00751,-114.3982,1.435096,9.822083,0.9777832,sidetoside,
-1.660156,-24.94354,-59.52148,2.061558,11.43066,1.167603,sidetoside,
-28.56445,38.9389,213.6871,1.996763,5.455017,-1.091309,sidetoside,
-3.149414,9.632874,39.35547,1.897449,4.359131,-1.347351,sidetoside,
-9.008789,12.44812,-3.808594,2.707114,4.320068,-2.769775,sidetoside,
19.65332,39.57825,57.16553,1.784484,2.212372,-2.117615,sidetoside,
15.19775,14.46228,28.15857,1.632049,1.995544,-1.833801,sidetoside,
18.7561,17.83447,32.94373,1.68772,2.050171,-1.752319,sidetoside,
-2.941895,-2.255249,2.06604,0.5783916,0.7191467,-0.5944824,sidetoside,
98.55957,71.1792,257.9651,-1.042969,0.04974365,3.10791,sidetoside,
-13.66577,-31.46057,-119.3787,-1.02185,0.1239014,2.648315,sidetoside,
37.29858,2.540588,-15.47852,-1.499398,0.3964233,3.668823,sidetoside,
61.87134,10.77881,32.91931,-2.026205,0.2960205,5.127563,sidetoside,
-31.90308,-20.08209,-55.46265,-1.447198,-0.06607056,3.840332,sidetoside,
20.8374,-0.8758545,7.58667,-1.539218,-0.1081848,4.196777,sidetoside,
98.47412,-9.118652,29.35181,-1.908009,-0.2961731,-3594.394,sidetoside,
-67.60254,-11.81335,-43.50891,-1.529644,-0.2386475,4.504259,sidetoside,
233.0994,-18.42346,54.12903,-3.87495,-0.5513,11.3292,sidetoside,
-130.0598,-1.998901,-42.95044,-2.639344,-0.2738953,8.413791,sidetoside,
-202.7405,-12.71057,-61.71875,-1.845356,1.928406,8.021733,sidetoside,
26.89819,-7.061768,11.44409,-2.324435,2.446594,10.31568,sidetoside,
-132.6233,27.98157,-53.85437,0,0,0,sidetoside,
130.072,-36.28845,66.88843,-2.666873,5.452423,24.35147,sidetoside,
-71.38672,29.1748,-36.29761,-0.5643141,3.238678,11.86502,sidetoside,
17.28516,4.846191,8.285522,-0.3797388,4.622955,15.75182,sidetoside,
5.938721,8.494568,2.020264,1.217048,8.472137,24.80433,sidetoside,
2.563477,10.849,-6.872559,3.005919,12.68692,33.82218,sidetoside,
-23.62671,-1.78833,-29.35486,2.023463,6.519775,12.26907,sidetoside,
-60.84595,-15.28778,-4.669189,0,0,0,sidetoside,
64.38599,18.07404,-2.719116,2.198863,5.944214,7.852879,sidetoside,
-40.08789,5.137634,-16.11938,1.848104,5.603027,2.408161,sidetoside,
-3.570557,0.2410889,-3.427124,1.939874,6.114655,1.928005,sidetoside,
-20.72754,-23.45276,22.26563,0,0,0,sidetoside,
4.02832,40.39154,-42.02881,2.786777,9.914398,-1.416492,sidetoside,
-62.10938,-19.29626,42.35229,5.845642,16.65421,-4.784203,sidetoside,
58.08105,-21.09528,-0.3234863,0,0,0,sidetoside,
-90.95459,4.801941,38.5437,3.457422,6.410675,-1.007175,sidetoside,
-30.11475,-2.053833,26.10168,2.992365,3.257141,0.3476334,sidetoside,
-41.38794,-26.70746,47.23816,3.400674,1.459045,2.398911,sidetoside,
-18.12744,-9.873962,16.2323,3.627062,1.044006,2.944565,sidetoside,
-46.72852,-40.13367,50.14954,3.984804,-0.8297729,3.922539,sidetoside,
227.3132,73.96698,-178.2654,0,0,0,sidetoside,
-319.5984,-87.4054,239.1907,5.356169,-2.084656,4.386005,sidetoside,
-451.3977,-99.36829,301.9257,12.55066,-7.547607,7.522297,sidetoside,
655.4321,129.2114,-480.1788,1.999359,-1.917419,0.0762558,sidetoside,
-28.19214,-14.42413,14.8407,2.475348,-2.34375,0.07575989,sidetoside,
102.1423,43.81409,-51.33972,1.978288,-3.190308,-1.187859,sidetoside,
35.80933,16.8869,-20.17822,1.564136,-3.066559,-1.56601,sidetoside,
5.804443,11.2854,-4.260254,0,0,0,sidetoside,
95.16602,44.65942,-83.99353,-0.2953434,-1.972809,-3.723774,sidetoside,
83.07495,14.73389,-61.26404,-1.550617,-1.954651,-7.440014,sidetoside,
223.5535,37.39624,-165.8142,-4.785156,-2.0755,-17.07092,sidetoside,
-104.9744,-14.57367,83.73108,-3.771982,-0.1972961,-12.78454,sidetoside,
-296.8201,-82.21588,227.3407,0,0,0,sidetoside,
311.5906,108.5068,-238.8794,-4.505148,2.498322,-14.35616,sidetoside,
-230.4382,-90.82184,165.152,-1.429844,1.096802,-3.97872,sidetoside,
24.4873,3.634644,-19.51599,-1.842408,1.455688,-5.012512,sidetoside,
47.78442,-7.583618,45.7428,-1.664324,2.212219,-2.142124,sidetoside,
43.21899,-2.708435,29.27551,-2.384658,3.203278,-1.648273,sidetoside,
66.42456,-8.227539,76.80664,-3.647618,4.986115,-0.1339817,sidetoside,
-263.0676,-2.799988,-58.58154,0,0,0,sidetoside,
246.6064,-3.936768,72.63489,-3.913989,5.222473,-0.6153297,sidetoside,
-57.61108,-2.105713,-4.373169,-3.535471,4.476013,-1.020536,sidetoside,
19.89746,-5.589294,-1.818848,-5.836849,6.534424,-0.7528496,sidetoside,
-208.8928,11.63177,-66.44287,0,0,0,sidetoside,
281.9092,-32.09991,53.61328,-12.41021,11.46088,1.312199,sidetoside,
