acc_x_fc,acc_x_mf,acc_x_rmsf,acc_x_vf,acc_x_std,acc_y_fc,acc_y_mf,acc_y_rmsf,acc_y_vf,acc_y_std,acc_z_fc,acc_z_mf,acc_z_rmsf,acc_z_vf,acc_z_std
3.3611486234135626,51.04608560906668,3.545542837607047,1.2735539446317452,1.1285184733232085,3.810141920523185,720110.9355315628,3.905609596102123,0.7366048626368832,0.8582568745060439,3.7926600761825675,2265.221688837191,3.8888795771467892,0.739113912080234,0.8597173442941779
2.9872329031969884,108.28566120994506,3.278491494317133,1.8249460603670775,1.3509056445092964,3.800175253202656,271.44707317127325,3.9315898504518914,1.0160667971224482,1.0080013874605769,3.748109991451592,290.6441559134941,3.9220317732086505,1.3340047220389362,1.1549912216285179
3.3588441085990746,696.7437318510117,3.522382100748824,1.1253419178049873,1.0608213411338345,3.545813646570873,1508.7165378316186,3.696221193221094,1.0892566930085368,1.0436746106946058,3.4161222735109904,9599.012880684599,3.5543777067295945,0.963709494518433,0.9816870654737349
3.3879976201827606,802.1259483912941,3.5441836552980845,1.0827099081180407,1.0405334728484426,3.1392410991666684,1578.6957985484107,3.3973356561251,1.6870548816818134,1.2988667682567805,3.4839373177852995,10421.305385137204,3.624575644827017,0.9997293708161575,0.9998646762518204
3.123520640320727,482.608466237816,3.3676676934198113,1.584804502793906,1.2588901869479745,2.809086421465267,1873.19630225648,3.0106638620746216,1.1731303671415367,1.0831114287743144,3.4092788289984046,908.5863445654755,3.567330301031043,1.1026633427975,1.0500777794037448
3.055614627469433,823.0061048791543,3.2169065818486033,1.0117072047356943,1.0058365695955254,2.9524299953980058,3254.7679715374543,3.1254933195157655,1.0518656126118116,1.0256049983360123,2.9790240904038665,432.61881074808537,3.1375317325376466,0.9695208414741004,0.9846424942455513
3.180617539732869,706.7218454640599,3.3354333621780685,1.0087877794741273,1.0043842787868233,3.0691093911208034,1842.1136695225675,3.164410093223907,0.5940587834314297,0.7707520894758766,3.2530050837777518,1739.4322431015003,3.360057204119868,0.7079423398739313,0.8413930947386787
3.3970472652072767,247.0790667779339,3.607077919599784,1.4710809960120712,1.2128812786138927,3.0574489704596424,175.7686466375919,3.3165163044294457,1.651286190581614,1.2850238093442525,3.4550399508900664,1881.2736179376575,3.5569101288232883,0.7143086022792656,0.8451677953396388
2.8455314714042146,224.19413871185878,3.17736707748439,1.9986121903298542,1.4137228124105001,3.294589929573859,546.2400671942376,3.5087203154405002,1.4567954479354013,1.2069778158422801,3.3944553122593164,1089.0454190828955,3.5395957414901584,1.0064111462497687,1.0032004516794082
2.6873133062064203,512.0337147308289,2.9664416362265316,1.578123175424258,1.2562337264316135,3.0567793059237993,1585.3739744891636,3.2676437591917393,1.333596011860739,1.1548142759165818,3.3394963190403852,1047.9159363083616,3.5001810521581,1.0990317330023034,1.0483471433653566
