r_shoulder_JNTa_x,r_shoulder_JNTa_y,r_shoulder_JNTa_z,r_shoulder_JNTw_x,r_shoulder_JNTw_y,r_shoulder_JNTw_z,
0.003353506,-0.1015306,0.05321503,-1.030409,-1.281419,3.263412,
0.2107691,-0.01758337,-0.09739399,1.591122,-2.273644,1.475711,
0.07537529,-0.02105236,-0.02372265,1.687677,-2.021524,1.028671,
0.2167523,0.07958412,-0.01358986,4.935482,3597.035,-0.960269,
0.0296779,-0.04651546,0.1172304,6.479907,-3.108826,-1.221676,
0.1541175,-0.1174331,0.3267288,15.59138,-3.796997,-2.632017,
-0.01099259,-0.2754688,0.08947849,19.07488,-4.879456,-3.368673,
-0.1112789,0.3593445,0.01344681,14.23774,-0.713501,0.7482004,
-0.01436323,0.06899834,-0.1327991,11.32631,-0.3451538,0.8631086,
-0.03611669,0.03931522,0.0192523,11.47267,0.2416992,1.962614,
0.002325326,-0.000834465,-0.03026724,10.81252,0.2932739,1.890187,
-0.01543164,0.02664328,-0.03114939,9.705753,0.5783081,1.886892,
-0.005657226,-0.0266552,0.06052256,10.5648,0.7629395,2.125111,
-0.02818033,-0.0161767,-0.009465218,9.708109,2.045593,1.752629,
-0.01928806,-0.05204678,0.09583235,11.01418,2.786865,1.963181,
0.07190928,0.2720952,-0.5865335,1.388531,2.227478,0.2893686,
0.02165884,0.08112192,-0.1715541,-1.451473,2.084961,-0.2238464,
0.08314997,0.1388669,-0.210309,-4.866028,2.483521,-0.6726456,
-0.05035102,-0.1126409,0.1411796,-2.015371,-3599.255,-0.278759,
0.158577,0.3177166,-0.4242539,-9.858103,2.970036,-1.278858,
0.04403219,0.1031041,-0.1056433,-12.05568,2.212276,-1.337934,
-0.02389476,0.04712343,-0.1514792,-15.62215,0.6751001,-1.626115,
-0.005099177,-0.007545948,-0.1324058,-18.71578,-0.2973956,-1.806622,
0.01828559,0.04101992,-0.1416683,-23.3605,-0.470944,-2.343879,
-0.2921335,-0.2585888,0.4529476,-10.81083,-1.315823,-1.662393,
-0.008596107,0.06330013,-0.2741933,-13.37706,-1.692131,-2.257228,
0.07196777,-0.06089211,0.1156807,-7.527714,-1.018005,-1.886396,
0.1086086,0.05681515,-0.539422,-11.41273,3598.168,-2.80313,
0.1563195,-0.2269745,0.2468348,-6.191976,-1.550293,-1.45895,
0.06777085,-0.1507998,0.01835823,-5.784993,-2.020264,-0.7608271,
0.1696005,-0.7688165,-0.6278992,-3.035367,-3.461304,2.153754,
-0.1989543,-0.3399611,0.8572817,-2.463106,-2.833252,1.805,
-0.2930529,0.1796126,0.3216028,1.667141,-2.038879,1.485014,
-0.09224378,0.3603816,0.1667261,2.784977,-1.107483,0.8154202,
-0.140978,0.2803087,0.1162291,3.107188,-0.4229736,-0.8639193,
-0.03555939,-0.2746224,-0.2766967,3.986566,-0.5722046,-1.130919,
0.0140693,0.05421638,0.2307057,5.995078,-0.01617432,-2.235327,
0.07974058,0.2742529,0.3037333,5.098712,0.2410889,-2.094693,
0.2121624,1.353216,1.127493,8.971953,3.900452,-1.22735,
0.0580214,-0.3418446,-0.1634717,6.27399,3.09082,-0.5903959,
-0.1027815,-0.101757,-0.2210617,6.15829,3.467407,0.248208,
-0.1893707,-0.2151251,-0.280416,2.830348,2.137451,1.142001,
-0.001690164,-0.05764961,-0.1038671,1.901031,-3598.678,1.335163,
0.006374344,-0.06513596,-0.06411076,1.26946,0.7940079,1.359296,
0.06186366,-0.05636215,-0.02057552,0.6852293,0.04539773,0.9804058,
0.02473779,0.07585287,0.1636863,0.3134251,3599.086,1.045899,
0.03615245,0.02697706,0.09834766,0.104146,-0.7183838,1.61829,
0.05238019,0.1056314,0.575316,-0.05502701,-0.8703613,3.192935,
0.004441291,-0.3251672,-0.1570344,0.2407742,-0.6570435,2.600741,
-0.2274044,-0.1414776,-0.5062461,1.672697,-0.6588745,3.577247,
-0.03917478,-0.1253843,0.04771948,2.067742,-0.6481934,3.374062,
-0.08369982,-0.14503,0.1888752,3.05295,-0.7128906,3.433447,
0.005625561,-0.2139091,0.109446,4.016204,-0.8328247,3.532,
0.1273677,-0.188148,-0.1323342,4.991055,-0.8282471,2.293677,
0.06813407,-0.0191927,0.03656149,7.032003,-0.9088135,1.882691,
0.07694885,0.4745603,0.1553893,13.6116,-0.9628296,-0.7971954,
0.0381276,-0.1810789,-0.03336668,14.3169,-1.022339,-0.894556,
0.1020811,0.06301403,-0.6080747,9.242659,0.2688599,-0.9203196,
0.09016618,-0.02279282,-0.0366807,7.686605,0.2587891,-0.731616,
-0.1318209,-0.03744364,0.2524257,6.850986,1.268311,1.788349,
0.02345294,-0.02818108,0.01825094,6.812325,1.295776,1.803761,
-0.1153067,-0.08546114,0.1097918,7.562389,2.277527,4.288602,
-0.008218735,0.1242161,-0.1726031,5.29933,1.803894,3.493938,
-0.2000302,-0.1979589,0.09684563,5.571327,-3596.836,3.395634,
0.1528218,-0.04181862,-0.0546217,4.201336,2.990175,2.46212,
0.1899041,0.4944086,-0.4318476,-0.01674652,1.324149,-1.615801,
0.02359971,0.4067183,-0.3215313,-3.249359,-0.03274441,-4.679356,
0.02767295,0.154531,-0.1464725,-4.790115,-0.7817048,-4.851904,
0.02413988,0.0731349,-0.07997751,-5.630188,-1.178502,-4.828176,
-0.03313571,0.006568432,-0.03905296,-6.42148,-0.9562275,-3.373637,
-0.03747195,0.1157761,-0.1550317,-8.84078,-0.8402649,-1.948333,
-0.07622242,-0.2195239,0.14112,-8.221893,-1.097257,-0.3429985,
-0.01346022,0.2005339,-0.9823322,-24.32205,3595.828,2.855754,
0.1485199,-0.3784895,0.4709363,-14.28162,-2.957153,0.004224777,
-0.02231747,-0.07203817,0.05521774,-10.12867,-2.965393,-2.74272,
0.01148731,0.07630587,0.1478314,-8.155804,-2.388306,-2.759295,
0.1741745,0.5586386,-0.4457712,-9.409375,-2.774658,-5.339618,
0.1602747,-0.2680063,-0.003778934,-8.410172,-2.429504,-4.785385,
0.2678812,-0.273037,0.08071661,-7.285419,-1.907959,-4.482012,
-0.04710257,-0.2267003,0.1549363,-6.601777,-1.697998,-4.049387,
0.07282384,-1.424754,-1.62214,-8.462116,0.8639526,0.9124088,
-0.286736,-0.503695,0.9908319,-6.369722,0.8221436,0.667758,
-0.3367409,1.049232,1.144171,-0.3678751,1.266479,0.7439804,
-0.02084784,-0.02090931,0.1126885,-0.3628159,1.195679,0.7046127,
0.05446151,0.1420736,0.1571178,1.276875,1.452026,-1.222262,
0.007718801,-0.08571148,0.07776022,1.352437,1.522827,-1.271343,
-0.07285811,0.1833081,0.2357483,3.034282,2.147827,-2.298918,
-0.05270168,0.2791047,0.07288456,2.431161,1.547241,-1.741166,
-0.3855653,1.552117,0.6043673,6.459222,3.450928,-0.2288055,
-0.120917,0.1917958,0.368154,6.745024,3.561401,0.3730345,
0.2625022,-0.5732417,-0.265193,3.789067,1.002197,0.5122137,
0.08642599,-0.05979538,0.08078814,3.440785,0.123291,0.6823874,
0.06671026,0.05469322,0.1517653,3.774018,-0.8029175,-0.5017233,
0.05523562,-0.1982927,-0.137794,3.01928,-1.254883,-1.211104,
-0.06792359,-0.02231598,0.005435944,2.781043,-1.191711,-1.398768,
-0.05768538,-0.1810193,-0.2235413,2.003903,-0.8886719,-1.243343,
-0.5616419,0.1739979,1.252377,5.620461,-2.094727,0.555563,
-0.1343217,-0.9240508,-0.5435228,5.50674,-1.681213,3.911743,
0.246888,-0.235498,-0.3094077,4.547606,-0.9567261,4.221292,
0.2605285,0.2057791,-0.5149126,3.691559,-0.1138306,5.015545,
-0.005751848,-0.08983612,-0.002837181,4.888916,-0.05584717,5.644002,
0.120952,0.128448,-0.2605557,4.63047,0.06866455,3.969026,
-0.01657046,-0.07607937,0.1227021,6.110239,0.234375,4.283357,
0.09351149,0.1559973,-0.01516342,5.464458,0.4727173,1.894422,
0.001318008,-0.1115084,0.08150339,7.527704,0.8215332,2.030497,
0.1008205,-0.1173854,-0.1086235,9.410095,1.564026,0.489502,
0.002845377,-0.3836751,0.2563715,15.17998,2.634277,0.9222698,
-0.002393872,0.4851937,-0.4878402,5.105543,1.121826,0.8147764,
-0.008893758,-0.08702278,0.03720522,6.055851,1.364136,0.9917498,
-0.02169162,0.2022743,-0.08944273,2.9035,0.9710693,0.7181025,
-0.04613101,-0.2194643,0.08664131,5.389528,-3598.148,1.349139,
0.03630146,0.3268003,-0.1455188,1.443844,0.5594988,-0.1964712,
-0.03723875,-0.08769035,0.01832247,2.354431,0.9259748,-0.4594564,
0.1457013,0.2964139,-0.2860069,-3.259125,0.7725257,-5.483284,
0.02071932,0.05732775,-0.04730225,-4.260998,0.6819212,-6.028872,
0.08911416,0.1853943,-0.088799,-6.125679,0.4087502,-4.979739,
-0.01550391,-0.01559258,0.05842447,-5.379934,0.2480513,-3.40044,
0.1182333,0.2718568,-0.221622,-9.709635,0.1162252,-4.765711,
-0.06913319,-0.1319528,0.1486301,-7.459135,-0.03125697,-2.924376,
-0.02604946,-0.01939535,0.02267361,-7.172365,-0.2417016,-2.125983,
0.05619638,0.1648664,-0.1285076,-10.03955,-0.7323983,-1.83023,
-0.01503155,0.289166,-0.1261353,-12.92401,-1.846376,-1.417103,
-0.04141815,0.07810593,0.01727343,-13.91315,3597.091,-0.667634,
0.0602968,-0.1481891,-0.1153231,-13.49706,-3.789063,-0.8444166,
-0.07079095,-0.3897786,0.2169013,-4.75316,-3.334351,-0.9674501,
0.1011103,-0.08187294,0.03570318,-4.081693,-3.664246,-1.318893,
0.1530714,-0.1089454,0.09075403,-2.5348,-4.040527,-1.92502,
0.02308004,-0.1388311,0.1163006,-1.90352,-3.765564,-2.048981,
-0.1313992,-0.1083374,0.2269626,-0.1713753,-1.992798,-1.506326,
0.5591434,-0.492382,-0.5182385,-0.1148987,-5.807495,-4.431932,
-0.2559111,-0.4063249,0.355804,2.959542,-5.0177,-4.124146,
0.1000088,-0.996542,0.5237937,5.085773,-8.265381,-6.609042,
-0.6908409,1.569712,-0.2604485,2.837172,-1.634216,-0.5124867,
-0.01569465,0.05438328,0.001251698,2.293954,-1.324158,-0.397681,
-0.08098334,0.1567483,0.1323462,2.339196,-0.8544922,0.8561826,
-0.01250654,0.04500151,0.01350641,2.155862,-0.675354,1.090071,
-0.1128945,0.1643538,0.03700256,1.759768,0.4925537,2.581677,
0.0112921,0.02688169,-0.05525351,1.132889,0.7791138,2.426875,
-0.2168354,0.5288363,-0.3192067,0.1478672,3.371887,4.804261,
-0.1546547,0.1296639,0.005495548,-0.08051872,4.266968,5.777652,
0.05944297,0.02624989,0.1484275,0.1515865,3.927612,4.779842,
0.115104,-0.1835942,0.144577,0.2249908,2.981262,3.318901,
0.1046617,-0.2156734,0.001013279,0.7126522,2.079468,2.628374,
-0.2017181,0.1094699,0.2633452,1.710167,3.465881,4.714947,
0.1059189,-0.3474593,-0.0408411,2.245922,2.537842,4.189677,
0.03885515,-0.1838684,-0.2815366,2.66757,2.15271,4.128418,
-0.1825325,-0.207603,0.3663778,6.028948,3.248901,6.617603,
-0.05284287,-0.2861381,0.4775643,9.579639,3.899231,8.369932,
-0.01611151,-0.3817797,0.1302004,11.79189,4.226074,9.163499,
0.3421232,0.4709721,-0.6922841,7.813721,1.214905,2.898989,
0.02729967,-0.01046658,0.0595808,8.092108,0.9750366,2.341509,
0.07471144,0.1543283,0.03056526,7.477751,0.1889038,0.6422901,
-0.007673353,-0.1187801,0.1386762,9.638796,0.2017212,0.6153107,
0.06780475,0.01211166,-0.03044605,9.745569,-0.4312134,-0.7715893,
0.02884418,-0.1004577,0.06347895,10.91731,-0.3088379,-0.7939529,
0.01851097,-0.1959443,0.1127601,13.39041,0.2719116,-0.3911972,
0.07452965,-0.1953483,0.1583815,15.47722,0.4968262,-0.3462982,
-0.06696582,0.5987167,-0.7010221,3.797665,1.363831,1.692657,
0.004354864,-0.002384186,0.001859665,3.725891,1.361694,1.68582,
-0.0466451,0.1034856,-0.1905441,0.5680847,1.383057,1.976032,
0.002413243,-0.001120567,0.002026558,0.5377579,1.377258,1.960554,
0.01770779,0.1722813,-0.1427054,-1.672211,-3599.353,0.6649971,
-0.05751699,-0.01679659,-0.1183033,-3.682213,1.307601,1.310005,
0.01141131,0.5480647,-0.6295562,-13.70234,1.613442,0.7504177,
0.02172738,0.05574226,-0.07930994,-15.25339,1.565144,0.5136204,
0.07315055,0.03875494,0.1793504,-12.38314,0.6978202,0.8707905,
0.03955513,-0.08817911,0.1707673,-9.769201,0.3618371,0.843029,
0.0029549,0.06330013,-0.05433559,-10.94272,0.05943358,1.548338,
0.003104657,-0.1143336,0.1219392,-9.018536,-0.1275998,1.597309,
0.001456589,0.1522303,-0.2076864,-12.64572,-0.2393973,2.814407,
-0.03872588,-0.182128,0.1599789,-9.559526,-0.2719545,2.735882,
-0.001227111,0.4348278,-0.2296686,-14.00431,-1.609028,1.632757,
0.005318224,-0.1060843,0.09551048,-12.22167,-2.272836,-0.1627159,
0.1641139,-0.05757809,-0.6234169,-14.0713,3596.616,-2.465382,
0.05866885,-0.3771663,0.7165432,-3.847928,-2.031555,-4.382582,
0.1439214,-0.01834631,-0.1516461,-5.211334,-2.997437,-6.852369,
0.0169009,-0.1976848,0.4111648,-2.714858,-2.518616,-7.078171,
0.09703487,-0.2906442,-0.2926707,-2.825909,-2.783203,-7.825384,
-0.05927309,-0.3555059,-0.02551079,-1.125593,-2.432861,-6.733408,
-0.04036129,-0.1596451,0.1567841,-0.834012,-2.516785,-5.933852,
-0.07979721,-0.09925365,-0.04348755,0.7065821,-3.385925,-3.049002,
-0.1085967,0.1108527,0.232482,0.5532265,-2.554321,-2.292933,
-0.005102158,0.5228877,0.5272627,1.234531,-1.859436,1.106548,
-0.05482323,0.1538277,0.03544092,0.9876776,-1.054382,1.486211,
0.08307472,0.09140968,-0.2870798,1.190438,-0.3390503,0.8193874,
0.02684258,0.006985664,-0.04360676,1.305079,-0.2468872,0.7696772,
-0.1650009,0.02976656,0.0729084,0.682745,-0.2178955,-0.4791069,
0.1036514,0.1801014,0.03085136,1.549163,-0.5511475,-1.539378,
-0.3291354,0.4149675,0.3244519,2.286925,-1.031189,-0.04218102,
-0.2007771,0.1903892,0.4755497,3.335867,-1.551208,0.3799009,
-0.02053231,-0.5254507,-0.226903,2.776604,-0.3439331,3.019018,
7.897615E-05,-0.1971841,-0.01006126,2.709427,-0.03997803,3.696547,
-0.0723552,-0.1892209,-0.1085401,4.07443,0.4470825,4.309945,
0.06710514,-0.08467436,-0.1045942,3.873191,0.647583,3.560061,
0.05118474,-0.04878044,0.108397,3.945074,0.675354,2.546015,
-0.04835352,-0.2476335,0.4426122,6.415997,1.107483,1.740656,
0.1440823,-0.1707196,-0.03221035,6.755447,1.007385,0.3215122,
0.1425028,-0.1856446,-0.02323389,7.663765,0.977478,-1.129408,
0.1080036,-1.297069,0.6333113,19.18828,2.488098,-2.652159,
-0.1916707,1.865697,-0.8229613,9.977446,1.817322,-0.2329731,
-0.0007405877,0.09357929,-0.1634955,8.597383,1.691589,0.1634026,
0.006186962,0.118351,-0.126493,8.701086,1.928406,0.7488823,
0.0976041,-0.09630919,-0.1450658,7.238684,1.764526,0.6952286,
0.03544018,-0.2296686,0.08928776,8.352804,2.882996,0.9906006,
0.01481026,-0.1659513,0.06883144,9.957428,4.094543,1.743402,
-0.1582846,-0.1833081,-0.003528595,9.359436,5.681152,3.034849,
0.009489059,-0.1417637,0.09939671,10.62662,-3593.252,3.817692,
-0.04070997,0.4462361,-0.3932238,2.571678,4.103464,3.28145,
0.01687258,0.07275343,-0.03764629,1.574078,3.418502,2.860699,
0.05369186,0.2132654,-0.161612,-1.838551,2.828642,2.031536,
-0.002112985,4.768372E-05,-0.007069111,-2.085762,2.974801,2.10021,
0.1030341,0.2102733,-0.1461387,-4.626102,1.645323,0.1317596,
0.01266599,0.02677441,-0.03049374,-5.198402,1.622249,-0.07534027,
0.2727412,0.6566644,-0.6712794,-16.69264,-0.07196665,-4.964104,
0.04530773,0.03650188,-0.08707047,-18.36193,-0.5044174,-5.937252,
-0.07963032,-0.3556728,0.3913403,-10.79537,-1.789346,-4.043131,
0.04341304,0.01984835,-0.05092621,-11.16466,-3.064756,-4.539404,
-0.0120908,-0.007236004,0.01226664,-10.79609,-3.26879,-3.754768,
-0.0468336,-0.1135468,0.130415,-8.755493,-2.769543,-2.699966,
0.03207326,0.09077787,0.06898642,-9.00218,-3.610029,-2.679534,
0.003101677,-0.03176928,0.1382351,-7.946806,-3.778611,-2.258811,
0.2208434,0.1143336,-0.2658486,-7.72274,3594.239,-4.480891,
0.4199468,0.09279251,-0.5622864,-9.687886,-9.686279,-8.314362,
-0.2735149,-0.4431367,0.5446553,-5.32443,-6.137695,-5.587692,
-0.142128,-0.1894951,0.4216552,-0.683918,-4.170532,-4.927096,
-0.1139652,-0.1988292,-0.208199,-0.433116,-3.302612,-3.857565,
-0.05278289,-0.3649473,-0.01777411,1.873655,-3.212891,-3.428769,
-0.09792782,-0.03063679,0.2693772,1.772938,-2.364502,-2.169795,
-0.08918867,0.09291172,0.1266718,2.582078,-1.853638,-0.790379,
0.02752654,-0.08922815,0.1269341,3.267374,-2.16156,-1.319914,
0.1422849,0.2292752,0.3392339,4.264827,-1.846008,-3.330727,
0.07926412,-0.1507282,0.1982689,5.666361,-2.452698,-4.564018,
-0.3318764,0.4859567,-0.3584385,0.4524899,0.4107666,-2.945673,
0.001083314,-0.02038479,-0.0005364418,0.4434872,0.4708862,-2.996302,
-0.164355,0.120616,-0.3238678,-0.771122,1.591492,-0.8414698,
-0.07407181,0.05931854,-0.01980066,-1.115303,2.409058,-1.279702,
-0.03153309,0.1446009,-0.01267195,-1.527977,2.626343,1.301405,
-0.06742962,0.05364418,0.01550913,-1.82889,3.085938,1.884243,
-0.1697537,0.6263971,0.2509475,-2.019978,5.32196,7.232063,
-0.1687042,-0.1609921,0.5513906,-2.694759,6.477966,9.240934,
0.2933416,-0.6820321,-0.3657699,-0.5706739,3.337097,4.820571,
-0.0004723668,-0.1818776,-0.1207471,0.5056715,3.47168,5.105453,
0.06300956,-0.07783175,0.1080871,1.740112,2.602539,3.093319,
0.04850067,-0.07742643,0.008046627,2.072334,2.044067,2.067642,
-0.02814122,-0.1403332,0.1109362,3.851042,2.133789,1.865988,
0.02641268,-0.1059294,0.02163649,5.366964,1.755676,1.165853,
0.001987442,-0.02264977,0.03203154,7.501287,1.31134,1.736903,
-0.2405908,-0.645721,0.4158854,19.52105,2.192993,4.77366,
0.1914807,0.1569986,-0.4607558,14.34105,-3598.403,4.047055,
0.1269951,0.5183816,0.03885031,9.805212,0.9724797,3.364353,
0.02223849,0.006628036,-0.02967119,9.188528,0.9279463,3.154316,
0.007303059,-0.1193166,0.1648784,12.90241,0.894542,3.750477,
0.02990514,0.02367496,-0.06314516,11.59502,0.7558745,3.2477,
0.05233958,0.1488686,-0.1987696,8.038673,0.1442376,1.668968,
-0.02519712,-0.1695395,0.1618147,11.30859,0.233115,2.448101,
-0.08370504,-0.1734495,-0.07654428,11.02602,-0.2479392,3.322582,
0.01845956,0.1506686,-0.1059294,8.199062,-0.1389456,2.455816,
0.09747073,0.4185796,-0.4468322,-1.495285,0.3332543,0.7717323,
0.0111714,0.03523827,-0.03420115,-2.208424,0.3537118,0.5909252,
0.04107282,0.2190948,-0.2173424,-6.170597,0.7643127,-0.3369141,
-0.004893541,-0.02659559,0.05112886,-5.172348,0.6298739,-0.2999973,
0.02278984,0.158143,-0.2251506,-9.180031,0.9899336,-0.790062,
0.007838756,0.09257793,-0.1559019,-11.92913,1.251961,-1.144953,
-0.007615983,0.4594922,-0.5866528,-21.11035,2.315175,0.7383537,
0.02233312,0.191021,-0.4163742,-28.24718,3.163123,1.228828,
0.02105534,-0.3906369,0.6507874,-16.7955,1.034093,0.6430054,
0.02199337,-0.1015186,0.1947403,-13.38609,0.182668,0.5363941,
0.04281476,0.09598732,0.02615452,-12.85976,-0.3659391,-0.4896927,
0.009647012,-0.05213022,0.1525044,-10.69319,-0.6607187,-1.027889,
0.0382334,0.07727146,0.2107739,-8.620882,-1.116072,-2.156181,
0.04069954,-0.03644228,0.09545088,-6.79482,-1.500336,-3.106813,
0.07075295,-0.1395464,-0.1765251,-5.14854,-2.085927,-3.611612,
0.5344964,0.2146959,-0.1284122,-3.202748,-7.255731,-10.20939,
-0.2919238,-0.7573128,0.2252579,-0.6973267,3594.946,-6.301923,
-0.2909303,-0.2011538,0.2994061,4.337997,-3.972168,-2.914882,
-0.1033101,-0.03230572,0.1269102,4.345889,-3.296204,-2.129421,
-0.1116857,-0.0241518,0.1475811,6.722078,-3.484802,-1.473379,
-0.02095811,0.1436234,-0.06285906,3.338284,-1.751099,-0.7690287,
-0.1536943,-0.1616359,0.2337337,8.307104,-3.310547,-0.5619574,
0.005859137,0.02815723,-4.768372E-05,7.36969,-2.812195,-0.4392958,
0.01293644,0.03727674,0.2074957,11.60952,-4.05304,-1.134095,
0.04721731,0.08071661,-0.1722693,7.657528,-2.703247,-0.9165764,
0.3319569,0.3571272,-0.2493501,2.36393,-1.553345,-1.67891,
0.01782216,0.02449751,-0.05763769,1.004534,-1.11084,-1.509457,
-0.0195466,0.1609921,-0.09714365,-1.809845,-0.8068848,-1.372266,
-0.01844801,-0.06955862,0.02949238,-1.589174,-0.6842041,-1.183596,
-0.09560622,0.1877785,0.002861023,-3.464966,-0.1956177,-0.8332062,
-0.08331574,-0.09874105,0.0576973,-3.289442,0.06072998,-0.4668713,
-0.5275555,0.2191663,0.3444552,-6.767216,2.980347,2.382226,
-0.2317619,-0.7993817,-0.2946496,-6.62282,3.704529,3.250976,
0.3518056,0.005245209,0.06672144,-1.584721,2.103577,2.310519,
-0.002146512,-0.08238554,0.150466,-0.05619049,2.618408,3.300018,
0.03004782,-0.115943,0.1681924,2.112293,2.558594,4.244328,
0.1330663,0.0731945,-0.06867647,2.905684,1.636047,3.462677,
0.002473965,-0.0534296,0.1014829,5.043001,1.783447,4.066515,
0.05631894,0.08476973,-0.1569152,5.508919,1.334839,3.315783,
-0.1246572,-0.3396034,0.2664924,13.21819,2.196045,5.519753,
-0.02272129,-0.05776882,0.3151894,17.53789,2.203369,5.435562,
-0.0007241964,-0.166297,0.1084924,19.26589,2.427063,5.79998,
0.141304,0.3315687,-0.3273726,13.60576,0.7058716,1.621304,
0.03362224,0.1085281,-0.1715541,10.50283,0.5551147,1.091061,
0.01715869,0.06623268,-0.1083851,9.050312,0.3234863,0.307436,
-0.04465804,-0.1427293,0.1463294,12.05215,0.4544067,0.4318237,
-0.003927201,0.1701355,-0.2673984,7.501984,0.144043,0.3188515,
-0.007307529,0.01580715,-0.05763769,6.77269,0.6359863,0.528698,
0.05392358,0.2211332,-0.3412008,1.385098,2.046509,1.0641,
-0.0005438924,-0.01752377,-0.006127357,1.552792,-3597.662,1.183596,
0.162939,0.3002644,-0.2367139,-4.227276,1.694914,0.402689,
0.07344186,0.1564622,-0.2661109,-8.21064,2.842122,0.5376911,
0.0728555,0.06998777,-0.08057356,-10.33432,1.67577,-0.7948017,
0.0009089708,-0.0197649,-0.002384186,-10.45938,1.690035,-0.8632088,
0.02056807,0.1040339,-0.004994869,-11.2084,1.203809,-1.521368,
0.09024888,0.1515627,-0.2052307,-15.1157,1.536458,-2.249269,
-0.0289686,0.2491593,-0.3477693,-21.3613,0.313251,-4.502716,
0.06982163,0.1242399,-0.3633142,-28.60194,0.2938092,-6.231585,
-0.257019,-0.3588676,0.957787,-16.09104,-0.2815866,-3.752766,
-0.09698346,-0.3382325,0.236392,-8.591352,-0.4040599,-2.111979,
0.03750399,0.04098415,-0.2248883,-8.883762,-0.8740973,-2.594032,
0.04518554,0.05084276,-0.0411272,-8.34765,-1.400891,-2.937741,
0.1398545,0.04298687,0.03942251,-6.67172,-1.955348,-3.328056,
0.008523464,-0.1598954,0.2196193,-3.63554,-1.709132,-2.567849,
0.3175296,-0.007200241,-0.09459257,-2.799621,-4.104703,-5.819564,
-0.02638251,-0.299108,0.2390027,-0.1646519,3595.914,-5.634503,
0.184343,-0.771594,-0.3998518,0.85814,-5.683594,-8.127632,
-0.6412525,0.405252,0.6334782,2.29876,-1.593933,-2.767725,
0.01249276,-0.201869,0.1502275,4.151893,-2.486877,-4.014502,
-0.09154789,0.3951311,0.037992,2.977924,-1.246338,-1.539721,
0.009050965,-0.08438826,0.1310825,4.747357,-2.128601,-2.240119,
0.01984164,0.3056645,-0.007808208,4.031377,-2.512512,-0.4067445,
0.000102818,0.05317926,0.009226799,4.032974,-2.576904,-0.06724358,
0.02692863,0.5705118,0.146091,4.080138,-3.042603,3.93554,
0.04104637,0.07109642,0.2345443,4.994526,-3.580627,4.850254,
-0.2399426,-0.2835155,-0.3870964,0.3438187,0.04089355,3.010187,
0.002376363,-0.09884834,0.05017519,0.3125572,0.05645752,2.800865,
-0.1340225,-0.112927,-0.002872944,-0.2862072,0.6906128,1.794939,
-0.1382582,-0.09915829,-0.1258492,-0.4247856,0.9997559,2.600374,
0.009319559,-0.1794577,-0.2190828,0.06343842,1.464233,1.630135,
-0.09635687,-0.1490831,0.05322695,0.09159088,1.923828,2.073073,
-0.05565174,-0.252986,0.3366947,3.654947,2.159424,1.838841,
0.0860095,-0.2026796,0.04281998,3.669434,1.887512,1.559834,
-0.0915464,-0.7602096,0.1603127,9.187126,3.082275,2.189655,
0.4782103,0.8748055,-0.4815698,6.086063,1.069336,0.441637,
0.03181249,0.1349568,0.1918554,6.956062,0.9362793,0.7405663,
0.01762137,0.05524158,0.1648784,8.493776,0.9622192,1.072669,
-0.009343028,-0.04872084,-0.0100255,9.177904,1.357422,1.904125,
-0.01746938,-0.03482103,-0.03255606,9.448156,1.748962,2.74075,
-0.1117714,-0.1655102,0.1332879,12.37698,2.798767,4.556627,
-0.2300292,-0.3438592,0.2974391,18.45272,5.026855,8.171868,
0.1302071,0.3285646,-0.3026843,11.11534,-3596.756,4.888353,
0.1538403,0.3201127,-0.2660632,4.988117,1.529031,1.53738,
0.0219658,0.03428459,-0.04351139,4.136677,1.544551,0.979414,
0.07809624,0.1785159,-0.1971722,0.7579803,0.8558881,-0.5501747,
0.02638772,0.04631281,-0.06566048,-0.4132843,0.8216345,-1.052341,
0.04994273,0.1374006,-0.1538992,-3.054447,0.1463211,-1.533623,
0.05498528,0.1687407,-0.2171397,-6.826668,0.1170725,-2.091894,
0.09408891,0.4220247,-0.4977226,-15.52633,-0.140202,-1.517715,
0.001869351,0.0009655952,-0.0500083,-16.70711,0.03560483,-1.489534,
0.0009521842,0.009810925,0.0672102,-15.44633,-0.4180926,-1.19525,
-0.02948642,-0.1476765,0.1687288,-12.65204,-0.3729522,-0.8862782,
-0.02985373,-0.1089811,0.1975417,-8.680601,-0.7980669,-2.336159,
0.07029474,0.1423597,-0.2026796,-12.4842,-1.058384,-3.253527,
-0.04813299,-0.0008940697,0.4573584,-7.879095,-0.6553122,-4.112678,
0.04109591,0.07045269,0.05155802,-9.474249,-0.7540417,-5.359511,
0.2529472,0.2997875,-0.4699945,-7.193828,-0.7090126,-9.893632,
0.0147175,-0.3268838,0.1062632,-5.917377,-0.5834967,-9.440203,
0.001629815,-0.2990723,0.2820969,-2.440767,-0.9571359,-7.787347,
-0.165572,-0.1912355,0.2954721,1.230044,3599.028,-3.837087,
-0.01898669,-0.06710291,0.0310421,1.454692,-0.892334,-3.468947,
0.1183733,-0.1087785,-0.06052256,5.652857,-1.175232,-4.132814,
-0.4250709,0.02902746,0.01196861,0,0,0,
0.4058879,-0.4849911,-0.08722544,11.33178,-0.6417847,-4.553547,
-0.3636032,0.1748204,0.2254605,6.538019,1.509094,-0.3906846,
-0.06628036,-0.2000213,0.190866,10.32464,-3595.963,1.103635,
