hips_JNTa_x,hips_JNTa_y,hips_JNTa_z,hips_JNTw_x,hips_JNTw_y,hips_JNTw_z,
-58.815,129.0955,15.99731,-3.814025,1.902008,-9.095068,
60.87112,-77.19727,-51.37024,-11.76064,6.599426,-30.54157,
-33.60138,66.79077,28.82996,-6.081579,6.507263,3579.15,
5.22995,2.722168,-3.622437,-5.694425,7.608185,-22.93854,
46.69037,13.07983,-18.68286,-7.118948,15.0824,-42.30255,
-51.08948,20.73364,32.56836,-2.63123,7.867737,-21.67633,
-7.530975,4.257202,5.349731,-1.623169,6.370087,-17.40936,
-14.98642,24.28589,19.65027,0.7045037,1.09024,-1.721497,
-23.04001,-0.08850098,11.18164,1.754183,-1.654053,6.029968,
-2.884674,-1.358032,0.4272461,1.928303,-2.032318,7.06543,
-5.116272,7.629395,4.919434,2.736462,-2.414246,7.602844,
-2.806091,3.829956,1.678467,3.173922,-2.49176,7.364502,
-28.65372,149.2004,46.27991,13.68926,-4.874115,20.31525,
-1.855469,31.96411,-44.75098,14.93004,-2.472382,16.24115,
-1.381683,-31.97632,-48.89526,14.20395,-1.231995,15.44525,
-11.08551,-55.97229,-13.35754,10.91215,0.2734375,13.14819,
-1.296234,-24.4751,-8.52356,11.28071,0.6072998,14.44855,
4.199982,-25.64087,22.60132,13.43182,1.490326,-3579.316,
16.46957,-35.63232,7.467651,8.760977,1.119385,13.47097,
19.62433,-16.81213,2.954102,7.518454,1.412811,12.48019,
2.565765,0.3295898,-0.2838135,10.21797,2.136841,14.7878,
26.28632,-13.56812,9.237671,3.637028,1.707153,-0.2907372,
4.679108,-2.264404,-4.818726,2.831783,2.142334,-1.492972,
-9.580231,-0.2685547,25.21362,-7.33016,3.052216,-11.68144,
1.438141,-2.258301,-5.795288,-7.245617,2.937012,-9.26312,
-9.263611,-4.266357,-8.209229,-9.878969,3.726044,-6.050248,
-0.5821228,-1.437378,0.3448486,-9.797783,3.766937,-5.672081,
-5.065155,-3.7323,0.2868652,-10.99801,2.973175,-2.375817,
-0.7118225,-8.7677,-3.256226,-14.85175,3.793945,-2.043791,
-30.79529,-22.47009,11.43494,-16.7151,0.04776001,-2.092711,
-17.92221,-71.58203,43.22205,-23.72848,-1.282959,-1.068729,
28.6911,43.50586,2.520752,-6.26853,-1.049347,0.1468253,
-1.602936,-16.4917,-0.7263184,-4.001391,-1.43631,0.4782629,
12.28943,32.72095,-17.5293,-0.2352691,2.456665,2.620835,
2.146149,2.966309,-5.24292,0.7013607,3.265686,2.995142,
7.622528,-18.54248,25.76294,2.709022,8.457336,3.914825,
6.134796,26.81885,-6.237793,2.693882,7.977905,2.299905,
-2.278137,-6.311035,9.967041,4.778872,10.1889,-3.725042,
