acc_x_fc,acc_x_mf,acc_x_rmsf,acc_x_vf,acc_x_std,acc_y_fc,acc_y_mf,acc_y_rmsf,acc_y_vf,acc_y_std,acc_z_fc,acc_z_mf,acc_z_rmsf,acc_z_vf,acc_z_std
3.47609354459706,7628714.160081318,3.6208415726245553,1.0272673632569138,1.0135419888968162,3.3360386615006594,1630189.2501815383,3.505682084633714,1.160652927494675,1.0773360327653927,3.4780707494446514,22551498.758789875,3.622436800042253,1.0250722321578758,1.0124585088574622
2.8840451888786163,154.0300495745916,3.237860582109823,2.16602449768667,1.4717419942662062,2.3718461091007708,1123.7158857604795,2.787932068421328,2.146911252875557,1.4652341972789051,3.0705451737671385,1119.4311364244045,3.3641881646861007,1.889514343269373,1.3745960654931955
3.0770634025057473,380.42460218462395,3.4036827661065447,2.1167371892504514,1.454901092600611,2.7567800677810954,1521.511392902365,3.0798277051151963,1.885502351079994,1.37313595506053,2.916427066941587,904.2631118110173,3.228036778790606,1.9146746084353223,1.3837176765638728
2.752739002237814,428.6487270656982,3.1160389053023656,2.13212644491673,1.4601802782248259,2.6668307745098665,1594.45435746682,3.02497737741984,2.038501754028919,1.4277610983735756,2.6352970871855894,883.5822238733897,2.990477020480096,1.9981620722906595,1.4135636074441997
2.8358188245528995,477.85381869749165,3.19895850321876,2.191467099627021,1.4803604627343372,2.7802764928425385,1354.0168547874873,3.1327347583487652,2.0840896895136876,1.4436376586642812,2.4375559409318686,604.3483912454064,2.825624857525994,2.042476870296547,1.4291525007138135
2.870950048499883,505.08095512126386,3.219817233318292,2.1248688349919784,1.457692983790475,2.818890129685005,1879.8760400783692,3.1389241653510966,1.9067033525895316,1.3808342958478153,2.363882943738069,688.9406904304576,2.7532545502338897,1.9924680466878606,1.4115481028600692
2.556662560677491,360.9028974632784,2.918477677906811,1.980988507270347,1.407475934881427,2.6203977383826995,1144.584835855591,3.024068703721533,2.2785072175068666,1.5094724964393575,2.558441281399058,637.4693673968908,2.95661444974605,2.1959472140802805,1.4818728737919054
2.8544889724084053,334.9468807653231,3.1431241579879963,1.731122178926555,1.3157211630609864,2.9291872279529665,1466.6738789023639,3.253089361592327,2.0024525781023903,1.4150804140056459,2.787959079543696,550.1417288099757,3.1502190751732386,2.1511643923752013,1.4666848306214944
2.94616234855749,314.2572345235014,3.231079470792881,1.7600019625214152,1.3266506557950422,2.7607117412753497,1663.9744357611496,3.0726610589454513,1.819716664744205,1.3489687412035183,3.0704361336808206,854.6500549511418,3.3795595368538227,1.9938446121267988,1.4120356270741892
2.92918800824515,315.58849133817864,3.2025750031071456,1.6763442628795435,1.294737140457299,2.828615083776904,1266.2428924522967,3.1590601651623857,1.978597834945579,1.4066264020505157,3.240323803971416,801.2675946300969,3.4945158178833022,1.7119424468528153,1.3084121853807444
2.895562286048738,218.81114503496573,3.1943384318628896,1.8195170648884667,1.3488947567873733,2.5867018687007297,1677.3411787836426,2.9704310406772154,2.132434009878879,1.4602855918890931,3.145088715766725,699.4217086209545,3.4076992980926644,1.7208314761780514,1.311804663880279
2.932527249407187,177.88852119739926,3.2360333922961337,1.872196047539943,1.3682821520212647,2.3817804042689796,1350.001715001053,2.7935065255056606,2.130800813883003,1.4597262804659656,3.1485958896834227,831.1447605540054,3.4355336999572725,1.8892357270107625,1.3744947169817578
2.5394008239746353,172.4631797026134,2.892314677303356,1.9169276477413568,1.3845315625659664,2.3681868467409917,1218.957652096191,2.775486237807692,2.0950149151828557,1.447416634968265,2.7492261279674906,588.5865280847826,3.0690846789099897,1.8610364636209193,1.3641981027772028
2.4374002510609643,158.56090219545027,2.84597719505463,2.15866621089897,1.469240011332039,2.4775658123333946,1420.905697952508,2.8834766054145593,2.1761049795298377,1.4751626959524966,2.779918095604913,914.5017489788306,3.0824365503546653,1.773470468690722,1.3317171128624585
2.271908792739244,193.30064113202235,2.6741667884420735,1.9895984498807076,1.4105312651198865,2.5259303289517,1057.114987364258,2.880321299878364,1.9159267638149462,1.3841700631840532,2.671832840263023,1074.061132958918,2.993002515053133,1.8193733288064107,1.3488414765295478
2.0108885999326818,212.55479765117934,2.462847682949981,2.0219457480728704,1.4219513873803389,2.456559581757976,1236.944532260573,2.831710924607137,1.9839017818124833,1.408510483387498,2.4952720731784774,1116.1891536781106,2.857578162841848,1.9393702375661748,1.3926127378299304
2.1647173829116184,245.65975761045928,2.570862130617579,1.9233307467638303,1.3868420049752712,2.470164368670878,1059.5499412300305,2.8340249704997946,1.9299855251651665,1.3892391893281613,2.552200014154634,1220.2918678664596,2.9092973112446865,1.9502859329646514,1.3965263810485828
2.155285613933039,488.5005456517355,2.5548769483724567,1.8821401436982386,1.3719111282070127,2.419597840862672,1686.7522426486444,2.7453343272753954,1.6824068570093467,1.297076272625996,2.4467780980055758,1570.2081377872332,2.8016473327510334,1.862504716231198,1.364736134287943
