acc_x_fc,acc_x_mf,acc_x_rmsf,acc_x_vf,acc_x_std,acc_y_fc,acc_y_mf,acc_y_rmsf,acc_y_vf,acc_y_std,acc_z_fc,acc_z_mf,acc_z_rmsf,acc_z_vf,acc_z_std
3.255090053414929,12998.515033026924,3.458971919121306,1.3688754814289257,1.1699895219312546,3.489666139936035,5236607.885000447,3.632528001283242,1.0174899118907623,1.0087070495891075,3.4201212744301888,29742.53422206964,3.5836250119773267,1.1451386946595146,1.070111533747541
2.583660771968871,3775.612037785454,2.9684793071599196,2.136566412425851,1.4616998366374168,2.3299743413796707,568.1590630065848,2.8779480856504813,2.853804752211638,1.6893207961224055,2.797845572555812,3812.8083906894726,3.1453748905519774,2.0654433542447035,1.4371650407119927
2.6229437731787737,4214.696345020523,2.998959303391248,2.113922866139617,1.4539335838131042,2.3395437144422604,465.2659495865472,2.85724427786023,2.6903800715787356,1.6402378094589625,2.8334961598452453,3608.0126150046417,3.1650893383102447,1.9890900316274267,1.4103510313490846
2.7116046386185233,4314.184682248429,3.077923299108656,2.1208121190184173,1.456300833968867,3.760872596598468,4894.376577160457,3.9205958313329394,1.2269089848199173,1.1076592367781335,3.710120288009507,10857.889598915284,3.8745127282979084,1.2468563302427527,1.1166272118494842
3.233690734309481,5500.24680930377,3.4896425511482643,1.7208493696255778,1.3118114840271744,3.746188435503673,4894.175277433319,3.8894215299469796,1.0936720433136435,1.0457877620787324,3.7967363322631993,9600.682476250402,3.9519912007424742,1.2030276740185362,1.0968261822269452
3.167783645067851,4525.850867937568,3.436935939607351,1.7776754310053031,1.333294952741254,3.753169727277805,4870.909310164474,3.8934109298383057,1.072365666829833,1.035550900163692,3.802448331565675,9380.94750740062,3.964580319261316,1.2592837936475725,1.1221781470192567
3.195773429717988,4536.729205986064,3.4583502697753374,1.7472187743636796,1.3218240330557163,3.7233788697190073,4919.922426164875,3.8729011085735308,1.1358127893200913,1.0657451802940943,3.881469859059567,9195.897202127535,4.011545449939965,1.0266886301461422,1.0132564483614908
3.147552124270068,4500.800538373553,3.4164131169280134,1.764794210520769,1.3284555734087493,2.945529814737886,2697.153868099397,3.2841929888765,2.1097776986757513,1.4525073833463813,3.010561789320281,3933.1069574329435,3.255009090170882,1.531601889779741,1.2375790438512366
2.517396437929274,2216.986476989007,2.9549848492426647,2.394650633554697,1.5474658747625736,2.8166185976974663,2412.17849079515,3.2167704991470933,2.4142721192878023,1.5537928173626632,2.7835975862613203,3708.860064197738,3.085488797747661,1.7718255987864562,1.331099394781042
2.489242940694428,2058.70897602606,2.939032740496262,2.441583031911925,1.5625565691877927,2.784607444241029,2555.282243666365,3.1933287550654232,2.4433099194051286,1.563109055506086,2.810947422886,3794.8704720919113,3.112177139778512,1.7842211351305157,1.3357474069338542
2.6903122622342917,2147.912912850423,3.0544211713319425,2.091708623552606,1.4462740485650034,2.8070581336983547,2565.932291005932,3.2219801591900685,2.501580780252366,1.5816386376958442,2.7644358450990625,3848.385105178529,3.0744847642177655,1.8103510237385991,1.3454928553279646
2.684174049042476,2130.2858149230565,3.058151768120835,2.147501911307509,1.465435741104846,2.2558418629687425,722.5164450869863,2.7677562903610156,2.5716523721106834,1.6036372320792143,2.397415997842478,2207.4592252356706,2.82026655779602,2.206299990311566,1.4853619055003282
2.877857599627333,3393.1798145547364,3.178138722018078,1.818501372657906,1.3485182136915712,2.4882830742045026,702.3053990713281,2.9538663754452488,2.533773906613441,1.5917832473717772,2.709362407000927,2207.6310729034567,3.0680460283743702,2.0722617797538945,1.4395352651998126
2.978197096666196,4797.593805950474,3.263640660229763,1.7816924125140026,1.334800514127112,2.586059215450758,633.830287399046,3.0127919765647153,2.3892132282349348,1.5457080022549325,2.9556396074243723,3259.7034186943683,3.296560885369392,2.131508181971731,1.4599685551311476
