hips_JNTa_x,hips_JNTa_y,hips_JNTa_z,hips_JNTw_x,hips_JNTw_y,hips_JNTw_z,
-32.47681,-11.11145,19.23981,2.546434,-8.489075,-22.1763,
7.843018,-10.22339,-1.365662,1.436973,-8.908691,-21.26333,
144.635,20.41931,-69.46716,0,0,0,
-204.9683,-41.5802,99.80774,1.12242,-13.13553,-29.70224,
-40.46021,39.34021,16.54053,0.6289148,-19.36249,-28.29653,
-87.37793,-1.901245,27.65808,1.08721,-24.78333,-35.11,
332.8064,4.141235,-144.0063,0,0,0,
-302.3376,-102.832,175.6027,0.3959489,-26.05179,-16.98833,
194.5251,75.85754,-115.0299,-0.3473139,-8.471527,-4.652681,
107.8125,26.97449,-60.57281,0,0,0,
-138.4277,-33.71582,83.26111,-0.8273005,-10.0882,-6.878901,
-7.958984,5.026245,11.84235,-1.383388,-9.635773,-8.396988,
-108.5327,14.45313,100.2991,-3.489473,-12.92221,-17.72788,
-46.26465,2.059937,39.60114,-4.470797,-14.07059,-21.40135,
149.9939,-26.08337,-98.51074,-2.604039,-5.095825,-10.56475,
21.49658,-2.95105,-13.88855,-2.340558,-3.795776,-9.071999,
129.6936,41.21094,-122.6044,0,0,0,
-180.1208,-72.48535,193.4113,-3.605635,-3.153839,-13.44394,
138.1653,51.19019,-139.119,-0.9348869,-0.1245117,-4.300122,
-19.70215,-10.73914,25.77057,-1.371154,-0.1783752,-6.335116,
-15.60059,-0.668335,46.45996,-1.747823,1.84433,3587.279,
-5.975342,1.38855,23.72589,-1.799277,3.117218,-16.25793,
83.23364,31.31409,-150.2487,0,0,0,
-22.72949,-29.1748,60.60791,-0.2767444,1.762543,-5.974121,
5.401611,-1.686096,-6.311035,-0.08935392,1.726379,-5.051575,
5.895996,10.40802,-17.81311,0.1185918,1.159821,-2.110901,
1.135254,2.891541,-8.239746,0.1852167,0.9364319,-1.5625,
10.29663,17.56134,-28.24402,0,0,0,
-11.23657,-18.58521,13.89465,0.6471699,0.6555176,-1.110535,
17.3645,16.29944,-27.71149,0.6470287,-0.3157043,-2.41333,
1.287842,-0.3997803,-2.987671,0.7776475,-0.3872681,-2.936401,
11.73096,-0.1403809,-21.47827,0.7058501,-0.2198792,-3.699036,
2.349854,0.4943848,-3.42865,0.6096137,-0.1159668,-3.464966,
28.39966,11.10992,-30.28717,0.8391607,0.9011841,-0.6210327,
9.204102,8.294678,-7.188416,0.8926499,1.222229,0.9506226,
-6.958008,9.936523,17.68341,0.6487012,1.3237,3.374939,
80.98755,26.84937,-84.99908,1.502584,3.821716,10.62836,
57.44629,-13.10577,-36.09161,1.70287,6.613464,20.43854,
54.11987,8.938599,-49.63837,2.036074,8.608246,-3573.454,
-9.674072,39.73083,28.49579,1.320291,9.704285,25.12666,
-99.67041,-33.60596,88.50555,0.606544,5.852661,14.56048,
4.58374,-1.376343,6.57196,0.38131,7.021942,13.97429,
59.0271,8.966064,-45.17975,0.4004216,10.19333,19.92537,
-49.78638,-18.76221,42.81921,0.005865097,9.181824,14.50463,
-38.75732,-12.96082,26.70135,-0.0450635,6.943512,10.95888,
62.70142,-16.09802,-15.64636,-0.7827234,11.43631,17.84656,
109.2957,-12.83264,-49.79248,-1.629989,19.07242,29.71045,
-161.0718,23.86475,89.7171,-1.282465,7.179108,13.7077,
-28.74756,7.199097,17.03491,-1.257067,4.931335,10.87439,
12.24976,-6.417847,-4.530334,-1.601205,4.390106,11.96119,
22.28394,-10.37292,-7.307434,-2.135414,4.165192,14.28329,
-36.33423,-7.855225,14.92462,-1.563345,2.08252,9.454918,
-3.875732,0.01525879,0.6607056,-1.521089,1.53717,8.714561,
94.72656,-10.87646,-47.55402,-3.053605,1.006165,18.293,
-21.43555,-12.37793,7.319641,-2.646604,-0.4922485,16.4736,
4.418945,12.78076,-8.572388,-2.802329,-0.8760071,18.63613,
-105.1575,17.33704,48.66638,-1.033444,-0.7885742,8.27919,
2.032471,1.419067,-3.819275,-1.090563,-1.086426,9.246597,
-19.39087,-4.489136,7.035828,-0.7805545,-1.465149,7.920284,
9.698486,4.141235,-12.5061,3599.044,-2.373505,10.88972,
-33.06885,-9.80835,23.01483,-0.3152466,-1.923828,5.905132,
0.3723145,0.5004883,-1.037598,-0.3210449,-2.03949,6.191216,
-41.55273,2.508545,-6.906128,0.6323242,-4.078522,4.710236,
5.950928,-3.121948,9.428406,0.4669189,-2.925568,3.336143,
-18.396,-7.196045,27.30408,-3599.157,-0.4260254,-4.192505,
-14.42871,-0.213623,2.01416,1.165011,-0.5822754,-5.990448,
3.277588,-11.56006,11.22284,1.219122,-0.2680969,-9.544201,
-6.115723,-0.07019043,1.881409,1.325527,-0.3091431,-10.26665,
-12.35352,-16.12549,10.15778,2.015291,-0.8407593,-15.25049,
-5.114746,-5.419922,4.060364,2.233856,-1.059113,-16.62058,
-100.293,16.27197,49.27673,6.547672,-7.1138,-39.84478,
16.96167,13.07068,-12.80518,5.364097,-6.373901,-31.31903,
27.33154,-30.59387,-8.120728,4.243152,-6.862946,-19.74413,
74.53003,12.03918,-34.758,1.702635,-3.217163,-6.694641,
-43.29834,-8.642578,19.89594,2.787583,-6.034851,-10.4966,
4.766846,14.03198,0.2532959,2.310581,-6.167908,-7.937984,
-11.07788,-9.408569,13.26904,2.171888,-7.167206,-8.741436,
5.328369,0.9521484,-11.60431,1.384997,-6.490173,-7.353888,
-50.70801,5.700684,17.01202,1.013412,-9.736938,-13.47193,
-126.8188,3.442383,44.31152,0.4251719,-17.82364,-27.66467,
124.4751,-6.518555,-47.92175,-0.3213263,-9.637451,-16.09124,
49.27368,-9.729004,-15.93475,-0.9277391,-6.524658,-12.42074,
-33.3374,-12.86621,18.66455,-1.633401,-8.617554,-16.04866,
40.4541,14.24255,-14.97498,-1.62431,-5.865784,-10.44511,
-39.14795,-13.51013,25.64087,-2.648489,-8.074646,-13.4253,
42.45605,14.81323,-17.29736,-2.185018,-5.074463,-7.064264,
4.01001,1.44043,-2.511597,-2.117682,-4.808655,-6.657548,
-142.4683,6.8573,137.6633,-6.778395,-9.078979,-8.572113,
33.95996,-1.010132,-28.00293,-5.791807,-7.486725,-7.244466,
107.1716,-0.1342773,-76.17798,-2.554636,-1.66214,-3.449288,
-38.53149,-12.11853,40.41748,-3.696831,-2.271271,3594.755,
39.37378,9.997559,-36.0321,-2.485445,-0.5932617,-5.365601,
2.23999,0.2410889,-2.279663,-2.426031,-0.5781555,-5.231628,
-28.33862,-9.477234,36.76453,3596.699,0.03463745,-8.566589,
39.72168,11.94,-44.21539,-2.129211,0.1774597,-5.802612,
-68.25562,-6.748962,98.0545,-5.10498,1.309509,-9.233093,
43.26172,11.01532,-52.75726,-3.662415,1.068115,-6.021118,
61.9873,9.851074,-80.25818,-1.385803,0.3907776,-1.852722,
-4.571533,-26.57776,37.45117,-2.759705,0.5485535,2.503052,
32.34253,25.50964,-55.8609,-1.123962,0.1774597,1.925964,
3.887939,2.783203,-5.410767,-0.9841919,0.1399231,1.98822,
6.5979,4.223633,0.5386353,-0.9011841,0.307312,1.762695,
3.747559,4.925537,-13.02643,-0.3375244,0.2859497,0.6048584,
9.442139,2.432251,-9.434509,0.0894165,0.8660889,-1.071472,
28.90625,7.580566,-24.45221,1.238403,2.597504,-5.741882,
-13.28125,-2.363586,1.699829,1.014404,1.675873,-2.78717,
26.44043,12.07581,-30.25665,2.233887,2.550659,-1.269531,
-14.30664,-5.647278,11.34338,1.630249,1.81778,0.4058838,
15.78979,5.474854,-15.49835,2.087708,2.247772,3.19397,
45.15991,17.21802,-40.46326,3.674927,4.01886,6.86676,
-20.94116,-6.318665,19.97528,2.972412,3.392639,8.039246,
44.71436,9.954834,-37.67242,4.526672,5.708466,12.74963,
68.31665,-12.86469,-52.41699,-3593.219,11.15067,-3578.415,
91.74194,17.87109,-75.43182,9.569177,16.87775,31.36736,
-195.0806,-5.157471,163.8672,2.705327,7.657013,8.122637,
39.97803,15.64331,-33.09326,3.687085,11.05499,11.53328,
-28.91846,-23.31238,31.39191,2.086961,9.751892,7.314024,
-7.043457,-4.266357,3.82843,1.902235,9.191742,6.937404,
58.11157,15.16724,-32.17621,2.063928,14.15924,11.88401,
-26.45264,-10.56824,17.69714,1.543908,11.8956,10.2583,
133.5876,-17.04407,-89.56146,2.284229,21.64429,30.51722,
41.93726,-10.70862,-19.36798,2.789876,24.90799,36.23637,
-69.65942,15.99121,69.25049,1.746933,17.89825,27.43772,
-51.03149,24.96338,22.00928,1.072352,14.0744,22.88298,
-39.7583,-16.3208,26.84784,0.395093,11.5387,16.74881,
21.71021,-5.438232,-4.391479,-0.3643799,13.9357,16.93159,
-6.280518,-15.32593,8.071899,-1.355336,14.30771,13.95224,
-61.20605,-16.00647,33.46558,-1.670053,9.479828,6.609726,
34.97314,-26.2085,2.316284,-3.617153,15.64011,3.554306,
-43.25562,-13.99231,25.95825,-3.765376,13.72055,-2.486553,
-36.04126,20.37354,4.611206,-2.386518,9.857788,-1.996479,
-43.43262,36.6394,11.10077,-0.0823617,3.707581,-1.282368,
-7.202148,-3.530884,-0.1159668,0.1659799,1.953125,-0.3738213,
-9.429932,0.7141113,0.7171631,0.7453537,0.296936,1.065044,
-7.684326,1.168823,3.16925,1.094606,-0.6333923,2.179031,
-4.425049,-8.92334,2.128601,0.7207513,-2.040863,2.424488,
-7.324219,3.259277,6.021118,0.5436826,-3.163147,1.24155,
-62.68921,24.26758,47.00623,-0.2639151,-12.00806,-5.765839,
-28.6377,1.281738,13.8031,-0.1915002,-14.41559,-8.111439,
43.18848,-45.25452,-16.91437,-0.1965714,-9.85199,-11.58792,
0.5126953,1.324463,-3.123474,-0.1298833,-9.238892,-10.85781,
-43.24951,-12.01477,36.26556,0.4046655,-16.09253,-19.40271,
23.87085,5.52063,-21.76971,0.435636,-12.26318,-14.8646,
-43.47534,-13.88855,28.2959,1.122787,-18.23288,-20.23993,
35.56519,8.474731,-29.46167,0.8751988,-12.85278,-14.12508,
-141.9678,27.09045,71.05408,1.073527,-29.60556,-24.77073,
46.71631,-5.297852,-30.56641,0.8197427,-22.92709,-18.70767,
72.52197,-18.60962,-31.34155,-0.2376842,-14.50638,-11.1649,
-22.10693,-19.24438,-6.167603,-1.318698,-15.15915,-10.71065,
35.69336,19.05518,-22.87445,-1.752906,-10.54626,-7.835932,
-33.77686,-1.513672,10.04944,-2.834461,-13.15781,-10.03225,
40.36255,7.562256,-12.66022,-2.620842,-8.438721,-6.872854,
-5.175781,-0.6317139,3.804016,-3.051728,-8.375397,-7.037034,
-112.8845,-2.182007,76.93939,-6.973805,-13.94089,-13.139,
-7.025146,7.012939,17.53235,-7.59496,-12.55066,-12.71509,
8.666992,-9.475708,-1.092529,3592.73,-11.28754,-12.12993,
50.99487,-25.10681,-7.270813,-5.450745,-5.682831,-9.619308,
55.43823,16.13464,-41.36658,-3.640747,-3.494415,-6.607656,
-52.83203,-8.450317,61.80115,-5.282898,-3.586578,-10.76746,
56.97021,13.77563,-49.66736,-3.416443,-2.159119,3592.833,
25.03052,6.945801,-17.56439,-2.550964,-1.334229,-5.719299,
-35.94971,-5.371094,44.73419,-3.613586,-1.752319,-7.871399,
33.08716,14.81934,-14.64081,-2.472229,-0.7571411,-4.616089,
-22.94922,-4.373169,34.90753,-3.04657,-0.8976746,-5.868225,
105.2734,5.169678,-129.4647,0.2325439,0.2198792,-0.1437378,
0.994873,-4.052734,9.996033,0.5310059,0.4747009,-0.37323,
17.59644,8.096313,-33.51135,1.168518,0.9860229,-1.027222,
0.378418,-0.05493164,-0.0579834,1.201782,1.004944,-1.047363,
15.1123,6.057739,-18.28003,2.00592,1.873016,-2.355957,
-0.994873,0.6912231,-0.8514404,1.919861,1.794739,-2.291565,
101.2878,-0.8789063,-100.1083,7.442017,7.858887,-4.713745,
-0.8178711,-1.585388,-6.257629,7.298584,7.746429,-3.752747,
-31.17676,15.91492,25.69427,4.699707,6.198883,2.207947,
-12.35962,1.690674,11.19385,3.884888,5.506897,3.252258,
5.487061,4.251099,0.3356934,-3596.502,5.992889,5.791016,
47.46094,13.28125,-41.27197,4.769212,9.200897,10.60822,
-41.77856,-3.982544,40.71045,2.771519,6.708679,9.20105,
49.96948,21.28601,-44.02313,3.648415,10.3772,-3584.6,
33.56934,-18.26477,-6.311035,2.536877,12.68021,19.1482,
72.94312,-5.526733,-45.50171,2.375456,17.90634,27.24378,
-39.61792,0.3448486,33.73566,1.304659,14.99817,22.02482,
-31.87256,27.09961,40.73792,-0.4393458,11.89682,14.40429,
-62.66479,-23.67859,34.75952,-0.5148101,7.82608,9.004879,
-4.986572,-5.13916,-0.402832,-0.7716429,7.380829,7.744465,
57.92847,8.163452,-28.40881,-1.241885,10.4776,11.37361,
-63.16528,-17.99316,50.97656,-0.8866453,5.688324,6.79985,
121.3379,2.047729,-56.88324,-2.279801,11.23779,17.1014,
-10.80933,-28.29285,12.33521,-2.891917,9.317932,20.99511,
51.08643,3.405762,-27.80914,-3.929438,11.81702,28.34408,
-177.5391,36.28235,85.6842,-1.960539,3.177032,13.86826,
1.367188,1.5625,-1.194763,-2.065104,3.333435,14.57058,
1.947021,9.344482,2.452087,-2.359159,2.871704,19.30378,
-34.35059,-12.99438,13.87939,3598.398,1.907349,13.2584,
-3.69873,-3.753662,3.056335,-1.147156,1.093292,12.06221,
30.77393,14.24561,-10.70862,-1.64093,1.451569,18.7611,
-9.185791,-28.97949,12.54272,-0.241394,0.7662964,14.80169,
3.80249,-1.580811,0.9033203,-0.05401611,0.7154846,15.71825,
-21.25854,-0.2105713,6.152344,0.4666138,0.7624817,8.256092,
-37.74414,-4.180908,8.48999,0.5410767,0.4692078,0.52351,
0.6774902,-8.66394,0.2441406,0.9094238,0.1286316,-2.630348,
-11.37085,-5.535889,2.278137,0.8068848,-0.223999,-4.096947,
-10.15015,-2.722168,3.256226,0.6616211,-0.1196289,-4.664364,
-8.978271,-9.832764,4.386902,-3599.123,-0.07949829,-7.940521,
-12.86011,12.46643,-4.223633,1.131977,-0.1011658,-8.11409,
-36.30371,9.555054,-3.44696,2.51736,-0.2633667,-15.59889,
13.99536,-4.296875,2.296448,1.589306,-0.3735352,-8.182888,
-18.25562,-13.16223,1.148987,1.92517,-0.8575439,-6.229534,
14.54468,5.151367,-0.3036499,1.524177,-1.038208,-4.750729,
-3.875732,-0.4730225,-0.1876831,1.828445,-1.763611,-5.449009,
-24.25537,-8.755493,2.806091,2.547594,-3.166351,-8.312683,
0.3234863,-4.248047,4.141235,2.212998,-4.058228,-8.591137,
3.314209,5.773926,0.9613037,1.949154,-4.025879,-8.051834,
-197.4792,21.88721,49.13177,5.177749,-19.71313,-31.14073,
76.45264,-4.098511,-19.02313,3.402848,-13.12546,-20.67007,
65.58838,-25.2533,-3.001404,1.284969,-8.992462,-10.77147,
-64.4043,-15.35339,15.66925,1.861594,-13.15643,-15.72006,
57.23267,20.30945,-8.903503,0.8481216,-9.14444,-9.606829,
-38.06152,-16.30859,30.71289,1.162772,-12.45071,-13.09628,
41.11328,20.72449,-37.31384,0.3370094,-8.288422,-8.520098,
-69.00024,-12.60376,17.23328,0.4988861,-12.51175,-12.86942,
-37.79297,17.08374,27.41394,-0.7814741,-15.87921,-18.29292,
-41.38184,-7.202148,10.66132,-1.088417,-18.47198,-21.23128,
155.7251,-11.09009,-30.82886,-1.296899,-8.482361,-10.60838,
28.21655,-0.1220703,-7.354736,-1.295512,-6.635895,-8.564143,
-32.17773,-9.490967,37.63885,-2.272651,-8.388367,-11.61458,
44.18335,15.23438,-25.49591,-1.661606,-5.164337,-7.454138,
-5.999756,-0.09155273,13.45825,-1.946402,-4.799957,-7.722734,
-22.64404,-4.760742,31.90918,-2.651079,-5.106506,-9.393953,
70.89844,20.19043,-72.5769,-0.9141445,-1.750488,-3.215413,
-266.4917,-7.995605,296.965,-7.090102,-5.205536,3577.05,
173.8647,4.446411,-188.0753,-3.006973,-1.433258,-9.433594,
57.87354,-5.123901,-59.45129,-1.632175,0.4449463,-4.656982,
-13.81226,-5.807495,18.73016,-1.950545,0.8905029,-5.158691,
37.96997,8.648682,-44.5694,-1.083406,0.9686279,-2.361145,
0.201416,-1.174927,0.6011963,-1.047152,1.042786,-2.262268,
10.48584,-3.517151,-8.691406,-0.6109539,1.303864,-1.204529,
15.89966,8.032227,-21.29059,-0.2220844,0.9968567,-0.9313965,
13.80615,0.352478,-9.013367,0.8623059,2.2229,-2.151489,
2.624512,3.643799,-8.363342,0.6839837,1.587524,-1.676331,
8.435059,2.197266,-25.68207,1.029204,0.9214783,-2.562866,
1.116943,-1.751709,-3.44696,1.323649,1.174316,-3.256226,
-4.91333,8.944702,14.4455,0,0,0,
14.36768,-4.098511,-50.31891,2.649545,2.268066,-5.029907,
0.03662109,10.19135,20.19196,1.261857,1.395264,-1.083069,
8.734131,6.393433,-12.97455,1.662101,2.010803,-0.6881714,
73.59619,12.52289,-65.1825,3.227071,5.863342,6.214294,
89.11743,12.44965,-74.48425,4.911793,10.42419,15.18799,
-37.75024,8.69751,68.81409,2.398808,7.635345,13.98651,
-148.1018,-46.15631,113.9542,0,0,0,
170.1721,59.78088,-117.0013,2.040868,8.495331,16.89301,
14.66064,2.182007,14.5752,0.9938884,9.34967,-3581.574,
17.98096,4.629517,-5.633545,0.7690716,10.37399,20.08163,
-202.8137,-66.59241,108.0597,0,0,0,
329.8157,107.2845,-145.5505,-0.3857279,17.69791,30.91767,
223.0835,-58.92029,23.74268,-5.402796,31.41251,36.54058,
-552.8992,-48.36426,121.8079,0,0,0,
241.0828,42.63306,-56.2027,-3.576322,14.66278,14.35049,
-75.21973,10.99854,26.28021,-3.374525,10.37354,7.74765,
8.270264,-17.61169,21.15631,-3.854536,9.224396,8.918543,
2.46582,-3.07312,-0.9460449,-4.121809,9.250488,9.756927,
-0.09155273,-0.1190186,-4.257202,3595.359,7.436218,13.40648,
-176.5076,-32.82776,13.96942,0,0,0,
226.7334,22.07336,-22.25494,-6.12915,7.016602,19.88067,
264.7888,-19.22913,-32.97577,-13.89801,7.714996,51.83441,
-414.0747,22.85461,41.75568,-1.93512,-0.9913635,8.327045,
16.96777,6.497192,-2.523804,-2.389221,-1.257629,10.40636,
-4.632568,-4.824829,3.053284,-1.704102,-3.461456,9.260197,
-11.09619,-4.217529,2.238464,-1.340942,-3.808746,8.106842,
-78.68652,-23.15369,10.70709,0,0,0,
50.30518,1.794434,-15.4953,-0.3353882,-3.564911,5.175266,
-7.513428,-2.780151,-5.561829,0.1242065,-3.672333,4.223824,
-13.40332,-7.36084,-16.09802,1.281128,-4.150238,2.176151,
-23.54736,-4.299927,4.916382,1.147461,-2.77359,-1.059437,
-5.841064,12.64648,32.23877,0,0,0,
-28.07617,-31.90918,-50.23499,2.158813,-2.711029,-7.690086,
12.36572,15.36865,28.64685,1.260376,-1.205292,-4.340477,
-5.883789,-4.962158,-6.010437,1.664429,-1.592407,-5.647297,
-31.17065,-10.19287,2.114868,2.770691,-2.518921,-7.728729,
-30.92651,9.942627,-8.886719,4.432373,-3.651733,-10.62023,
-65.41138,28.31421,-15.10468,7.651367,-5.734863,-15.65041,
149.1028,-6.561279,49.4751,0,0,0,
-142.1204,-4.833984,-34.2804,-3593.423,-5.181427,-14.50062,
40.06958,-11.35254,21.77582,4.202891,-3.592682,-10.62675,
-31.62231,-8.901978,-2.764893,4.758064,-4.393463,-14.78678,
133.6731,25.0885,15.26947,0,0,0,
-259.9426,-56.79016,-12.45575,7.237946,-9.030609,-26.59416,
123.9258,36.30066,18.18237,2.709967,-5.296326,-11.6733,
136.0168,20.4895,-5.726624,0,0,0,
-313.9832,-7.781982,38.51471,4.302738,-13.33984,-22.26204,
70.4834,-18.58521,19.02008,3.029985,-11.07697,-17.86483,
70.20874,-8.221436,-9.039307,1.105266,-8.11615,-11.89803,
-59.45435,-11.13892,19.5816,0.5903554,-11.2204,-17.25384,
127.2522,24.53003,-36.87286,0.09941816,-5.117035,-7.99685,
-32.20825,-6.04248,14.47296,-0.4807568,-7.115479,-10.99256,
-34.68018,-7.418823,13.73138,-0.9336305,-9.066315,-13.93899,
-4.833984,18.8324,18.50433,-3.254697,-11.39877,-11.82618,
-9.051514,-0.3265381,4.873657,-3.770144,-12.19849,-12.03733,
26.92261,-10.45837,6.771851,-4.268816,-11.01105,-8.391724,
85.57129,5.801392,-35.34546,-2.632183,-5.486908,-2.642609,
-5.462646,0.2380371,13.62762,-2.950293,-5.548553,3596.853,
-26.32446,-4.80957,34.36432,-4.084873,-6.987915,-4.572449,
26.83716,5.438232,-19.51141,-2.910712,-4.379578,-4.481812,
-36.1145,-10.16541,43.78815,3595.874,-5.625458,-7.517395,
-32.04956,9.481812,42.52472,-4.682617,-4.877167,-11.86462,
-34.74731,0.5187988,42.91382,-5.613708,-5.225372,-15.42542,
54.87061,-3.863525,-62.49847,-3.886719,-3.375702,-10.67719,
35.60791,-21.26617,-38.0127,-2.633667,-1.592407,-7.446594,
36.41357,16.06598,-45.77179,-1.542053,-0.8665466,-4.147644,
14.22729,4.243469,-19.3222,-1.069336,-0.4934692,-2.528076,
-7.006836,-4.875183,6.672668,-1.242676,-0.4719543,-2.928467,
34.41162,20.42236,-41.99982,-0.3048706,0.1391602,-0.715332,
2.941895,1.052856,-3.123474,-0.2047729,0.2351379,-0.6134033,
67.35229,7.943726,-81.68335,2.628174,4.328308,0.8535767,
-15.30762,1.701355,20.76263,1.914978,3.127594,0.6427002,
12.31079,13.41553,-2.606201,2.325134,3.753204,0.975647,
-4.467773,-1.193237,4.286194,2.142944,3.439484,0.9054565,
32.09229,26.70898,-27.27661,3.674927,5.62912,3.097229,
-24.08447,-11.7218,23.48328,2.597656,3.951263,2.280273,
21.37451,13.80005,-12.7594,3.119202,6.280212,5.112,
35.5896,18.3609,-28.97797,-3595.608,9.284821,7.896729,
76.17188,-18.927,-39.86969,5.347157,13.93997,20.03571,
105.2429,11.95068,-74.43237,7.728734,21.62048,31.75751,
-219.8608,-31.75354,163.3926,1.302844,5.388489,-3591.428,
111.3525,38.37891,-64.10522,2.476163,13.13522,21.55876,
-119.0735,-41.29944,73.2666,0.7070589,4.771118,7.668197,
106.3843,13.50403,-44.38629,0.7669139,11.8956,17.95713,
24.63379,15.29846,-8.920288,0.08542418,13.78525,19.61888,
-80.7312,-10.31494,39.22577,-0.4345751,8.328705,11.04197,
28.57666,-4.013062,-6.507874,-1.509768,10.09079,13.46972,
185.7483,-4.345703,-21.59882,-4.884405,20.58487,27.57515,
-170.9473,-7.69043,40.7074,-2.822658,9.665985,13.98014,
-108.7708,-2.74353,26.40381,-1.291905,2.619019,4.916725,
154.9683,48.27881,-43.69965,-5.132483,9.75769,19.63138,
-111.731,-45.33997,26.77917,-2.400084,3.576813,9.408474,
4.602051,1.11084,-2.114868,3597.442,3.817291,10.04614,
44.85474,0.09765625,-24.46136,-3.69873,4.530182,14.6092,
-44.29932,-11.27319,15.86151,-2.566528,3.04184,10.34992,
119.1833,-40.67688,-58.56476,-4.923096,4.342194,21.84715,
-77.2644,9.93042,32.45087,-3.403931,3.023987,15.34325,
-66.43066,41.68701,22.56012,-1.695862,1.873322,8.02845,
-30.14526,-6.64978,16.6687,-1.059265,1.179962,5.066051,
-15.54565,-3.393555,5.432129,-0.3616333,0.5711365,3.003883,
10.57129,5.123901,-8.633423,-0.4403687,0.7365417,4.052734,
-39.29443,-18.47534,20.35065,0.5206299,0.9817505,0.353756,
0.01831055,-0.9765625,-4.850769,0.8279419,1.442413,0.4079247,
-43.65234,2.91748,2.323914,3.586731,1.247864,-7.177372,
-1.672363,0.4516602,0.5828857,3.621521,1.177063,-7.284031,
-20.17822,-4.663086,10.9375,4.159546,-0.009155273,-10.77072,
18.62183,-0.6286621,6.729126,2.462158,-0.6105042,-7.372608,
-29.82788,-9.448242,9.849548,3.895569,-3.040009,-12.28645,
13.03101,-0.01525879,0.1602173,-3596.997,-3.266144,-9.717331,
-30.76782,-15.30151,16.04919,4.155979,-5.451508,-13.74954,
16.00342,2.120972,-2.722168,3.168053,-4.54834,-10.58468,
-47.36328,11.84998,22.65015,4.875975,-8.170929,-14.37929,
-145.3918,14.30664,57.67822,9.700312,-17.65366,-26.08107,
79.49219,-22.04285,-34.7229,5.954685,-11.71768,-15.67075,
73.81592,-11.93848,-23.27423,3.135862,-7.428894,-7.887115,
-40.84473,-11.95068,34.99451,4.012277,-10.66696,-11.66809,
52.56348,24.20654,-26.66473,2.193968,-7.102051,-8.060045,
-57.03735,-13.70544,26.10016,2.734282,-10.48065,-12.82772,
37.10938,6.52771,-27.03247,1.249104,-7.465363,-10.37484,
-1.715088,-0.7568359,0.2700806,1.202984,-7.454681,-10.44762,
-203.4607,5.462646,119.5297,-0.6147718,-17.94266,-30.99953,
99.46899,4.003906,-55.94025,-0.4632139,-12.31033,-21.23312,
55.61523,-27.43835,-4.289246,-1.935887,-8.360443,-14.5474,
65.14282,13.94348,-41.72821,-1.382713,-5.092316,3591.131,
2.618408,5.291748,10.2005,-2.030849,-4.353485,-7.112732,
7.452393,1.586914,-5.885315,-1.918254,-4.013824,-6.533203,
-22.9187,-3.009033,32.08771,-2.95486,-4.197693,-7.125549,
42.98096,11.07788,-37.00714,-2.030182,-2.546539,-4.388733,
-92.96875,0.7537842,106.5552,-5.227067,-3.024292,-9.391479,
26.92261,5.886841,-25.38147,-4.564552,-2.109528,-7.869263,
63.81836,-3.723145,-59.38416,-2.728844,-0.5155945,-4.342041,
55.92651,8.21228,-64.16931,-0.8861077,0.06469727,-1.303101,
-69.37866,-21.98486,92.06848,-3.528947,0.606842,-4.385681,
57.34253,18.6264,-76.80817,-1.442491,0.4640198,-1.293945,
7.897949,0.01220703,-1.864624,-1.474208,0.5093384,-0.6478882,
13.73291,3.157043,-14.25323,-1.083359,0.3990173,0.004272461,
15.802,-0.944519,-1.147461,-1.410404,0.3631592,0.9710693,
15.83252,4.846191,-20.94421,-0.8400214,0.09017944,1.355591,
7.446289,0.7354736,-15.64331,-0.4814035,-0.02166748,1.202393,
-5.657959,2.624512,-12.92267,0.1569176,-0.1257324,0.3817749,
-1.879883,1.60675,-3.482056,0.2527082,-0.05645752,0.3582764,
-5.12085,4.821777,-11.06567,0.5476099,0.1480103,0.2990723,
3.912354,3.413391,-15.11688,0.8182496,0.2973938,0.428772,
-5.505371,10.60181,-18.0191,1.322713,1.082916,0.5407715,
5.297852,-4.58374,-3.938293,1.353323,1.666107,1.083374,
23.50464,-0.8636475,-59.01184,2.375865,4.248047,3.161926,
24.45068,7.041931,-62.46948,3.455416,6.463013,5.119324,
-4.467773,-3.372192,100.7996,1.303022,3.822174,4.291077,
32.95898,9.09729,-45.2774,1.892916,5.841827,6.833191,
4.547119,3.479004,28.89099,1.089501,5.021667,7.586975,
-4.241943,-3.594971,5.891418,1.001747,4.764709,7.20459,
88.8855,44.11011,-62.99744,0.7818198,8.096771,14.90295,
-56.46973,-22.65625,56.53229,0.3197575,5.384064,-3589.654,
120.7336,6.381226,-46.82465,-1.368072,9.628143,22.80453,
85.30884,0.9155273,-45.59784,-2.499332,12.92709,31.66818,
-79.88892,17.65747,69.45496,-3.380544,9.961853,26.45334,
-131.5735,-19.15588,80.78003,-2.37061,4.806824,13.87648,
15.77759,-0.5889893,-1.46637,-3.487611,5.438843,17.33837,
-31.48804,-22.18628,20.99457,-3.086452,4.055328,13.93984,
66.08276,9.725952,17.22412,-5.098824,5.092316,20.63834,
-65.73486,-13.35144,12.96539,-3.425428,2.624664,12.71141,
126.6968,-6.994629,16.54205,3592.394,2.337036,22.62836,
-22.99194,-18.97278,6.452942,-7.024841,0.7266235,18.86875,
-34.03931,4.589844,-2.903748,-5.923462,0.2822876,15.31322,
-14.72168,31.29883,-5.938721,-4.562378,-1.316528,7.589035,
