acc_x_fc,acc_x_mf,acc_x_rmsf,acc_x_vf,acc_x_std,acc_y_fc,acc_y_mf,acc_y_rmsf,acc_y_vf,acc_y_std,acc_z_fc,acc_z_mf,acc_z_rmsf,acc_z_vf,acc_z_std
3.2838142562769908,473.91477995583864,3.4850768119474775,1.3623243154459905,1.1671864955721474,3.4895000024770306,5276885.613002587,3.63194442142001,1.014410012996737,1.0071792357851392,3.485652939336655,63656.321860848766,3.6274642745409236,1.0087206495644494,1.004350859791761
2.842636553659839,111.94990293200553,3.222767091950523,2.3056451527561417,1.5184350999486746,1.6649370472406944,67.55538627969965,2.133036928362152,1.7778311664820836,1.3333533539471387,2.4661651473604467,102.61162535148858,2.8380131444034227,1.972348073751231,1.4044031023004866
2.751548989226539,132.49625935702403,3.140982210807176,2.2947474084935457,1.51484237084046,1.9761605609439643,169.1211989812901,2.41370043188094,1.9207392122318712,1.3859073606240322,2.5554707548392086,189.0375366553156,2.8874775320553896,1.8070957192862056,1.3442826039513438
3.4310133865875385,234.6031260296485,3.651950806142045,1.5648918315386418,1.2509563667605044,3.7835418013150393,957.2253963137706,3.9632585297443446,1.3922296112930546,1.1799277991864818,2.6805038716141496,186.78332412064069,3.025273511411914,1.9671788131121293,1.402561518476865
3.284056758993761,244.04420795037404,3.5219100873938056,1.6188218673936379,1.2723293077633784,3.7694226236255246,976.5607963806048,3.95120070785018,1.4034401182158267,1.184668779961651,3.0848797623396886,488.10369725954916,3.2751131087295384,1.209882726879088,1.0999466927442838
3.3407614996843282,209.65401323515698,3.5760317358331237,1.6273155779125783,1.2756627994546907,3.853169230746442,932.9379842675204,4.016279420304751,1.283587261192343,1.132955101136997,3.144061962249735,478.19537629024416,3.3273027898839524,1.1858182331038785,1.0889528149115912
3.1216170773774303,270.1413367244025,3.375461193981892,1.6492450943032466,1.2842293776048135,3.9584012705701714,860.1411747569931,4.066059453188909,0.8638988580153443,0.9294615957721676,3.2065382390792956,453.9713073959818,3.3813626650226194,1.1517259937311233,1.0731849764747563
2.6553203766596893,199.52440057992527,2.9578784604353876,1.6983186840034663,1.3031955662921304,2.923013051019343,208.01519902422677,3.2412798974385786,1.961890077110031,1.4006748648812226,3.2293933082458057,455.7543579389494,3.3825300943191565,1.0125286996319725,1.006244850735631
2.5615124805032297,181.11590552944045,2.905610142999967,1.881224115330478,1.3715772363707697,2.8719854958386826,257.73070348944503,3.1753628079478577,1.8346282737907382,1.3544845048175111,3.039739960552797,177.84192712413466,3.311406190385848,1.7253919299441935,1.3135417503620483
2.6130150575181528,233.07702336124504,2.940915676650649,1.8211373263529484,1.3494952116821122,2.8733325405462757,258.92356871717067,3.1765925811941553,1.8347005383356307,1.3545111805871632,2.7959404348002947,151.85601612921855,3.059181975568456,1.541311444691661,1.2414956482773756
