a_x,a_y,a_z,g_x,g_y,g_z,label,
-0.54,-0.38,1.68,0.26,0.23,0.68,sidecrunch,
-0.87,-0.75,2.14,-0.2,0.13,0.25,sidecrunch,
-0.79,-0.75,2.44,-0.27,0.07,0.11,sidecrunch,
-1.1,-0.81,2.55,-0.07,0.13,0.21,sidecrunch,
-1.21,-0.68,2.73,0.08,0.19,0.38,sidecrunch,
-1.04,-0.67,2.51,0.35,0.26,0.69,sidecrunch,
-1.13,-0.32,2.26,0.57,0.51,1,sidecrunch,
-0.79,-0.27,2.33,0.73,0.6,1.21,sidecrunch,
-0.42,0.13,2.64,1.02,0.8,1.29,sidecrunch,
-0.36,0.26,2.46,1.07,0.82,1.2,sidecrunch,
-0.31,0.32,2.61,0.74,0.67,0.88,sidecrunch,
-0.38,0.43,2.52,0.24,0.35,0.45,sidecrunch,
-0.54,0.14,2.29,-0.11,0.18,0.15,sidecrunch,
-1.04,-0.18,1.58,-0.43,0.14,-0.09,sidecrunch,
-1.48,-0.28,1.3,-0.42,0.41,0.02,sidecrunch,
-1.53,-0.28,3.18,-0.17,0.97,0.24,sidecrunch,
-1.91,0.34,3.82,0.65,1.71,0.4,sidecrunch,
-2.24,0.7,0.06,0.52,1.68,0.35,sidecrunch,
-1.9,0.82,0.61,0.14,1.9,0.27,sidecrunch,
-2.36,0.66,3.4,0.28,2.89,-0.05,sidecrunch,
-3.16,-0.01,3.43,0.61,3.21,-0.16,sidecrunch,
-4.83,-0.67,2.19,0.66,2.56,-0.06,sidecrunch,
-3.67,-0.91,0.73,0.22,1.8,0.18,sidecrunch,
-3.35,-0.35,0.57,-0.04,1.67,0.09,sidecrunch,
-2.75,-0.08,0.26,-0.02,1.73,-0.11,sidecrunch,
-3.05,-0.28,-0.61,0,1.86,-0.36,sidecrunch,
-2.98,-0.54,-1.13,-0.42,1.73,-0.63,sidecrunch,
-2.97,-0.3,-0.18,-0.51,1.56,-0.75,sidecrunch,
-2.89,-0.33,-0.24,-0.29,1.48,-0.75,sidecrunch,
-2.91,-0.21,0.24,-0.02,1.26,-0.69,sidecrunch,
-3.4,-0.33,0.06,-0.06,1.08,-0.64,sidecrunch,
-2.71,-0.26,0.1,-0.08,0.89,-0.42,sidecrunch,
-2.44,-0.24,0.2,-0.11,0.82,-0.28,sidecrunch,
-1.99,-0.07,0.35,-0.06,0.84,-0.07,sidecrunch,
-1.69,-0.07,0.78,0.12,0.93,0.09,sidecrunch,
-1.66,0.21,1.12,0.19,0.85,0.17,sidecrunch,
-1.61,0.17,2.24,0.19,0.63,0.2,sidecrunch,
-1.3,0.37,2.43,0.21,0.25,0.13,sidecrunch,
-0.78,0.23,2.7,0.06,-0.16,0.01,sidecrunch,
0.02,0.02,2.4,0.1,-0.7,-0.08,sidecrunch,
0.75,-0.25,1.22,0.19,-1,-0.15,sidecrunch,
0.61,-0.32,1.02,0.2,-1.02,-0.19,sidecrunch,
-0.12,-0.59,2,0.38,-0.8,-0.1,sidecrunch,
-0.84,-1.23,3.79,0.62,-0.96,0.11,sidecrunch,
-0.81,-1.22,4.83,0.73,-1.54,0.3,sidecrunch,
-0.2,-1.08,5.43,0.96,-2.56,0.59,sidecrunch,
0.75,-0.63,3.47,1.22,-3.57,0.65,sidecrunch,
1.2,-0.24,1.75,1.14,-3.9,0.56,sidecrunch,
2.13,-0.5,1.15,0.71,-3.7,0.26,sidecrunch,
2.17,-1.35,1.27,0.16,-3.11,-0.11,sidecrunch,
1.9,-2.02,1.23,-0.21,-2.82,-0.1,sidecrunch,
2.47,-2.13,1.11,-0.46,-2.57,0.27,sidecrunch,
3.84,-0.86,2.14,-0.1,-1.66,0.74,sidecrunch,
4.37,-0.22,3.7,0.49,-0.54,1,sidecrunch,
4.38,0.08,4.55,0.72,-0.23,0.98,sidecrunch,
4.37,0.08,4.36,0.75,-0.21,0.73,sidecrunch,
4.49,-0.22,3.23,0.5,-0.21,0.47,sidecrunch,
4.58,-0.74,2.81,-0.02,0.06,0.09,sidecrunch,
4.31,-0.86,3.54,-0.24,0.47,-0.22,sidecrunch,
3.74,-1.12,3.81,-0.25,0.62,-0.38,sidecrunch,
2.86,-1.28,4.54,-0.28,0.76,-0.5,sidecrunch,
2.08,-1.68,4.56,-0.21,0.7,-0.4,sidecrunch,
1.67,-1.75,4.1,-0.21,0.57,-0.28,sidecrunch,
1.48,-1.52,3.46,-0.19,0.34,-0.06,sidecrunch,
1.47,-1.29,2.91,-0.15,0.3,0.1,sidecrunch,
1.37,-0.71,2.46,-0.12,0.38,0.17,sidecrunch,
1.08,-0.21,2.46,-0.04,0.45,0.2,sidecrunch,
0.42,-0.32,2.43,0.02,0.54,0.16,sidecrunch,
0.01,-0.22,2.14,-0.06,0.51,0.12,sidecrunch,
-0.49,-0.34,2.08,-0.13,0.41,0.09,sidecrunch,
-0.96,-0.17,2.08,-0.18,0.29,0.09,sidecrunch,
-1.11,-0.17,1.93,-0.14,0.21,0.12,sidecrunch,
-1.15,0.01,1.56,-0.13,0.13,0.13,sidecrunch,
-1.02,0.2,1.45,-0.14,0.06,0.12,sidecrunch,
-0.83,0.36,1.2,-0.12,0.07,0.1,sidecrunch,
-0.84,0.59,1.33,-0.12,0.09,0.05,sidecrunch,
-0.92,0.61,1.28,-0.11,0.05,0.01,sidecrunch,
0.1,0.05,1.23,-0.19,-0.01,-0.09,sidecrunch,
0.03,0.07,1.16,-0.22,0.02,-0.09,sidecrunch,
0.03,0.08,1.23,-0.18,0.11,-0.09,sidecrunch,
-0.06,0.06,1.16,-0.14,0.17,-0.08,sidecrunch,
-0.14,0.06,1.48,-0.13,0.22,-0.09,sidecrunch,
-0.25,0.1,1.67,-0.1,0.23,-0.11,sidecrunch,
-0.41,0.12,1.94,-0.11,0.2,-0.13,sidecrunch,
-0.53,0.12,1.97,-0.08,0.11,-0.16,sidecrunch,
-0.58,-0.08,1.74,-0.06,0.11,-0.16,sidecrunch,
-0.68,-0.39,1.57,-0.07,0.17,-0.13,sidecrunch,
-0.72,-0.51,1.51,-0.08,0.23,-0.06,sidecrunch,
-0.83,-0.47,1.94,-0.06,0.2,0.05,sidecrunch,
-0.73,-0.34,1.93,-0.02,0.16,0.11,sidecrunch,
-0.54,-0.33,1.66,0.02,0.13,0.16,sidecrunch,
-0.45,-0.23,1.62,0.04,0.09,0.18,sidecrunch,
-0.43,-0.2,1.62,0.04,0.1,0.18,sidecrunch,
-0.36,-0.02,1.62,0.01,0.05,0.17,sidecrunch,
-0.33,0.07,1.67,-0.03,0.05,0.13,sidecrunch,
-0.31,0.07,1.57,-0.07,-0.02,0.06,sidecrunch,
-0.26,-0.02,1.6,-0.11,-0.03,0.03,sidecrunch,
-0.35,0.07,1.68,-0.12,-0.01,0.01,sidecrunch,
-0.36,0.12,1.71,-0.12,-0.01,0.01,sidecrunch,
-0.41,0.3,1.76,-0.17,-0.02,-0.01,sidecrunch,
-0.49,0.32,1.88,-0.2,0.01,-0.04,sidecrunch,
-0.57,0.38,2.23,-0.2,0.03,-0.05,sidecrunch,
-0.6,0.3,2.13,-0.12,0.11,-0.04,sidecrunch,
-0.67,0.28,2.23,-0.09,0.11,-0.02,sidecrunch,
-0.67,0.26,2.27,-0.03,0.11,0,sidecrunch,
-0.67,0.24,2.29,-0.01,0.11,0,sidecrunch,
-0.69,0.2,2.15,0,0.06,-0.02,sidecrunch,
-0.65,0.12,2.11,0,0.03,-0.04,sidecrunch,
-0.58,0.01,2.01,0,0.02,-0.04,sidecrunch,
-0.53,0.01,1.82,0.02,0.01,-0.04,sidecrunch,
-0.35,-0.02,1.63,0.06,0.02,-0.02,sidecrunch,
-0.3,-0.13,1.47,0.08,0.07,-0.02,sidecrunch,
-0.27,-0.12,1.5,0.07,0.07,-0.03,sidecrunch,
-0.32,-0.1,1.28,0.07,0.13,-0.04,sidecrunch,
-0.35,-0.04,1.37,0.06,0.19,-0.08,sidecrunch,
-0.39,-0.19,1.51,0.08,0.22,-0.09,sidecrunch,
-0.5,-0.26,1.44,0.09,0.23,-0.09,sidecrunch,
-0.75,-0.41,1.53,0.11,0.25,-0.08,sidecrunch,
-0.88,-0.43,1.54,0.1,0.23,-0.04,sidecrunch,
-0.88,-0.46,1.65,0.11,0.21,0.02,sidecrunch,
-0.91,-0.5,1.59,0.09,0.21,0.06,sidecrunch,
-0.87,-0.37,1.8,0.02,0.14,0.08,sidecrunch,
-0.67,-0.26,1.81,-0.02,0.06,0.07,sidecrunch,
-0.58,-0.17,1.74,-0.05,0.04,0.04,sidecrunch,
-0.55,-0.24,1.58,-0.07,0,0.01,sidecrunch,
-0.53,-0.27,1.49,-0.05,0,0.01,sidecrunch,
-0.43,-0.27,1.46,-0.03,0.07,0.03,sidecrunch,
-0.55,-0.26,1.56,-0.02,0.07,0.04,sidecrunch,
-0.51,-0.24,1.56,-0.03,0.05,0.06,sidecrunch,
-0.45,-0.13,1.61,-0.05,0.03,0.06,sidecrunch,
-0.35,-0.07,1.56,-0.08,0.03,0.05,sidecrunch,
-0.34,0.05,1.51,-0.09,0.03,0.05,sidecrunch,
-0.36,0.13,1.59,-0.08,0.07,0.03,sidecrunch,
-0.49,0.08,1.79,-0.06,0.12,0.02,sidecrunch,
-0.64,0.06,1.84,-0.07,0.11,0.01,sidecrunch,
-0.66,0.06,1.93,-0.09,0.08,0.01,sidecrunch,
-0.65,0.08,1.91,-0.08,0.06,0.02,sidecrunch,
-0.55,0.06,1.81,-0.05,0.06,0.03,sidecrunch,
-0.52,0.07,1.88,-0.01,0.09,0.03,sidecrunch,
-0.45,0.06,1.76,0.01,0.08,0.03,sidecrunch,
-0.47,-0.04,1.67,0,0.08,0.02,sidecrunch,
-0.45,-0.06,1.69,-0.02,0.08,0.02,sidecrunch,
-0.45,-0.04,1.63,0,0.06,0.03,sidecrunch,
-0.49,-0.04,1.54,0.02,0.08,0.02,sidecrunch,
-0.53,-0.08,1.51,0.03,0.11,0.01,sidecrunch,
-0.62,-0.13,1.61,0,0.1,-0.01,sidecrunch,
-0.63,-0.22,1.62,-0.02,0.07,-0.02,sidecrunch,
-0.71,-0.26,1.58,-0.04,0.06,-0.02,sidecrunch,
-0.63,-0.32,1.51,-0.03,0.06,0.01,sidecrunch,
-0.56,-0.31,1.47,-0.03,0.08,0.02,sidecrunch,
-0.5,-0.35,1.48,-0.04,0.11,0.03,sidecrunch,
-0.56,-0.37,1.39,-0.05,0.09,0.03,sidecrunch,
-0.55,-0.32,1.51,-0.07,0.13,0.04,sidecrunch,
-0.52,-0.2,1.51,-0.02,0.13,0.06,sidecrunch,
-0.55,-0.15,1.64,-0.02,0.15,0.04,sidecrunch,
-0.64,-0.15,1.68,-0.03,0.15,0.02,sidecrunch,
-0.7,-0.08,1.65,-0.07,0.1,-0.01,sidecrunch,
-0.76,-0.09,1.71,-0.09,0.09,-0.01,sidecrunch,
-0.74,-0.07,1.78,-0.09,0.08,0,sidecrunch,
-0.79,-0.02,1.75,-0.08,0.07,0.01,sidecrunch,
-0.66,0.02,1.75,-0.05,0.05,0.02,sidecrunch,
-0.66,0.02,1.67,-0.05,0.07,0.02,sidecrunch,
-0.61,0.04,1.68,-0.05,0.08,0.01,sidecrunch,
-0.62,0.05,1.64,-0.05,0.09,-0.01,sidecrunch,
-0.72,-0.07,1.68,-0.05,0.09,-0.03,sidecrunch,
-0.68,-0.16,1.59,-0.04,0.05,-0.02,sidecrunch,
-0.7,-0.14,1.51,-0.05,0.04,-0.01,sidecrunch,
-0.72,-0.2,1.55,-0.06,0.06,0,sidecrunch,
-0.7,-0.16,1.52,-0.07,0.03,0.02,sidecrunch,
-0.63,-0.13,1.43,-0.09,0.03,0.02,sidecrunch,
-0.44,-0.04,1.45,-0.14,0.03,0.01,sidecrunch,
-0.42,-0.03,1.39,-0.14,0.06,0,sidecrunch,
-0.37,0.21,1.51,-0.14,0.05,-0.03,sidecrunch,
-0.4,0.2,1.38,-0.08,0.14,-0.05,sidecrunch,
-0.53,0.09,1.47,-0.1,0.18,-0.09,sidecrunch,
-0.58,0.02,1.55,-0.1,0.18,-0.1,sidecrunch,
-0.65,-0.15,1.42,-0.11,0.16,-0.1,sidecrunch,
-0.83,-0.13,1.58,-0.16,0.16,-0.08,sidecrunch,
-0.92,-0.07,1.69,-0.12,0.15,-0.03,sidecrunch,
-0.79,-0.02,1.74,-0.07,0.1,0.02,sidecrunch,
-0.84,0.05,1.74,-0.06,0.07,0.04,sidecrunch,
-0.7,0.07,1.81,-0.08,0.06,0.03,sidecrunch,
-0.66,0.07,1.68,-0.09,0.03,0.02,sidecrunch,
-0.66,0.12,1.77,-0.1,0.04,0.01,sidecrunch,
-0.69,0.1,1.7,-0.07,0.04,0.01,sidecrunch,
-0.75,0.03,1.65,-0.08,0.07,0.01,sidecrunch,
-0.81,0.04,1.71,-0.09,0.06,0.01,sidecrunch,
-0.71,0.03,1.67,-0.07,0.04,0.02,sidecrunch,
-0.72,0.06,1.52,-0.06,0.05,0.02,sidecrunch,
-0.69,0.02,1.6,-0.06,0.04,0.03,sidecrunch,
-0.67,0.07,1.61,-0.07,0.02,0.03,sidecrunch,
-0.65,0.07,1.52,-0.08,0.02,0.03,sidecrunch,
-0.61,0.13,1.58,-0.08,0.03,0.02,sidecrunch,
13.64,18.89,2.7,-0.08,0.03,0.02,sidecrunch,
-0.58,-0.11,1.53,-0.08,0.05,0,sidecrunch,
-0.6,-0.07,1.62,-0.09,0.07,0,sidecrunch,
-0.56,-0.1,1.66,-0.07,0.09,0.01,sidecrunch,
-0.59,-0.11,1.66,-0.07,0.07,0.02,sidecrunch,
-0.58,-0.1,1.65,-0.07,0.05,0.03,sidecrunch,
-0.56,0.01,1.68,-0.09,0.02,0.02,sidecrunch,
-0.49,-0.09,1.57,-0.07,0.02,0.01,sidecrunch,
-0.48,-0.09,1.67,-0.07,0.03,0.01,sidecrunch,
-0.53,-0.12,1.65,-0.06,0.05,0.02,sidecrunch,
-0.56,-0.04,1.66,-0.05,0.06,0.01,sidecrunch,
-0.58,-0.08,1.64,-0.05,0.06,0,sidecrunch,
-0.67,-0.2,1.64,-0.08,0.05,-0.01,sidecrunch,
-0.68,-0.17,1.68,-0.1,0.03,0.01,sidecrunch,
-0.6,-0.12,1.62,-0.07,0.01,0.04,sidecrunch,
-0.47,-0.05,1.49,-0.04,0.03,0.05,sidecrunch,
-0.51,-0.11,1.59,-0.03,0.07,0.03,sidecrunch,
-0.55,-0.15,1.58,-0.04,0.07,0.03,sidecrunch,
-0.59,-0.11,1.64,-0.05,0.04,0.02,sidecrunch,
-0.57,-0.16,1.56,-0.07,0.04,0.02,sidecrunch,
-0.64,-0.1,1.65,-0.08,0.06,0.02,sidecrunch,
-0.56,-0.11,1.61,-0.03,0.05,0.04,sidecrunch,
-0.59,-0.07,1.71,-0.03,0.06,0.03,sidecrunch,
-0.6,-0.19,1.63,-0.03,0.04,0.03,sidecrunch,
-0.62,-0.14,1.63,-0.07,0.02,0.02,sidecrunch,
