a_x,a_y,a_z,g_x,g_y,g_z,label,
-0.14,0.02,1.91,-0.07,0.04,0.03,sidecrunch,
-0.11,-0.01,1.95,-0.06,0.04,0.02,sidecrunch,
-0.12,0.02,1.95,-0.06,0.04,0.03,sidecrunch,
-0.13,0.01,1.93,-0.07,0.04,0.03,sidecrunch,
-0.11,-0.01,1.96,-0.06,0.04,0.03,sidecrunch,
-0.13,0.02,1.95,-0.07,0.04,0.02,sidecrunch,
-0.12,0,1.95,-0.06,0.04,0.03,sidecrunch,
-0.13,-0.02,1.95,-0.07,0.04,0.03,sidecrunch,
-0.12,0.02,1.92,-0.07,0.04,0.03,sidecrunch,
-0.09,0,1.94,-0.06,0.04,0.02,sidecrunch,
-0.16,0.01,1.96,-0.06,0.04,0.03,sidecrunch,
-0.12,0,1.94,-0.07,0.04,0.03,sidecrunch,
-0.1,-0.03,1.93,-0.07,0.04,0.03,sidecrunch,
-0.09,-0.02,1.94,-0.07,0.04,0.03,sidecrunch,
-0.12,0.02,1.94,-0.07,0.04,0.03,sidecrunch,
-0.11,0.02,1.96,-0.07,0.04,0.03,sidecrunch,
-0.1,0.01,1.93,-0.07,0.04,0.03,sidecrunch,
-0.14,0.03,1.93,-0.07,0.04,0.03,sidecrunch,
-0.12,0.04,1.91,-0.07,0.03,0.03,sidecrunch,
-0.11,0.01,1.95,-0.07,0.04,0.03,sidecrunch,
-0.1,0,1.92,-0.07,0.04,0.03,sidecrunch,
-0.13,0.01,1.98,-0.07,0.03,0.03,sidecrunch,
-0.09,0,1.95,-0.06,0.04,0.03,sidecrunch,
-0.11,0.01,1.92,-0.07,0.04,0.03,sidecrunch,
-0.14,0,1.98,-0.06,0.04,0.03,sidecrunch,
-0.13,0,1.92,-0.07,0.04,0.02,sidecrunch,
-0.12,0.01,1.99,-0.06,0.04,0.03,sidecrunch,
-0.16,0.01,1.99,-0.06,0.04,0.03,sidecrunch,
-0.1,-0.02,1.95,-0.06,0.04,0.03,sidecrunch,
-0.11,-0.02,1.98,-0.06,0.04,0.03,sidecrunch,
-0.12,0.03,1.95,-0.07,0.04,0.03,sidecrunch,
-0.12,0.02,1.95,-0.07,0.04,0.03,sidecrunch,
-0.13,0.03,1.89,-0.07,0.04,0.03,sidecrunch,
-0.13,0,1.94,-0.06,0.04,0.03,sidecrunch,
-0.13,0.02,1.92,-0.07,0.04,0.03,sidecrunch,
-0.13,-0.01,1.93,-0.07,0.04,0.02,sidecrunch,
-0.12,0,1.94,-0.07,0.04,0.03,sidecrunch,
-0.12,0,1.94,-0.06,0.04,0.03,sidecrunch,
-0.12,-0.01,1.94,-0.06,0.04,0.03,sidecrunch,
-0.12,0.02,1.97,-0.06,0.04,0.03,sidecrunch,
-0.13,0,1.93,-0.07,0.04,0.03,sidecrunch,
-0.11,-0.01,1.94,-0.07,0.04,0.02,sidecrunch,
-0.13,0.02,1.93,-0.06,0.04,0.03,sidecrunch,
-0.13,0.02,1.97,-0.06,0.04,0.03,sidecrunch,
-0.12,0.03,1.95,-0.06,0.04,0.03,sidecrunch,
-0.12,0,1.97,-0.06,0.04,0.03,sidecrunch,
-0.13,0.02,1.92,-0.07,0.04,0.03,sidecrunch,
-0.09,-0.01,1.93,-0.07,0.04,0.03,sidecrunch,
-0.13,0,1.93,-0.07,0.04,0.03,sidecrunch,
-0.12,-0.01,1.94,-0.06,0.04,0.03,sidecrunch,
-0.11,-0.01,1.92,-0.07,0.04,0.02,sidecrunch,
-0.13,-0.03,1.96,-0.07,0.04,0.03,sidecrunch,
-0.13,0.01,1.96,-0.07,0.04,0.03,sidecrunch,
-0.13,-0.01,1.95,-0.07,0.04,0.03,sidecrunch,
-0.12,-0.01,1.95,-0.07,0.04,0.03,sidecrunch,
-0.12,0,1.95,-0.07,0.04,0.03,sidecrunch,
-0.13,0.02,1.97,-0.07,0.04,0.03,sidecrunch,
-0.13,0.01,1.94,-0.07,0.04,0.03,sidecrunch,
-0.11,-0.01,1.92,-0.07,0.04,0.03,sidecrunch,
-0.09,-0.01,1.92,-0.07,0.04,0.02,sidecrunch,
-0.1,0.01,1.97,-0.07,0.04,0.02,sidecrunch,
-0.13,-0.02,1.93,-0.06,0.04,0.03,sidecrunch,
-0.14,0,1.93,-0.06,0.04,0.03,sidecrunch,
-0.13,0,1.92,-0.07,0.04,0.03,sidecrunch,
-0.12,0.01,1.93,-0.07,0.04,0.03,sidecrunch,
-0.08,0.01,1.95,-0.07,0.04,0.03,sidecrunch,
-0.1,0.02,1.94,-0.07,0.04,0.03,sidecrunch,
-0.12,-0.01,1.95,-0.06,0.04,0.03,sidecrunch,
-0.11,0.01,1.92,-0.06,0.04,0.03,sidecrunch,
-0.11,0.01,1.95,-0.07,0.04,0.03,sidecrunch,
-0.11,0.01,1.97,-0.06,0.04,0.03,sidecrunch,
-0.14,0.02,1.99,-0.06,0.04,0.03,sidecrunch,
-0.15,0,1.92,-0.06,0.04,0.03,sidecrunch,
-0.13,0,1.96,-0.07,0.04,0.02,sidecrunch,
-0.12,-0.01,1.9,-0.06,0.04,0.03,sidecrunch,
-0.12,-0.01,1.95,-0.06,0.04,0.03,sidecrunch,
-0.13,0.01,1.97,-0.07,0.04,0.03,sidecrunch,
-0.1,0.02,1.93,-0.07,0.04,0.03,sidecrunch,
-0.14,-0.01,1.95,-0.07,0.04,0.02,sidecrunch,
-0.15,0.01,1.97,-0.06,0.04,0.03,sidecrunch,
-0.13,0.02,1.94,-0.06,0.04,0.03,sidecrunch,
-0.12,-0.01,1.94,-0.07,0.04,0.02,sidecrunch,
-0.15,0,1.95,-0.06,0.04,0.03,sidecrunch,
-0.13,0,1.96,-0.07,0.04,0.03,sidecrunch,
-0.11,-0.01,1.96,-0.06,0.04,0.03,sidecrunch,
-0.12,0.01,1.93,-0.07,0.04,0.03,sidecrunch,
-0.13,-0.02,1.95,-0.07,0.04,0.03,sidecrunch,
-0.1,-0.01,1.95,-0.07,0.04,0.03,sidecrunch,
-0.11,0.01,1.95,-0.07,0.04,0.02,sidecrunch,
-0.12,0,1.94,-0.07,0.04,0.03,sidecrunch,
-0.12,0.01,1.95,-0.06,0.04,0.03,sidecrunch,
-0.12,-0.01,1.93,-0.07,0.04,0.03,sidecrunch,
-0.11,0,1.93,-0.07,0.04,0.03,sidecrunch,
-0.12,0,1.94,-0.07,0.04,0.03,sidecrunch,
-0.11,0.01,1.97,-0.07,0.04,0.03,sidecrunch,
-0.15,0.01,1.94,-0.06,0.04,0.03,sidecrunch,
-0.13,0,1.97,-0.07,0.04,0.03,sidecrunch,
-0.11,0,1.93,-0.06,0.04,0.03,sidecrunch,
-0.14,-0.02,1.94,-0.06,0.04,0.03,sidecrunch,
-0.13,0.04,1.96,-0.07,0.04,0.02,sidecrunch,
-0.11,0,1.93,-0.06,0.04,0.03,sidecrunch,
-0.13,0.01,1.93,-0.07,0.04,0.02,sidecrunch,
-0.11,0.02,1.92,-0.07,0.04,0.03,sidecrunch,
-0.11,0.01,1.92,-0.07,0.04,0.03,sidecrunch,
-0.12,0.02,1.96,-0.06,0.04,0.03,sidecrunch,
-0.11,0.01,1.97,-0.07,0.04,0.03,sidecrunch,
-0.13,0,1.94,-0.06,0.04,0.03,sidecrunch,
-0.11,0.01,1.92,-0.07,0.04,0.03,sidecrunch,
-0.09,0,1.93,-0.07,0.04,0.03,sidecrunch,
-0.13,0.02,1.9,-0.07,0.04,0.03,sidecrunch,
-0.12,0,1.94,-0.07,0.04,0.03,sidecrunch,
-0.09,-0.01,1.93,-0.06,0.04,0.03,sidecrunch,
-0.11,-0.01,1.94,-0.07,0.04,0.03,sidecrunch,
-0.13,0,1.97,-0.07,0.04,0.03,sidecrunch,
-0.12,0.02,1.97,-0.07,0.04,0.03,sidecrunch,
-0.14,0.01,1.95,-0.07,0.04,0.02,sidecrunch,
-0.12,0.02,1.93,-0.07,0.03,0.03,sidecrunch,
-0.11,0.01,1.94,-0.07,0.04,0.03,sidecrunch,
-0.15,0.03,1.92,-0.07,0.04,0.03,sidecrunch,
-0.15,-0.01,1.94,-0.07,0.04,0.03,sidecrunch,
-0.11,0,1.94,-0.06,0.04,0.02,sidecrunch,
-0.11,0.01,1.96,-0.06,0.04,0.03,sidecrunch,
-0.12,0,1.96,-0.06,0.04,0.03,sidecrunch,
-0.11,0.02,1.95,-0.07,0.04,0.03,sidecrunch,
-0.11,0,1.9,-0.07,0.04,0.03,sidecrunch,
-0.1,0.02,1.94,-0.06,0.04,0.03,sidecrunch,
-0.12,0.01,1.98,-0.07,0.04,0.03,sidecrunch,
-0.11,0.03,1.95,-0.07,0.04,0.03,sidecrunch,
-0.12,-0.01,2,-0.06,0.04,0.03,sidecrunch,
-0.12,0.02,1.96,-0.07,0.04,0.02,sidecrunch,
-0.12,0.01,1.97,-0.07,0.04,0.02,sidecrunch,
-0.12,0,1.95,-0.07,0.04,0.03,sidecrunch,
-0.09,0,1.91,-0.06,0.04,0.03,sidecrunch,
-0.13,0.01,1.95,-0.07,0.04,0.03,sidecrunch,
-0.13,-0.01,1.95,-0.07,0.04,0.03,sidecrunch,
-0.13,0.01,1.94,-0.07,0.04,0.03,sidecrunch,
-0.13,0,1.95,-0.06,0.04,0.03,sidecrunch,
-0.13,0.01,1.96,-0.07,0.04,0.03,sidecrunch,
-0.12,-0.01,1.97,-0.06,0.04,0.03,sidecrunch,
-0.15,-0.02,1.95,-0.06,0.04,0.03,sidecrunch,
-0.12,-0.01,1.93,-0.06,0.04,0.03,sidecrunch,
-0.14,-0.01,1.93,-0.06,0.04,0.03,sidecrunch,
-0.12,0,1.94,-0.07,0.04,0.03,sidecrunch,
-0.13,0.01,1.97,-0.07,0.03,0.03,sidecrunch,
-0.11,0.01,1.93,-0.07,0.04,0.03,sidecrunch,
-0.12,0.01,1.93,-0.07,0.04,0.03,sidecrunch,
-0.11,0.02,1.95,-0.07,0.04,0.03,sidecrunch,
-0.11,-0.01,1.93,-0.07,0.04,0.03,sidecrunch,
0.47,-0.13,2.39,-0.07,0.04,0.02,sidecrunch,
-4.03,0.78,11.81,-0.07,0.04,0.02,sidecrunch,
5.71,3.62,1.53,-0.06,0.04,0.03,sidecrunch,
11.52,-29.6,-9.05,-0.06,0.04,0.03,sidecrunch,
-1.59,38.13,-17.75,-0.07,0.04,0.02,sidecrunch,
-1.5,29.78,-2.59,-0.06,0.04,0.03,sidecrunch,
-1.1,-25.18,4.09,-0.07,0.04,0.02,sidecrunch,
-1.47,26.68,2.01,-0.06,0.04,0.03,sidecrunch,
-1.12,-20.57,9.7,-0.07,0.04,0.03,sidecrunch,
-1.19,-14.4,15.46,-0.06,0.04,0.03,sidecrunch,
-1.12,-25.07,4.3,-0.07,0.04,0.03,sidecrunch,
-1.03,-32.44,-7.13,-0.06,0.04,0.03,sidecrunch,
-1.44,19.26,11.18,-0.07,0.04,0.02,sidecrunch,
-1.55,33.56,-9.05,-0.07,0.04,0.03,sidecrunch,
-1.3,-0.26,21.05,-0.07,0.04,0.03,sidecrunch,
-1.38,9.13,18.82,-0.07,0.04,0.03,sidecrunch,
-1.61,36.72,-14.9,-0.06,0.04,0.03,sidecrunch,
-1.33,4.97,20.42,-0.06,0.04,0.03,sidecrunch,
-1.44,17.7,12.64,-0.06,0.04,0.03,sidecrunch,
-1.4,12.59,16.83,-0.07,0.04,0.03,sidecrunch,
-1.48,22.98,6.95,-0.06,0.04,0.03,sidecrunch,
-1.22,-13.46,16.24,-0.06,0.04,0.03,sidecrunch,
-1.5,24.56,4.96,-0.07,0.04,0.03,sidecrunch,
-1.47,18.83,11.61,-0.06,0.04,0.03,sidecrunch,
-1.35,4.17,20.55,-0.07,0.04,0.03,sidecrunch,
-1.19,-14.53,15.4,-0.07,0.04,0.03,sidecrunch,
-1.02,-35.43,-12.49,-0.07,0.04,0.03,sidecrunch,
-1.36,9.21,18.79,-0.07,0.04,0.03,sidecrunch,
-1.19,-11.55,17.47,-0.07,0.04,0.02,sidecrunch,
-1.23,-7.01,19.79,-0.07,0.04,0.03,sidecrunch,
-1.53,29.39,-1.97,-0.06,0.04,0.02,sidecrunch,
-1.13,-24.39,5.1,-0.07,0.04,0.03,sidecrunch,
-1.14,-18.39,11.97,-0.07,0.04,0.03,sidecrunch,
-1.23,-9.67,18.56,-0.07,0.04,0.03,sidecrunch,
-1.07,-30.52,-3.82,-0.07,0.04,0.03,sidecrunch,
-1.29,-3.39,20.74,-0.06,0.04,0.03,sidecrunch,
-1.18,-17.55,12.81,-0.07,0.04,0.02,sidecrunch,
-1.56,34.76,-11.18,-0.06,0.04,0.03,sidecrunch,
-1.38,8.5,19.16,-0.06,0.04,0.02,sidecrunch,
-1.44,18.29,12.11,-0.06,0.04,0.03,sidecrunch,
-1.02,-36.1,-13.83,-0.06,0.04,0.03,sidecrunch,
-1.3,-0.77,21.02,-0.07,0.04,0.03,sidecrunch,
-1.25,-7.02,19.74,-0.07,0.04,0.03,sidecrunch,
-1.57,32.01,-6.27,-0.06,0.04,0.03,sidecrunch,
-1.09,-23.09,6.73,-0.07,0.04,0.03,sidecrunch,
-1.14,-18.51,11.88,-0.07,0.04,0.03,sidecrunch,
-1.2,-10.14,18.28,-0.07,0.04,0.03,sidecrunch,
-1.34,3.45,20.74,-0.07,0.04,0.03,sidecrunch,
-1.02,-34.47,-10.7,-0.06,0.04,0.03,sidecrunch,
-1.34,5.41,20.28,-0.06,0.04,0.03,sidecrunch,
-1.57,33.87,-9.55,-0.07,0.04,0.03,sidecrunch,
-1.15,-21.49,8.72,-0.06,0.04,0.03,sidecrunch,
-1.5,27.08,1.51,-0.07,0.04,0.03,sidecrunch,
-1.48,24.08,5.57,-0.07,0.04,0.03,sidecrunch,
-1.13,-22.98,6.9,-0.07,0.04,0.03,sidecrunch,
-1.35,3.79,20.65,-0.06,0.04,0.03,sidecrunch,
-1.02,-34.63,-11.03,-0.07,0.04,0.03,sidecrunch,
-1.32,2.49,20.89,-0.07,0.04,0.03,sidecrunch,
-1.27,-3.49,20.74,-0.07,0.04,0.03,sidecrunch,
-1.59,35.76,-13.18,-0.07,0.04,0.03,sidecrunch,
-1.48,24.63,4.85,-0.07,0.04,0.03,sidecrunch,
-1.1,-21.06,9.19,-0.07,0.04,0.03,sidecrunch,
